카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2021년08월_계_90~99세,"5,072","2,162",85,80,146,121,70,35,75,71,141,211,83,191,146,113,104,136,235,105,14,"1,461",111,288,112,178,103,97,130,104,37,115,186,"1,449",131,107,159,221,178,220,155,85,193
2021년08월_계_100세 이상,181,93,4,0,4,10,4,8,2,3,6,10,2,9,3,2,4,7,4,7,4,42,4,5,1,1,7,5,5,2,1,7,4,46,6,4,4,4,8,3,7,4,6
2021년08월_남_총인구수,"528,972","237,826","7,591","11,294","23,361","10,884","5,514","6,723","11,694","11,314","15,061","18,666","7,986","18,308","15,988","9,858","10,631","15,698","22,149","13,717","1,389","145,977","18,037","22,658","11,337","18,768","14,517","10,084","11,592","7,723","5,871","13,200","12,190","145,169","13,139","9,148","17,186","25,299","13,075","13,537","17,654","10,679","25,452"
2021년08월_남_연령구간인구수,"528,972","237,826","7,591","11,294","23,361","10,884","5,514","6,723","11,694","11,314","15,061","18,666","7,986","18,308","15,988","9,858","10,631","15,698","22,149","13,717","1,389","145,977","18,037","22,658","11,337","18,768","14,517","10,084","11,592","7,723","5,871","13,200","12,190","145,169","13,139","9,148","17,186","25,299","13,075","13,537","17,654","10,679","25,452"
2021년08월_남_0~9세,"40,558","19,238",282,"1,435","2,677",648,287,"1,022","1,213","1,382","1,040","1,039",449,982,"1,249",375,699,"1,125","1,315","1,985",34,"10,416","1,858","1,661",648,"1,544",984,446,704,589,759,536,687,"10,904",932,407,"1,311","2,285",865,986,"1,129",796,"2,193"
2021년08월_남_10~19세,"52,666","21,092",614,"1,003","2,169",938,523,469,831,853,"1,634","1,454",645,"1,827","1,860",607,957,"1,388","2,357",903,60,"14,828","2,492","2,248","1,049","2,241","1,350",648,"1,624","1,117",479,774,806,"16,746","1,294",765,"2,893","2,762","1,603","1,583","1,569","1,151","3,126"
2021년08월_남_20~29세,"75,986","32,238","1,133","1,120","2,647","1,574",802,748,"1,296","1,182","1,908","2,359","1,165","3,078","2,309","1,546","1,551","2,524","3,568","1,486",242,"22,379","2,499","3,585","1,979","2,721","2,352","1,596","1,868","1,100",689,"2,319","1,671","21,369","1,998","1,420","2,368","3,733","1,894","1,860","2,986","1,621","3,489"
2021년08월_남_30~39세,"71,028","34,571",860,"1,761","3,926","1,326",645,"1,399","2,262","2,547","1,593","2,161",974,"2,211","2,095","1,281","1,399","2,503","2,595","2,867",166,"18,850","1,864","2,671","1,513","2,244","2,191","1,635","1,051",678,864,"2,512","1,627","17,607","1,590",957,"1,709","3,411","1,544","1,595","2,740","1,365","2,696"
2021년08월_남_40~49세,"86,777","39,387","1,038","2,223","4,589","1,709",809,"1,320","2,066","2,078","2,569","3,001","1,083","2,584","2,793","1,410","1,633","2,304","3,371","2,637",170,"23,818","3,362","3,401","1,608","3,137","2,261","1,767","1,768","1,263","1,074","2,297","1,880","23,572","1,963","1,227","3,040","4,322","2,008","2,119","2,616","1,731","4,546"
2021년08월_남_50~59세,"96,304","41,605","1,655","1,541","3,270","2,190",991,839,"1,635","1,438","2,749","3,607","1,594","3,663","2,889","2,115","2,050","2,864","4,519","1,720",276,"27,408","3,334","4,208","2,080","3,339","2,698","1,995","2,335","1,510","1,010","2,471","2,428","27,291","2,490","2,028","3,201","4,727","2,342","2,384","3,236","1,972","4,911"
2021년08월_남_60~69세,"65,255","30,242","1,260","1,374","2,456","1,501",832,595,"1,414","1,128","2,017","3,029","1,293","2,290","1,684","1,636","1,490","1,872","2,782","1,321",268,"17,862","1,756","3,044","1,505","2,229","1,737","1,256","1,452",854,680,"1,403","1,946","17,151","1,709","1,526","1,757","2,554","1,623","1,691","2,158","1,260","2,873"
2021년08월_남_70~79세,"26,473","13,132",516,620,"1,191",661,397,243,705,502,"1,059","1,405",527,975,668,606,542,737,"1,084",573,121,"6,699",574,"1,178",648,848,610,493,499,328,238,501,782,"6,642",761,535,569,936,671,749,833,496,"1,092"
2021년08월_남_80~89세,"12,586","5,759",208,200,402,314,210,80,256,178,445,572,239,628,394,265,281,347,499,193,48,"3,334",269,587,278,414,307,223,258,245,70,346,337,"3,493",368,255,295,518,465,501,347,261,483
2021년08월_남_90~99세,"1,294",541,23,17,34,22,17,4,16,26,46,37,17,68,46,16,28,33,58,30,3,368,28,74,28,51,25,24,32,38,8,36,24,385,34,28,42,51,58,68,39,23,42
2021년08월_남_100세 이상,45,21,2,0,0,1,1,4,0,0,1,2,0,2,1,1,1,1,1,2,1,15,1,1,1,0,2,1,1,1,0,5,2,9,0,0,1,0,2,1,1,3,1
2021년08월_여_총인구수,"551,924","243,815","7,137","12,298","24,855","10,966","5,874","7,140","12,630","11,366","14,895","18,096","7,569","19,346","16,981","8,982","11,119","16,241","23,387","13,913","1,020","154,008","18,994","24,250","12,156","20,217","16,015","10,805","12,479","8,587","5,614","13,838","11,053","154,101","14,053","9,302","18,301","26,404","14,866","15,420","18,701","10,918","26,136"
2021년08월_여_연령구간인구수,"551,924","243,815","7,137","12,298","24,855","10,966","5,874","7,140","12,630","11,366","14,895","18,096","7,569","19,346","16,981","8,982","11,119","16,241","23,387","13,913","1,020","154,008","18,994","24,250","12,156","20,217","16,015","10,805","12,479","8,587","5,614","13,838","11,053","154,101","14,053","9,302","18,301","26,404","14,866","15,420","18,701","10,918","26,136"
2021년08월_여_0~9세,"39,003","18,532",241,"1,490","2,670",612,296,"1,026","1,242","1,299","1,010",976,400,905,"1,196",325,577,"1,053","1,234","1,935",45,"9,878","1,732","1,617",584,"1,522",971,432,663,570,645,487,655,"10,593",919,437,"1,184","2,154",863,925,"1,095",828,"2,188"
2021년08월_여_10~19세,"50,242","20,101",501,"1,065","2,138",834,482,545,771,786,"1,476","1,337",544,"1,708","1,754",534,"1,005","1,308","2,334",923,56,"14,033","2,346","2,062","1,017","2,135","1,295",610,"1,585","1,059",454,782,688,"16,108","1,309",685,"2,786","2,654","1,550","1,560","1,379","1,089","3,096"
2021년08월_여_20~29세,"72,500","30,209",903,"1,073","2,836","1,401",684,893,"1,461","1,287","1,602","1,951",954,"3,017","2,272","1,275","1,479","2,262","3,246","1,465",148,"22,029","2,503","3,198","1,869","2,642","2,463","1,857","1,816","1,098",625,"2,726","1,232","20,262","1,884","1,240","2,239","3,542","1,838","1,860","3,195","1,329","3,135"
2021년08월_여_30~39세,"71,746","34,032",685,"2,058","4,224","1,220",621,"1,571","2,365","2,574","1,506","1,845",829,"2,108","2,122",990,"1,276","2,377","2,500","3,064",97,"19,475","2,241","2,735","1,394","2,373","2,276","1,700","1,217",853,998,"2,337","1,351","18,239","1,586",932,"1,784","3,505","1,728","1,710","2,608","1,452","2,934"
2021년08월_여_40~49세,"92,487","39,269",965,"2,136","4,468","1,654",869,"1,153","2,031","1,939","2,542","2,660","1,105","2,956","3,201","1,162","1,760","2,489","3,757","2,300",122,"26,442","3,887","3,770","1,896","3,539","2,613","1,843","2,249","1,603","1,040","2,440","1,562","26,776","2,155","1,261","3,860","4,684","2,506","2,530","2,900","1,936","4,944"
2021년08월_여_50~59세,"99,832","42,023","1,502","1,751","3,550","2,070","1,093",853,"1,867","1,421","2,432","3,403","1,533","3,844","2,971","1,810","2,180","3,057","4,778","1,743",165,"28,960","3,348","4,937","2,383","3,686","3,091","1,923","2,410","1,580",941,"2,478","2,183","28,849","2,702","2,065","3,391","4,896","2,698","2,785","3,588","2,037","4,687"
2021년08월_여_60~69세,"64,943","30,774","1,201","1,582","2,723","1,628",880,621,"1,556","1,184","2,177","3,100","1,161","2,202","1,615","1,491","1,454","1,807","2,780","1,425",187,"17,380","1,597","3,067","1,618","2,322","1,833","1,221","1,310",832,564,"1,266","1,750","16,789","1,783","1,424","1,586","2,448","1,683","1,726","2,126","1,222","2,791"
2021년08월_여_70~79세,"35,147","17,184",665,735,"1,428",911,528,276,848,554,"1,372","1,728",619,"1,512","1,034",805,821,"1,071","1,510",640,127,"8,816",799,"1,545",812,"1,174",878,654,657,480,204,733,880,"9,147","1,019",710,796,"1,386","1,009","1,198","1,013",599,"1,417"
2021년08월_여_80~89세,"22,110","9,998",410,345,702,528,365,167,428,274,678,914,356,964,714,492,488,708,"1,068",338,59,"5,875",455,"1,101",499,696,512,488,470,445,113,508,588,"6,237",593,465,555,961,865,972,675,363,788
2021년08월_여_90~99세,"3,778","1,621",62,63,112,99,53,31,59,45,95,174,66,123,100,97,76,103,177,75,11,"1,093",83,214,84,127,78,73,98,66,29,79,162,"1,064",97,79,117,170,120,152,116,62,151
2021년08월_여_100세 이상,136,72,2,0,4,9,3,4,2,3,5,8,2,7,2,1,3,6,3,5,3,27,3,4,0,1,5,4,4,1,1,2,2,37,6,4,3,4,6,2,6,1,5
2021년09월_계_총인구수,"1,080,787","481,890","14,657","23,628","48,469","21,838","11,388","13,902","24,311","22,954","29,948","36,748","15,488","37,617","32,911","18,855","21,717","31,917","45,414","27,677","2,451","299,928","37,065","46,839","23,464","38,904","30,519","20,908","24,077","16,316","11,494","27,093","23,249","298,969","27,098","18,413","35,390","51,701","27,932","28,916","36,340","21,602","51,577"
2021년09월_계_연령구간인구수,"1,080,787","481,890","14,657","23,628","48,469","21,838","11,388","13,902","24,311","22,954","29,948","36,748","15,488","37,617","32,911","18,855","21,717","31,917","45,414","27,677","2,451","299,928","37,065","46,839","23,464","38,904","30,519","20,908","24,077","16,316","11,494","27,093","23,249","298,969","27,098","18,413","35,390","51,701","27,932","28,916","36,340","21,602","51,577"
2021년09월_계_0~9세,"79,202","37,639",520,"2,910","5,345","1,251",584,"2,046","2,462","2,712","2,032","2,005",838,"1,860","2,427",692,"1,254","2,172","2,513","3,940",76,"20,154","3,573","3,262","1,227","3,034","1,930",870,"1,361","1,152","1,400","1,015","1,330","21,409","1,831",839,"2,476","4,436","1,716","1,916","2,216","1,614","4,365"
2021년09월_계_10~19세,"102,715","41,193","1,101","2,084","4,348","1,779","1,008","1,020","1,599","1,654","3,108","2,782","1,189","3,520","3,598","1,137","1,955","2,678","4,672","1,828",133,"28,783","4,850","4,277","2,063","4,354","2,632","1,261","3,213","2,169",937,"1,537","1,490","32,739","2,593","1,439","5,668","5,405","3,134","3,127","2,937","2,237","6,199"
2021년09월_계_20~29세,"148,191","62,335","2,019","2,188","5,537","2,960","1,460","1,633","2,737","2,469","3,517","4,301","2,101","6,087","4,582","2,826","3,011","4,781","6,783","2,924",419,"44,398","4,994","6,743","3,813","5,367","4,807","3,458","3,687","2,203","1,327","5,079","2,920","41,458","3,836","2,648","4,580","7,244","3,728","3,697","6,169","2,926","6,630"
2021년09월_계_30~39세,"142,605","68,591","1,535","3,790","8,170","2,552","1,281","2,976","4,604","5,232","3,090","3,980","1,777","4,320","4,205","2,279","2,682","4,876","5,062","5,916",264,"38,285","4,088","5,388","2,940","4,586","4,489","3,350","2,253","1,523","1,843","4,866","2,959","35,729","3,169","1,885","3,446","6,895","3,267","3,307","5,354","2,824","5,582"
2021년09월_계_40~49세,"178,775","78,590","1,991","4,383","9,121","3,339","1,679","2,478","4,083","4,079","5,091","5,631","2,187","5,519","5,955","2,552","3,383","4,779","7,078","4,971",291,"50,069","7,214","7,122","3,493","6,653","4,858","3,589","3,995","2,852","2,135","4,710","3,448","50,116","4,084","2,472","6,886","8,937","4,494","4,645","5,500","3,629","9,469"
2021년09월_계_50~59세,"196,508","83,694","3,134","3,302","6,840","4,263","2,080","1,699","3,513","2,875","5,190","7,038","3,114","7,501","5,865","3,932","4,224","5,899","9,295","3,486",444,"56,501","6,721","9,172","4,455","6,998","5,802","3,934","4,764","3,125","1,946","4,961","4,623","56,313","5,194","4,100","6,599","9,703","5,053","5,155","6,816","4,037","9,656"
2021년09월_계_60~69세,"131,027","61,419","2,476","2,980","5,209","3,138","1,715","1,236","2,998","2,340","4,215","6,165","2,462","4,529","3,319","3,134","2,968","3,718","5,600","2,763",454,"35,492","3,399","6,160","3,129","4,602","3,601","2,480","2,788","1,684","1,243","2,697","3,709","34,116","3,518","2,956","3,352","5,048","3,327","3,418","4,314","2,514","5,669"
2021년09월_계_70~79세,"61,546","30,281","1,170","1,364","2,619","1,582",929,523,"1,542","1,063","2,423","3,124","1,143","2,489","1,694","1,413","1,352","1,807","2,595","1,203",246,"15,483","1,377","2,713","1,454","2,015","1,477","1,148","1,149",808,442,"1,237","1,663","15,782","1,763","1,242","1,372","2,316","1,681","1,933","1,846","1,100","2,529"
2021년09월_계_80~89세,"34,948","15,889",621,547,"1,126",843,579,248,697,455,"1,134","1,502",593,"1,594","1,120",775,781,"1,061","1,570",537,106,"9,254",729,"1,709",777,"1,116",814,714,734,692,185,864,920,"9,805",974,721,851,"1,491","1,345","1,497","1,026",627,"1,273"
2021년09월_계_90~99세,"5,084","2,164",87,80,150,121,69,35,74,72,142,209,81,189,143,113,103,138,242,102,14,"1,465",115,288,112,178,102,99,128,106,34,120,183,"1,455",130,107,156,223,179,218,155,88,199
2021년09월_계_100세 이상,186,95,3,0,4,10,4,8,2,3,6,11,3,9,3,2,4,8,4,7,4,44,5,5,1,1,7,5,5,2,2,7,4,47,6,4,4,3,8,3,7,6,6
2021년09월_남_총인구수,"528,911","237,936","7,555","11,305","23,475","10,876","5,516","6,756","11,694","11,418","15,063","18,654","7,957","18,301","15,973","9,871","10,606","15,669","22,082","13,748","1,417","145,945","18,056","22,629","11,323","18,727","14,527","10,067","11,588","7,724","5,868","13,242","12,194","145,030","13,101","9,132","17,130","25,288","13,063","13,509","17,659","10,694","25,454"
2021년09월_남_연령구간인구수,"528,911","237,936","7,555","11,305","23,475","10,876","5,516","6,756","11,694","11,418","15,063","18,654","7,957","18,301","15,973","9,871","10,606","15,669","22,082","13,748","1,417","145,945","18,056","22,629","11,323","18,727","14,527","10,067","11,588","7,724","5,868","13,242","12,194","145,030","13,101","9,132","17,130","25,288","13,063","13,509","17,659","10,694","25,454"
2021년09월_남_0~9세,"40,382","19,188",277,"1,432","2,688",646,287,"1,022","1,217","1,391","1,036","1,032",446,969,"1,240",374,688,"1,121","1,295","1,994",33,"10,350","1,850","1,660",646,"1,532",972,438,697,585,753,534,683,"10,844",923,405,"1,291","2,282",858,979,"1,129",794,"2,183"
2021년09월_남_10~19세,"52,558","21,093",608,"1,001","2,184",943,528,479,824,865,"1,629","1,451",639,"1,818","1,855",606,954,"1,382","2,349",907,71,"14,764","2,493","2,228","1,044","2,223","1,349",646,"1,624","1,112",483,763,799,"16,701","1,302",750,"2,891","2,749","1,597","1,578","1,560","1,148","3,126"
2021년09월_남_20~29세,"75,865","32,183","1,122","1,117","2,672","1,560",783,744,"1,292","1,174","1,916","2,352","1,156","3,084","2,313","1,551","1,536","2,512","3,570","1,467",262,"22,373","2,506","3,567","1,955","2,732","2,341","1,595","1,865","1,099",690,"2,335","1,688","21,309","1,973","1,422","2,356","3,724","1,892","1,849","2,997","1,613","3,483"
2021년09월_남_30~39세,"70,989","34,571",857,"1,749","3,936","1,329",657,"1,406","2,257","2,599","1,586","2,147",963,"2,213","2,093","1,290","1,403","2,486","2,565","2,870",165,"18,864","1,857","2,671","1,536","2,232","2,210","1,633","1,049",675,854,"2,534","1,613","17,554","1,584",957,"1,696","3,399","1,542","1,595","2,738","1,362","2,681"
2021년09월_남_40~49세,"86,525","39,357","1,032","2,229","4,624","1,700",812,"1,321","2,055","2,093","2,562","2,991","1,087","2,578","2,774","1,394","1,634","2,307","3,342","2,653",169,"23,703","3,335","3,384","1,605","3,130","2,250","1,756","1,750","1,254","1,084","2,277","1,878","23,465","1,953","1,217","3,020","4,289","2,000","2,124","2,619","1,719","4,524"
2021년09월_남_50~59세,"96,390","41,583","1,645","1,552","3,264","2,183",989,845,"1,638","1,448","2,744","3,616","1,583","3,662","2,888","2,113","2,044","2,841","4,517","1,733",278,"27,475","3,357","4,219","2,076","3,315","2,702","2,001","2,347","1,531","1,009","2,481","2,437","27,332","2,481","2,030","3,204","4,746","2,341","2,370","3,228","1,993","4,939"
2021년09월_남_60~69세,"65,724","30,475","1,268","1,387","2,469","1,515",831,606,"1,436","1,140","2,036","3,045","1,300","2,298","1,705","1,645","1,498","1,904","2,799","1,325",268,"17,995","1,781","3,057","1,510","2,255","1,759","1,259","1,469",854,680,"1,421","1,950","17,254","1,725","1,531","1,759","2,588","1,630","1,697","2,170","1,273","2,881"
2021년09월_남_70~79세,"26,444","13,099",512,617,"1,187",664,399,245,701,500,"1,058","1,399",529,983,657,604,537,729,"1,085",574,119,"6,688",574,"1,176",647,843,607,490,499,328,237,507,780,"6,657",751,538,574,937,672,744,830,499,"1,112"
2021년09월_남_80~89세,"12,679","5,815",208,204,412,312,212,80,258,183,447,581,237,628,402,275,284,351,499,194,48,"3,344",274,595,275,415,308,223,257,246,70,343,338,"3,520",375,255,297,522,470,504,349,267,481
2021년09월_남_90~99세,"1,308",550,24,17,39,23,17,4,15,25,48,38,17,66,45,18,27,35,60,29,3,374,28,71,28,50,27,25,30,39,8,42,26,384,34,27,41,52,59,68,38,22,43
2021년09월_남_100세 이상,47,22,2,0,0,1,1,4,1,0,1,2,0,2,1,1,1,1,1,2,1,15,1,1,1,0,2,1,1,1,0,5,2,10,0,0,1,0,2,1,1,4,1
2021년09월_여_총인구수,"551,876","243,954","7,102","12,323","24,994","10,962","5,872","7,146","12,617","11,536","14,885","18,094","7,531","19,316","16,938","8,984","11,111","16,248","23,332","13,929","1,034","153,983","19,009","24,210","12,141","20,177","15,992","10,841","12,489","8,592","5,626","13,851","11,055","153,939","13,997","9,281","18,260","26,413","14,869","15,407","18,681","10,908","26,123"
2021년09월_여_연령구간인구수,"551,876","243,954","7,102","12,323","24,994","10,962","5,872","7,146","12,617","11,536","14,885","18,094","7,531","19,316","16,938","8,984","11,111","16,248","23,332","13,929","1,034","153,983","19,009","24,210","12,141","20,177","15,992","10,841","12,489","8,592","5,626","13,851","11,055","153,939","13,997","9,281","18,260","26,413","14,869","15,407","18,681","10,908","26,123"
2021년09월_여_0~9세,"38,820","18,451",243,"1,478","2,657",605,297,"1,024","1,245","1,321",996,973,392,891,"1,187",318,566,"1,051","1,218","1,946",43,"9,804","1,723","1,602",581,"1,502",958,432,664,567,647,481,647,"10,565",908,434,"1,185","2,154",858,937,"1,087",820,"2,182"
2021년09월_여_10~19세,"50,157","20,100",493,"1,083","2,164",836,480,541,775,789,"1,479","1,331",550,"1,702","1,743",531,"1,001","1,296","2,323",921,62,"14,019","2,357","2,049","1,019","2,131","1,283",615,"1,589","1,057",454,774,691,"16,038","1,291",689,"2,777","2,656","1,537","1,549","1,377","1,089","3,073"
2021년09월_여_20~29세,"72,326","30,152",897,"1,071","2,865","1,400",677,889,"1,445","1,295","1,601","1,949",945,"3,003","2,269","1,275","1,475","2,269","3,213","1,457",157,"22,025","2,488","3,176","1,858","2,635","2,466","1,863","1,822","1,104",637,"2,744","1,232","20,149","1,863","1,226","2,224","3,520","1,836","1,848","3,172","1,313","3,147"
2021년09월_여_30~39세,"71,616","34,020",678,"2,041","4,234","1,223",624,"1,570","2,347","2,633","1,504","1,833",814,"2,107","2,112",989,"1,279","2,390","2,497","3,046",99,"19,421","2,231","2,717","1,404","2,354","2,279","1,717","1,204",848,989,"2,332","1,346","18,175","1,585",928,"1,750","3,496","1,725","1,712","2,616","1,462","2,901"
2021년09월_여_40~49세,"92,250","39,233",959,"2,154","4,497","1,639",867,"1,157","2,028","1,986","2,529","2,640","1,100","2,941","3,181","1,158","1,749","2,472","3,736","2,318",122,"26,366","3,879","3,738","1,888","3,523","2,608","1,833","2,245","1,598","1,051","2,433","1,570","26,651","2,131","1,255","3,866","4,648","2,494","2,521","2,881","1,910","4,945"
2021년09월_여_50~59세,"100,118","42,111","1,489","1,750","3,576","2,080","1,091",854,"1,875","1,427","2,446","3,422","1,531","3,839","2,977","1,819","2,180","3,058","4,778","1,753",166,"29,026","3,364","4,953","2,379","3,683","3,100","1,933","2,417","1,594",937,"2,480","2,186","28,981","2,713","2,070","3,395","4,957","2,712","2,785","3,588","2,044","4,717"
