카테고리,경기도 화성시,경기도 화성시 봉담읍,경기도 화성시 우정읍,경기도 화성시 향남읍,경기도 화성시 남양읍,경기도 화성시 매송면,경기도 화성시 비봉면,경기도 화성시 마도면,경기도 화성시 송산면,경기도 화성시 서신면,경기도 화성시 팔탄면,경기도 화성시 장안면,경기도 화성시 양감면,경기도 화성시 정남면,경기도 화성시 새솔동,경기도 화성시 진안동,경기도 화성시 병점1동,경기도 화성시 병점2동,경기도 화성시 반월동,경기도 화성시 기배동,경기도 화성시 화산동,경기도 화성시 동탄1동,경기도 화성시 동탄2동,경기도 화성시 동탄3동,경기도 화성시 동탄4동,경기도 화성시 동탄5동,경기도 화성시 동탄6동,경기도 화성시 동탄7동,경기도 화성시 동탄8동
2021년10월_남_20~29세,"59,026","5,627","1,059","5,903","3,457",447,353,506,591,353,684,652,289,822,"1,278","4,319","3,371","1,556","2,102",943,"1,795","4,402","1,914","3,501","2,151","2,581","2,649","4,356","1,365"
2021년10월_남_30~39세,"78,972","6,093",972,"8,694","4,287",354,309,544,559,317,694,589,271,822,"2,546","4,896","3,398","1,396","2,747",760,"1,624","4,831","1,756","4,292","3,608","5,426","4,304","9,106","3,777"
2021년10월_남_40~49세,"90,439","8,363","1,611","10,067","4,022",495,434,675,820,505,976,853,334,"1,003","2,505","4,394","3,233","2,484","3,137","1,316","2,145","5,013","4,156","4,320","6,813","4,474","3,773","9,432","3,086"
2021년10월_남_50~59세,"65,189","6,898","2,016","6,408","3,682",808,694,908,"1,206",906,"1,509","1,333",585,"1,501","1,494","3,245","2,475","1,777","2,163","1,222","2,161","3,672","2,632","2,325","3,230","2,306","2,187","4,492","1,354"
2021년10월_남_60~69세,"39,639","4,379","1,601","3,614","2,689",737,748,744,"1,241","1,009","1,211","1,235",552,"1,229",793,"1,884","1,444",826,"1,402",709,"1,618","1,310","1,042",971,"1,118","1,279",968,"2,427",859
2021년10월_남_70~79세,"15,474","1,845",764,"1,368","1,052",325,324,347,590,440,433,528,214,495,147,694,565,414,371,335,645,466,430,493,321,497,325,783,263
2021년10월_남_80~89세,"5,624",572,310,521,368,142,157,147,296,211,189,262,93,221,47,254,214,160,107,106,210,158,167,182,86,139,83,154,68
2021년10월_남_90~99세,454,49,33,39,32,13,15,10,32,24,18,20,7,17,4,17,9,8,7,5,12,10,4,17,6,15,8,17,6
2021년10월_남_100세 이상,19,2,0,3,0,0,1,0,0,0,1,1,0,2,0,1,2,0,0,0,2,0,1,0,1,0,0,2,0
2021년10월_여_총인구수,"423,236","41,608","7,938","40,739","19,605","3,281","2,502","2,814","5,041","3,239","4,000","4,342","1,538","4,829","12,134","20,002","17,510","12,322","15,824","6,634","10,843","24,739","17,944","20,324","26,585","21,910","17,546","42,759","14,684"
2021년10월_여_연령구간인구수,"423,236","41,608","7,938","40,739","19,605","3,281","2,502","2,814","5,041","3,239","4,000","4,342","1,538","4,829","12,134","20,002","17,510","12,322","15,824","6,634","10,843","24,739","17,944","20,324","26,585","21,910","17,546","42,759","14,684"
2021년10월_여_0~9세,"49,831","4,109",385,"4,955","1,956",115,85,102,212,92,149,161,29,188,"2,225","2,015","1,816","1,091","1,989",581,794,"2,925","1,924","2,651","4,173","3,027","2,499","6,964","2,619"
2021년10월_여_10~19세,"49,114","5,021",688,"5,058","1,814",203,147,177,359,131,221,260,77,327,"1,275","1,857","1,786","1,949","1,954",877,"1,027","3,361","3,279","2,550","4,592","2,162","1,781","4,808","1,373"
2021년10월_여_20~29세,"49,602","5,039",711,"4,732","2,410",343,232,256,408,195,320,396,124,514,"1,215","2,960","2,672","1,470","1,887",767,"1,338","3,758","1,832","2,866","2,125","2,726","2,595","4,285","1,426"
2021년10월_여_30~39세,"71,862","5,786",619,"6,772","3,026",249,191,241,347,211,344,311,116,385,"2,603","3,669","3,032","1,450","2,780",708,"1,245","4,529","2,150","3,818","4,725","5,250","3,883","9,621","3,801"
2021년10월_여_40~49세,"79,709","7,810","1,098","7,915","3,063",386,246,308,588,296,480,440,135,567,"2,284","3,415","3,083","2,701","2,931","1,278","1,748","5,076","4,414","4,148","6,625","4,093","3,313","8,592","2,676"
2021년10월_여_50~59세,"56,097","6,124","1,504","5,057","3,023",644,464,549,910,660,802,792,304,934,"1,559","2,851","2,457","1,676","2,318","1,093","1,984","3,051","2,340","2,094","2,634","2,213","1,925","4,684","1,451"
2021년10월_여_60~69세,"37,840","4,417","1,422","3,479","2,468",667,520,557,"1,014",821,864,945,362,928,696,"1,881","1,538","1,012","1,320",750,"1,554","1,236","1,125","1,219","1,067","1,497",978,"2,588",915
2021년10월_여_70~79세,"17,479","2,050",844,"1,638","1,086",387,309,342,636,425,424,570,189,522,152,859,753,622,375,384,705,516,600,674,409,596,362,789,261
2021년10월_여_80~89세,"9,904","1,063",576,981,614,252,241,230,459,342,332,422,172,383,105,428,308,302,231,167,378,250,246,264,190,292,176,361,139
2021년10월_여_90~99세,"1,736",178,88,148,139,35,67,48,101,64,61,45,29,76,19,66,65,48,39,29,65,35,34,39,45,51,33,66,23
2021년10월_여_100세 이상,62,11,3,4,6,0,0,4,7,2,3,0,1,5,1,1,0,1,0,0,5,2,0,1,0,3,1,1,0
2021년11월_계_총인구수,"884,225","84,647","17,480","87,980","43,208","6,949","6,355","7,041","11,033","7,264","10,108","10,314","4,023","11,462","24,537","43,750","36,105","23,956","31,964","13,536","23,000","51,030","35,244","41,950","52,778","44,344","37,219","85,898","31,050"
2021년11월_계_연령구간인구수,"884,225","84,647","17,480","87,980","43,208","6,949","6,355","7,041","11,033","7,264","10,108","10,314","4,023","11,462","24,537","43,750","36,105","23,956","31,964","13,536","23,000","51,030","35,244","41,950","52,778","44,344","37,219","85,898","31,050"
2021년11월_계_0~9세,"101,557","8,162",827,"10,185","4,041",233,218,234,422,179,307,354,84,372,"4,388","4,049","3,805","2,174","3,997","1,174","1,645","5,867","3,883","5,388","8,363","6,177","5,192","14,201","5,636"
2021년11월_계_10~19세,"100,678","10,075","1,440","10,405","3,693",447,329,390,773,291,464,563,158,714,"2,524","3,840","3,662","3,901","4,067","1,780","2,141","6,837","6,567","5,353","9,269","4,441","3,822","9,868","2,864"
2021년11월_계_20~29세,"108,910","10,673","1,764","10,618","5,860",783,692,749,"1,009",552,986,"1,046",406,"1,325","2,498","7,247","6,037","3,014","3,980","1,709","3,120","8,152","3,733","6,383","4,286","5,368","5,380","8,622","2,918"
2021년11월_계_30~39세,"151,040","11,832","1,584","15,346","7,334",607,596,793,917,534,"1,046",890,402,"1,202","5,172","8,545","6,425","2,834","5,488","1,462","2,850","9,317","3,879","8,016","8,245","10,692","8,321","18,576","8,135"
2021년11월_계_40~49세,"170,968","16,201","2,712","18,032","7,090",874,752,978,"1,398",806,"1,442","1,287",465,"1,544","4,877","7,845","6,313","5,162","6,078","2,591","3,902","10,077","8,520","8,494","13,463","8,651","7,263","18,138","6,013"
2021년11월_계_50~59세,"122,098","13,058","3,508","11,537","6,701","1,450","1,221","1,461","2,127","1,564","2,316","2,132",887,"2,431","3,084","6,099","4,957","3,481","4,495","2,324","4,152","6,762","4,994","4,427","5,928","4,579","4,264","9,273","2,886"
2021년11월_계_60~69세,"78,061","8,844","3,035","7,124","5,199","1,408","1,359","1,308","2,264","1,828","2,088","2,193",917,"2,173","1,513","3,802","2,983","1,849","2,729","1,469","3,181","2,577","2,185","2,216","2,170","2,813","1,982","5,032","1,820"
2021년11월_계_70~79세,"33,044","3,915","1,604","3,033","2,125",708,688,688,"1,227",861,852,"1,098",399,999,302,"1,553","1,322","1,029",751,719,"1,336",983,"1,026","1,173",731,"1,118",693,"1,577",534
2021년11월_계_80~89세,"15,598","1,642",883,"1,505",991,393,414,379,754,559,525,684,266,605,155,683,524,457,335,274,594,412,419,443,273,434,260,521,214
2021년11월_계_90~99세,"2,204",231,121,188,169,46,86,58,135,87,79,67,38,94,23,85,75,54,44,34,79,44,37,56,49,68,40,87,30
2021년11월_계_100세 이상,67,14,2,7,5,0,0,3,7,3,3,0,1,3,1,2,2,1,0,0,0,2,1,1,1,3,2,3,0
2021년11월_남_총인구수,"459,514","42,992","9,560","47,242","23,602","3,685","3,614","4,219","5,991","4,022","6,106","5,973","2,486","6,657","12,297","23,745","18,604","11,687","16,138","6,911","12,173","26,305","17,349","21,642","26,230","22,316","19,234","43,084","15,650"
2021년11월_남_연령구간인구수,"459,514","42,992","9,560","47,242","23,602","3,685","3,614","4,219","5,991","4,022","6,106","5,973","2,486","6,657","12,297","23,745","18,604","11,687","16,138","6,911","12,173","26,305","17,349","21,642","26,230","22,316","19,234","43,084","15,650"
2021년11월_남_0~9세,"51,813","4,058",448,"5,281","2,086",122,133,130,214,87,155,192,55,189,"2,145","2,048","1,994","1,097","2,017",603,858,"2,957","1,993","2,762","4,235","3,180","2,657","7,249","2,868"
2021년11월_남_10~19세,"51,364","5,046",747,"5,319","1,896",246,176,214,414,158,246,311,79,389,"1,234","1,982","1,883","1,959","2,102",905,"1,117","3,485","3,291","2,794","4,664","2,261","1,966","5,037","1,443"
2021년11월_남_20~29세,"59,216","5,628","1,061","5,906","3,448",452,413,498,600,356,675,646,287,810,"1,284","4,296","3,371","1,563","2,096",940,"1,788","4,387","1,908","3,512","2,166","2,627","2,722","4,350","1,426"
2021년11월_남_30~39세,"79,162","6,085",970,"8,628","4,302",350,367,546,566,321,702,582,281,819,"2,566","4,902","3,397","1,396","2,727",766,"1,614","4,831","1,749","4,246","3,570","5,425","4,375","9,023","4,056"
2021년11월_남_40~49세,"90,798","8,382","1,613","10,086","4,034",497,469,670,810,508,960,849,331,987,"2,548","4,410","3,238","2,466","3,134","1,310","2,144","5,001","4,116","4,333","6,811","4,526","3,846","9,480","3,239"
2021년11월_남_50~59세,"65,602","6,906","2,022","6,461","3,671",801,728,909,"1,213",912,"1,512","1,338",585,"1,505","1,512","3,241","2,487","1,791","2,173","1,223","2,173","3,681","2,641","2,320","3,259","2,331","2,265","4,553","1,389"
2021년11월_남_60~69세,"39,920","4,399","1,595","3,620","2,712",742,797,747,"1,247","1,003","1,216","1,248",556,"1,236",805,"1,897","1,439",836,"1,400",717,"1,620","1,325","1,049",985,"1,114","1,297",992,"2,441",885
2021년11월_남_70~79세,"15,515","1,858",760,"1,380","1,048",321,352,346,596,441,433,526,210,485,151,692,569,412,375,334,636,468,431,492,322,511,323,776,267
2021년11월_남_80~89세,"5,653",578,312,520,372,142,162,149,298,212,188,261,95,220,48,256,215,160,107,108,210,160,166,181,83,143,80,156,71
2021년11월_남_90~99세,457,49,32,38,33,12,17,10,33,24,18,20,7,17,4,20,9,7,7,5,13,10,4,17,5,15,8,17,6
2021년11월_남_100세 이상,14,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,2,0
2021년11월_여_총인구수,"424,711","41,655","7,920","40,738","19,606","3,264","2,741","2,822","5,042","3,242","4,002","4,341","1,537","4,805","12,240","20,005","17,501","12,269","15,826","6,625","10,827","24,725","17,895","20,308","26,548","22,028","17,985","42,814","15,400"
2021년11월_여_연령구간인구수,"424,711","41,655","7,920","40,738","19,606","3,264","2,741","2,822","5,042","3,242","4,002","4,341","1,537","4,805","12,240","20,005","17,501","12,269","15,826","6,625","10,827","24,725","17,895","20,308","26,548","22,028","17,985","42,814","15,400"
2021년11월_여_0~9세,"49,744","4,104",379,"4,904","1,955",111,85,104,208,92,152,162,29,183,"2,243","2,001","1,811","1,077","1,980",571,787,"2,910","1,890","2,626","4,128","2,997","2,535","6,952","2,768"
2021년11월_여_10~19세,"49,314","5,029",693,"5,086","1,797",201,153,176,359,133,218,252,79,325,"1,290","1,858","1,779","1,942","1,965",875,"1,024","3,352","3,276","2,559","4,605","2,180","1,856","4,831","1,421"
2021년11월_여_20~29세,"49,694","5,045",703,"4,712","2,412",331,279,251,409,196,311,400,119,515,"1,214","2,951","2,666","1,451","1,884",769,"1,332","3,765","1,825","2,871","2,120","2,741","2,658","4,272","1,492"
2021년11월_여_30~39세,"71,878","5,747",614,"6,718","3,032",257,229,247,351,213,344,308,121,383,"2,606","3,643","3,028","1,438","2,761",696,"1,236","4,486","2,130","3,770","4,675","5,267","3,946","9,553","4,079"
2021년11월_여_40~49세,"80,170","7,819","1,099","7,946","3,056",377,283,308,588,298,482,438,134,557,"2,329","3,435","3,075","2,696","2,944","1,281","1,758","5,076","4,404","4,161","6,652","4,125","3,417","8,658","2,774"
2021년11월_여_50~59세,"56,496","6,152","1,486","5,076","3,030",649,493,552,914,652,804,794,302,926,"1,572","2,858","2,470","1,690","2,322","1,101","1,979","3,081","2,353","2,107","2,669","2,248","1,999","4,720","1,497"
2021년11월_여_60~69세,"38,141","4,445","1,440","3,504","2,487",666,562,561,"1,017",825,872,945,361,937,708,"1,905","1,544","1,013","1,329",752,"1,561","1,252","1,136","1,231","1,056","1,516",990,"2,591",935
2021년11월_여_70~79세,"17,529","2,057",844,"1,653","1,077",387,336,342,631,420,419,572,189,514,151,861,753,617,376,385,700,515,595,681,409,607,370,801,267
2021년11월_여_80~89세,"9,945","1,064",571,985,619,251,252,230,456,347,337,423,171,385,107,427,309,297,228,166,384,252,253,262,190,291,180,365,143
2021년11월_여_90~99세,"1,747",182,89,150,136,34,69,48,102,63,61,47,31,77,19,65,66,47,37,29,66,34,33,39,44,53,32,70,24
2021년11월_여_100세 이상,53,11,2,4,5,0,0,3,7,3,2,0,1,3,1,1,0,1,0,0,0,2,0,1,0,3,2,1,0
2021년12월_계_총인구수,"887,015","84,747","17,530","88,036","43,217","6,956","6,493","7,016","11,061","7,262","10,083","10,325","4,027","11,425","24,737","43,696","36,133","23,914","31,874","13,561","22,929","50,932","35,207","41,806","52,628","45,102","38,257","86,063","31,998"
2021년12월_계_연령구간인구수,"887,015","84,747","17,530","88,036","43,217","6,956","6,493","7,016","11,061","7,262","10,083","10,325","4,027","11,425","24,737","43,696","36,133","23,914","31,874","13,561","22,929","50,932","35,207","41,806","52,628","45,102","38,257","86,063","31,998"
2021년12월_계_0~9세,"101,318","8,115",811,"10,151","4,021",230,225,222,417,175,301,356,86,365,"4,387","4,031","3,789","2,154","3,975","1,173","1,616","5,818","3,859","5,307","8,271","6,164","5,307","14,132","5,860"
2021년12월_계_10~19세,"101,090","10,099","1,445","10,418","3,682",448,335,382,772,293,468,570,155,709,"2,569","3,827","3,647","3,881","4,078","1,761","2,135","6,809","6,585","5,362","9,278","4,462","4,014","9,960","2,946"
2021년12월_계_20~29세,"109,069","10,658","1,784","10,583","5,847",779,708,745,"1,011",547,990,"1,039",413,"1,332","2,508","7,238","6,044","3,015","3,942","1,721","3,098","8,177","3,714","6,331","4,262","5,492","5,530","8,602","2,959"
2021년12월_계_30~39세,"151,247","11,858","1,600","15,319","7,332",614,621,789,923,544,"1,038",895,401,"1,171","5,167","8,513","6,442","2,826","5,441","1,462","2,831","9,243","3,858","7,982","8,167","10,801","8,435","18,538","8,436"
2021년12월_계_40~49세,"171,781","16,212","2,704","18,076","7,108",874,771,968,"1,394",802,"1,444","1,293",467,"1,525","4,943","7,829","6,341","5,143","6,103","2,601","3,879","10,056","8,512","8,481","13,452","8,784","7,564","18,259","6,196"
2021년12월_계_50~59세,"122,796","13,112","3,530","11,577","6,700","1,449","1,237","1,461","2,151","1,568","2,288","2,141",887,"2,440","3,126","6,130","4,951","3,492","4,485","2,331","4,174","6,810","4,998","4,454","5,965","4,712","4,387","9,284","2,956"
2021년12월_계_60~69세,"78,498","8,879","3,049","7,152","5,229","1,406","1,391","1,317","2,260","1,826","2,094","2,186",912,"2,184","1,538","3,798","2,986","1,857","2,723","1,476","3,171","2,581","2,196","2,210","2,174","2,952","2,012","5,083","1,856"
2021년12월_계_70~79세,"33,254","3,926","1,599","3,050","2,141",709,706,688,"1,226",862,849,"1,095",405,996,316,"1,560","1,325","1,035",749,719,"1,344",980,"1,029","1,176",733,"1,197",696,"1,606",537
2021년12월_계_80~89세,"15,632","1,640",890,"1,501",985,399,409,383,757,555,529,680,261,605,157,681,535,451,333,284,594,411,417,446,276,462,262,508,221
2021년12월_계_90~99세,"2,275",236,116,206,168,48,90,59,144,87,79,70,39,96,25,87,71,60,45,33,87,46,38,56,49,73,48,88,31
2021년12월_계_100세 이상,55,12,2,3,4,0,0,2,6,3,3,0,1,2,1,2,2,0,0,0,0,1,1,1,1,3,2,3,0
2021년12월_남_총인구수,"460,788","43,006","9,594","47,273","23,594","3,682","3,684","4,197","6,006","4,017","6,088","5,984","2,490","6,629","12,395","23,713","18,611","11,657","16,089","6,916","12,137","26,254","17,315","21,594","26,166","22,653","19,747","43,164","16,133"
2021년12월_남_연령구간인구수,"460,788","43,006","9,594","47,273","23,594","3,682","3,684","4,197","6,006","4,017","6,088","5,984","2,490","6,629","12,395","23,713","18,611","11,657","16,089","6,916","12,137","26,254","17,315","21,594","26,166","22,653","19,747","43,164","16,133"
2021년12월_남_0~9세,"51,673","4,049",436,"5,267","2,080",119,135,120,213,87,152,197,56,187,"2,142","2,041","1,989","1,086","2,002",599,843,"2,934","1,968","2,720","4,186","3,170","2,704","7,199","2,992"
2021년12월_남_10~19세,"51,575","5,047",754,"5,330","1,881",245,179,212,413,158,245,313,75,385,"1,259","1,972","1,869","1,949","2,103",898,"1,121","3,474","3,303","2,805","4,679","2,280","2,053","5,093","1,480"
2021년12월_남_20~29세,"59,249","5,608","1,075","5,895","3,435",450,420,492,593,352,681,644,289,811,"1,296","4,283","3,365","1,569","2,088",942,"1,787","4,400","1,899","3,496","2,144","2,665","2,809","4,324","1,437"
2021년12월_남_30~39세,"79,282","6,098",979,"8,596","4,311",352,383,546,569,328,697,581,283,795,"2,557","4,896","3,406","1,388","2,705",762,"1,596","4,804","1,740","4,245","3,550","5,485","4,411","9,017","4,202"
2021년12월_남_40~49세,"91,142","8,362","1,609","10,117","4,045",499,476,662,814,503,962,855,333,975,"2,582","4,399","3,252","2,445","3,137","1,319","2,135","4,985","4,100","4,306","6,791","4,591","4,006","9,538","3,344"
2021년12월_남_50~59세,"65,999","6,951","2,037","6,484","3,658",802,738,905,"1,224",913,"1,489","1,344",587,"1,511","1,528","3,258","2,490","1,802","2,170","1,225","2,180","3,697","2,647","2,352","3,279","2,389","2,345","4,566","1,428"
2021년12월_남_60~69세,"40,130","4,412","1,603","3,627","2,728",738,814,756,"1,248","1,000","1,225","1,250",555,"1,245",819,"1,897","1,435",844,"1,398",721,"1,618","1,322","1,055",980,"1,116","1,354","1,005","2,462",903
2021년12월_남_70~79세,"15,592","1,855",755,"1,397","1,055",320,359,345,597,438,431,522,212,485,158,694,570,412,374,334,633,467,432,491,327,548,324,790,267
2021년12월_남_80~89세,"5,667",574,313,517,368,145,162,149,300,215,187,258,93,219,50,251,224,155,106,111,211,160,166,182,88,154,81,154,74
2021년12월_남_90~99세,469,48,33,43,33,12,18,10,35,23,18,20,7,16,4,21,9,7,6,5,13,11,4,17,5,17,9,19,6
2021년12월_남_100세 이상,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,2,0
2021년12월_여_총인구수,"426,227","41,741","7,936","40,763","19,623","3,274","2,809","2,819","5,055","3,245","3,995","4,341","1,537","4,796","12,342","19,983","17,522","12,257","15,785","6,645","10,792","24,678","17,892","20,212","26,462","22,449","18,510","42,899","15,865"
2021년12월_여_연령구간인구수,"426,227","41,741","7,936","40,763","19,623","3,274","2,809","2,819","5,055","3,245","3,995","4,341","1,537","4,796","12,342","19,983","17,522","12,257","15,785","6,645","10,792","24,678","17,892","20,212","26,462","22,449","18,510","42,899","15,865"
2021년12월_여_0~9세,"49,645","4,066",375,"4,884","1,941",111,90,102,204,88,149,159,30,178,"2,245","1,990","1,800","1,068","1,973",574,773,"2,884","1,891","2,587","4,085","2,994","2,603","6,933","2,868"
2021년12월_여_10~19세,"49,515","5,052",691,"5,088","1,801",203,156,170,359,135,223,257,80,324,"1,310","1,855","1,778","1,932","1,975",863,"1,014","3,335","3,282","2,557","4,599","2,182","1,961","4,867","1,466"
2021년12월_여_20~29세,"49,820","5,050",709,"4,688","2,412",329,288,253,418,195,309,395,124,521,"1,212","2,955","2,679","1,446","1,854",779,"1,311","3,777","1,815","2,835","2,118","2,827","2,721","4,278","1,522"
2021년12월_여_30~39세,"71,965","5,760",621,"6,723","3,021",262,238,243,354,216,341,314,118,376,"2,610","3,617","3,036","1,438","2,736",700,"1,235","4,439","2,118","3,737","4,617","5,316","4,024","9,521","4,234"
2021년12월_여_40~49세,"80,639","7,850","1,095","7,959","3,063",375,295,306,580,299,482,438,134,550,"2,361","3,430","3,089","2,698","2,966","1,282","1,744","5,071","4,412","4,175","6,661","4,193","3,558","8,721","2,852"
2021년12월_여_50~59세,"56,797","6,161","1,493","5,093","3,042",647,499,556,927,655,799,797,300,929,"1,598","2,872","2,461","1,690","2,315","1,106","1,994","3,113","2,351","2,102","2,686","2,323","2,042","4,718","1,528"
2021년12월_여_60~69세,"38,368","4,467","1,446","3,525","2,501",668,577,561,"1,012",826,869,936,357,939,719,"1,901","1,551","1,013","1,325",755,"1,553","1,259","1,141","1,230","1,058","1,598","1,007","2,621",953
2021년12월_여_70~79세,"17,662","2,071",844,"1,653","1,086",389,347,343,629,424,418,573,193,511,158,866,755,623,375,385,711,513,597,685,406,649,372,816,270
2021년12월_여_80~89세,"9,965","1,066",577,984,617,254,247,234,457,340,342,422,168,386,107,430,311,296,227,173,383,251,251,264,188,308,181,354,147
2021년12월_여_90~99세,"1,806",188,83,163,135,36,72,49,109,64,61,50,32,80,21,66,62,53,39,28,74,35,34,39,44,56,39,69,25
2021년12월_여_100세 이상,45,10,2,3,4,0,0,2,6,3,2,0,1,2,1,1,0,0,0,0,0,1,0,1,0,3,2,1,0
