카테고리,경상남도 진주시,경상남도 진주시 문산읍,경상남도 진주시 내동면,경상남도 진주시 정촌면,경상남도 진주시 금곡면,경상남도 진주시 진성면,경상남도 진주시 일반성면,경상남도 진주시 이반성면,경상남도 진주시 사봉면,경상남도 진주시 지수면,경상남도 진주시 대곡면,경상남도 진주시 금산면,경상남도 진주시 집현면,경상남도 진주시 미천면,경상남도 진주시 명석면,경상남도 진주시 대평면,경상남도 진주시 수곡면,경상남도 진주시 천전동,경상남도 진주시 성북동,경상남도 진주시 중앙동,경상남도 진주시 상봉동,경상남도 진주시 상대동,경상남도 진주시 하대동,경상남도 진주시 상평동,경상남도 진주시 초장동,경상남도 진주시 평거동,경상남도 진주시 신안동,경상남도 진주시 이현동,경상남도 진주시 판문동,경상남도 진주시 가호동,경상남도 진주시 충무공동
2021년05월_여_70~79세,"14,484",459,165,244,253,159,208,182,164,127,314,662,320,183,311,93,203,"1,558",625,976,904,972,850,522,494,820,575,528,594,745,274
2021년05월_여_80~89세,"8,777",340,131,187,215,181,203,173,165,141,333,411,233,194,240,97,229,810,310,515,452,405,450,213,253,498,324,276,297,360,141
2021년05월_여_90~99세,"1,489",74,25,41,53,31,21,26,24,33,59,66,41,27,43,21,29,127,65,76,75,53,76,37,36,95,53,47,44,59,32
2021년05월_여_100세 이상,62,2,2,4,1,2,0,0,1,1,2,1,0,1,2,2,1,5,5,10,2,1,2,1,4,2,2,3,1,0,2
2021년06월_계_총인구수,"347,204","8,160","4,038","8,586","2,206","1,898","2,595","1,586","1,482","1,444","3,213","21,067","4,705","1,591","4,008","1,045","2,208","27,644","10,562","10,953","13,939","19,425","24,474","11,661","26,759","27,472","11,695","11,974","21,104","27,253","32,457"
2021년06월_계_연령구간인구수,"347,204","8,160","4,038","8,586","2,206","1,898","2,595","1,586","1,482","1,444","3,213","21,067","4,705","1,591","4,008","1,045","2,208","27,644","10,562","10,953","13,939","19,425","24,474","11,661","26,759","27,472","11,695","11,974","21,104","27,253","32,457"
2021년06월_계_0~9세,"27,481",615,328,971,35,45,98,22,27,39,51,"2,121",223,17,133,23,55,"1,513",424,317,556,935,"1,310",699,"3,255","2,044",634,641,"2,322","2,371","5,657"
2021년06월_계_10~19세,"34,738",635,449,512,105,50,187,44,51,68,134,"2,713",408,53,189,41,99,"2,450",721,645,"1,014","1,551","2,405","1,026","3,997","3,385","1,098","1,244","2,988","2,566","3,910"
2021년06월_계_20~29세,"44,908",790,426,"1,085",133,122,204,70,59,104,205,"2,281",426,75,327,100,133,"4,276","1,430","1,061","1,783","2,879","3,732","1,532","3,325","4,077","1,592","1,528","2,343","5,406","3,404"
2021년06월_계_30~39세,"41,062",896,413,"1,667",124,120,173,65,75,60,148,"2,410",360,57,223,45,107,"2,691","1,131",806,"1,240","1,991","2,485","1,366","3,582","3,010","1,142","1,080","2,408","4,192","6,995"
2021년06월_계_40~49세,"53,685","1,023",646,"1,189",183,141,273,94,147,141,256,"3,709",635,102,425,90,202,"3,895","1,534","1,331","1,841","2,734","3,585","1,685","5,249","4,588","1,586","1,744","4,088","4,095","6,474"
2021년06월_계_50~59세,"56,970","1,382",685,"1,274",370,337,492,265,208,246,572,"3,348",868,288,727,178,390,"4,495","1,736","1,849","2,553","3,533","4,903","2,058","4,084","5,100","2,044","2,298","3,225","3,972","3,490"
2021년06월_계_60~69세,"47,925","1,440",568,"1,102",486,493,519,441,361,314,732,"2,574",850,378,"1,013",259,542,"4,180","1,890","2,428","2,584","3,265","3,725","1,932","1,999","3,028","1,971","1,982","2,271","2,823","1,775"
2021년06월_계_70~79세,"25,754",819,312,481,410,288,357,314,299,247,581,"1,214",542,324,563,154,340,"2,716","1,121","1,682","1,602","1,793","1,592",966,858,"1,373","1,046",998,980,"1,256",526
2021년06월_계_80~89세,"12,795",472,181,254,301,259,263,238,227,187,460,619,336,261,354,129,305,"1,254",491,728,676,673,647,351,358,746,511,396,428,502,188
2021년06월_계_90~99세,"1,809",86,28,47,58,41,27,33,28,37,71,75,57,35,51,24,34,167,78,93,89,70,86,45,46,119,69,59,50,70,36
2021년06월_계_100세 이상,77,2,2,4,1,2,2,0,0,1,3,3,0,1,3,2,1,7,6,13,1,1,4,1,6,2,2,4,1,0,2
2021년06월_남_총인구수,"171,653","4,140","2,020","4,391","1,044",937,"1,274",792,735,726,"1,603","10,566","2,356",779,"1,966",505,"1,070","13,534","5,200","5,266","6,901","9,625","12,222","5,926","13,559","13,142","5,566","5,902","10,057","13,770","16,079"
2021년06월_남_연령구간인구수,"171,653","4,140","2,020","4,391","1,044",937,"1,274",792,735,726,"1,603","10,566","2,356",779,"1,966",505,"1,070","13,534","5,200","5,266","6,901","9,625","12,222","5,926","13,559","13,142","5,566","5,902","10,057","13,770","16,079"
2021년06월_남_0~9세,"14,226",339,179,488,19,26,50,16,13,19,29,"1,113",116,7,67,11,31,804,225,165,314,470,696,340,"1,756","1,025",331,333,"1,169","1,267","2,808"
2021년06월_남_10~19세,"18,294",339,233,265,56,25,101,29,32,29,75,"1,448",205,33,97,19,49,"1,342",378,351,542,793,"1,300",506,"2,252","1,753",577,708,"1,429","1,327","2,001"
2021년06월_남_20~29세,"24,702",441,226,609,82,69,122,46,36,69,136,"1,307",251,46,174,58,73,"2,326",750,607,941,"1,590","2,097",848,"1,861","2,175",839,886,"1,251","3,070","1,716"
2021년06월_남_30~39세,"21,109",467,198,891,71,71,88,45,46,37,85,"1,224",184,29,125,26,52,"1,448",616,457,670,"1,090","1,366",748,"1,656","1,498",594,556,"1,102","2,251","3,418"
2021년06월_남_40~49세,"26,747",558,323,643,118,92,158,60,103,92,168,"1,790",334,73,234,54,138,"1,939",821,743,"1,019","1,393","1,723",907,"2,464","2,031",754,810,"1,929","1,985","3,291"
2021년06월_남_50~59세,"28,119",729,357,609,198,188,268,161,128,142,330,"1,654",475,166,375,100,226,"2,160",854,949,"1,292","1,693","2,338","1,050","2,069","2,392",942,"1,094","1,576","1,903","1,701"
2021년06월_남_60~69세,"22,878",765,297,579,254,250,270,230,178,164,371,"1,262",454,209,518,141,280,"1,875",867,"1,054","1,185","1,497","1,756",943,"1,020","1,457",856,915,"1,081","1,304",846
2021년06월_남_70~79세,"11,259",357,152,234,156,128,149,135,135,122,270,551,223,143,251,61,137,"1,166",493,706,698,817,737,440,366,551,469,471,386,509,246
2021년06월_남_80~89세,"3,980",132,50,68,86,78,60,63,58,47,124,207,101,66,115,32,78,434,179,214,224,267,195,136,103,237,191,117,126,145,47
2021년06월_남_90~99세,323,13,5,5,4,10,6,7,6,5,14,9,13,7,9,3,6,38,16,17,16,15,12,8,10,23,13,11,8,9,5
2021년06월_남_100세 이상,16,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,1,3,0,0,2,0,2,0,0,1,0,0,0
2021년06월_여_총인구수,"175,551","4,020","2,018","4,195","1,162",961,"1,321",794,747,718,"1,610","10,501","2,349",812,"2,042",540,"1,138","14,110","5,362","5,687","7,038","9,800","12,252","5,735","13,200","14,330","6,129","6,072","11,047","13,483","16,378"
2021년06월_여_연령구간인구수,"175,551","4,020","2,018","4,195","1,162",961,"1,321",794,747,718,"1,610","10,501","2,349",812,"2,042",540,"1,138","14,110","5,362","5,687","7,038","9,800","12,252","5,735","13,200","14,330","6,129","6,072","11,047","13,483","16,378"
2021년06월_여_0~9세,"13,255",276,149,483,16,19,48,6,14,20,22,"1,008",107,10,66,12,24,709,199,152,242,465,614,359,"1,499","1,019",303,308,"1,153","1,104","2,849"
2021년06월_여_10~19세,"16,444",296,216,247,49,25,86,15,19,39,59,"1,265",203,20,92,22,50,"1,108",343,294,472,758,"1,105",520,"1,745","1,632",521,536,"1,559","1,239","1,909"
2021년06월_여_20~29세,"20,206",349,200,476,51,53,82,24,23,35,69,974,175,29,153,42,60,"1,950",680,454,842,"1,289","1,635",684,"1,464","1,902",753,642,"1,092","2,336","1,688"
2021년06월_여_30~39세,"19,953",429,215,776,53,49,85,20,29,23,63,"1,186",176,28,98,19,55,"1,243",515,349,570,901,"1,119",618,"1,926","1,512",548,524,"1,306","1,941","3,577"
2021년06월_여_40~49세,"26,938",465,323,546,65,49,115,34,44,49,88,"1,919",301,29,191,36,64,"1,956",713,588,822,"1,341","1,862",778,"2,785","2,557",832,934,"2,159","2,110","3,183"
2021년06월_여_50~59세,"28,851",653,328,665,172,149,224,104,80,104,242,"1,694",393,122,352,78,164,"2,335",882,900,"1,261","1,840","2,565","1,008","2,015","2,708","1,102","1,204","1,649","2,069","1,789"
2021년06월_여_60~69세,"25,047",675,271,523,232,243,249,211,183,150,361,"1,312",396,169,495,118,262,"2,305","1,023","1,374","1,399","1,768","1,969",989,979,"1,571","1,115","1,067","1,190","1,519",929
2021년06월_여_70~79세,"14,495",462,160,247,254,160,208,179,164,125,311,663,319,181,312,93,203,"1,550",628,976,904,976,855,526,492,822,577,527,594,747,280
2021년06월_여_80~89세,"8,815",340,131,186,215,181,203,175,169,140,336,412,235,195,239,97,227,820,312,514,452,406,452,215,255,509,320,279,302,357,141
2021년06월_여_90~99세,"1,486",73,23,42,54,31,21,26,22,32,57,66,44,28,42,21,28,129,62,76,73,55,74,37,36,96,56,48,42,61,31
2021년06월_여_100세 이상,61,2,2,4,1,2,0,0,0,1,2,2,0,1,2,2,1,5,5,10,1,1,2,1,4,2,2,3,1,0,2
2021년07월_계_총인구수,"347,314","8,146","4,009","8,703","2,201","1,891","2,585","1,576","1,480","1,452","3,205","21,054","4,685","1,581","4,017","1,045","2,211","27,692","10,544","10,945","13,915","19,383","24,444","11,636","26,826","27,530","11,661","11,975","21,093","27,299","32,530"
2021년07월_계_연령구간인구수,"347,314","8,146","4,009","8,703","2,201","1,891","2,585","1,576","1,480","1,452","3,205","21,054","4,685","1,581","4,017","1,045","2,211","27,692","10,544","10,945","13,915","19,383","24,444","11,636","26,826","27,530","11,661","11,975","21,093","27,299","32,530"
2021년07월_계_0~9세,"27,394",619,323,983,35,43,97,22,27,40,50,"2,113",218,17,129,24,55,"1,518",422,313,541,924,"1,295",697,"3,259","2,024",630,637,"2,307","2,383","5,649"
2021년07월_계_10~19세,"34,733",634,446,514,104,46,185,44,50,69,132,"2,699",406,53,189,41,97,"2,448",715,645,"1,020","1,554","2,401","1,033","4,003","3,408","1,087","1,241","2,979","2,563","3,927"
2021년07월_계_20~29세,"44,879",780,423,"1,108",130,121,202,68,58,103,203,"2,313",431,72,325,99,136,"4,268","1,434","1,048","1,777","2,877","3,709","1,510","3,322","4,090","1,580","1,521","2,359","5,421","3,391"
2021년07월_계_30~39세,"40,998",898,400,"1,708",125,120,167,62,74,60,148,"2,383",354,55,230,45,107,"2,709","1,130",806,"1,229","1,980","2,490","1,367","3,587","2,998","1,147","1,072","2,392","4,198","6,957"
2021년07월_계_40~49세,"53,620","1,014",650,"1,190",183,137,270,96,146,141,251,"3,709",633,100,421,90,202,"3,890","1,519","1,324","1,826","2,732","3,553","1,679","5,276","4,579","1,572","1,741","4,071","4,098","6,527"
2021년07월_계_50~59세,"56,956","1,377",680,"1,287",360,340,492,262,202,245,571,"3,342",861,283,735,178,386,"4,508","1,717","1,850","2,560","3,500","4,891","2,049","4,092","5,120","2,031","2,307","3,231","3,975","3,524"
2021년07월_계_60~69세,"48,190","1,444",564,"1,126",492,492,522,439,370,321,734,"2,579",857,380,"1,016",257,545,"4,208","1,905","2,434","2,589","3,270","3,755","1,927","2,021","3,055","1,977","2,000","2,282","2,828","1,801"
2021년07월_계_70~79세,"25,767",817,308,481,405,289,358,311,296,246,582,"1,220",542,326,563,152,339,"2,710","1,120","1,682","1,598","1,800","1,603",976,862,"1,378","1,043",994,987,"1,255",524
2021년07월_계_80~89세,"12,870",475,185,254,306,260,263,238,229,190,462,619,328,258,355,133,305,"1,258",493,734,680,676,655,353,353,753,523,402,433,507,190
2021년07월_계_90~99세,"1,831",86,29,48,60,41,27,34,28,36,69,74,55,36,51,24,38,168,82,96,94,69,88,44,46,123,69,56,51,71,38
2021년07월_계_100세 이상,76,2,1,4,1,2,2,0,0,1,3,3,0,1,3,2,1,7,7,13,1,1,4,1,5,2,2,4,1,0,2
2021년07월_남_총인구수,"171,664","4,125","2,010","4,444","1,039",938,"1,265",789,734,730,"1,602","10,564","2,350",776,"1,967",504,"1,072","13,563","5,191","5,257","6,891","9,621","12,199","5,911","13,581","13,175","5,529","5,903","10,043","13,790","16,101"
2021년07월_남_연령구간인구수,"171,664","4,125","2,010","4,444","1,039",938,"1,265",789,734,730,"1,602","10,564","2,350",776,"1,967",504,"1,072","13,563","5,191","5,257","6,891","9,621","12,199","5,911","13,581","13,175","5,529","5,903","10,043","13,790","16,101"
2021년07월_남_0~9세,"14,182",340,179,493,19,24,51,16,13,19,29,"1,104",115,7,65,12,32,809,222,165,302,470,696,337,"1,759","1,016",332,329,"1,162","1,268","2,797"
2021년07월_남_10~19세,"18,292",337,231,266,55,22,99,29,31,29,76,"1,438",206,33,93,19,48,"1,340",375,352,545,797,"1,299",508,"2,256","1,764",566,710,"1,426","1,332","2,010"
2021년07월_남_20~29세,"24,648",434,228,624,81,72,118,46,35,67,134,"1,326",253,46,175,58,77,"2,323",750,592,938,"1,595","2,080",832,"1,851","2,185",828,872,"1,252","3,064","1,712"
2021년07월_남_30~39세,"21,061",468,188,906,70,70,85,43,45,37,85,"1,213",180,27,129,25,51,"1,451",621,457,671,"1,092","1,365",743,"1,650","1,487",594,553,"1,099","2,264","3,392"
2021년07월_남_40~49세,"26,699",551,327,647,117,90,154,63,102,92,165,"1,795",330,71,231,54,137,"1,944",809,739,"1,008","1,392","1,702",908,"2,478","2,027",747,815,"1,914","1,975","3,315"
2021년07월_남_50~59세,"28,146",725,354,614,194,192,268,159,125,143,330,"1,649",473,165,382,100,222,"2,166",849,953,"1,303","1,674","2,331","1,046","2,074","2,404",933,"1,097","1,586","1,917","1,718"
2021년07월_남_60~69세,"22,987",765,296,587,256,251,272,229,184,168,371,"1,267",458,210,518,138,282,"1,886",874,"1,056","1,182","1,495","1,773",946,"1,026","1,475",852,924,"1,077","1,307",862
2021년07월_남_70~79세,"11,292",361,148,234,156,129,150,134,134,121,274,555,223,145,252,62,139,"1,165",491,705,696,826,739,445,374,554,467,475,392,505,241
2021년07월_남_80~89세,"4,013",131,54,67,87,78,60,63,59,49,124,207,99,65,112,33,77,438,182,217,228,266,200,138,102,239,197,116,127,149,49
2021년07월_남_90~99세,328,13,5,6,4,10,6,7,6,5,13,9,13,7,9,3,7,39,17,18,18,14,12,8,9,24,13,11,8,9,5
2021년07월_남_100세 이상,16,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,1,3,0,0,2,0,2,0,0,1,0,0,0
2021년07월_여_총인구수,"175,650","4,021","1,999","4,259","1,162",953,"1,320",787,746,722,"1,603","10,490","2,335",805,"2,050",541,"1,139","14,129","5,353","5,688","7,024","9,762","12,245","5,725","13,245","14,355","6,132","6,072","11,050","13,509","16,429"
2021년07월_여_연령구간인구수,"175,650","4,021","1,999","4,259","1,162",953,"1,320",787,746,722,"1,603","10,490","2,335",805,"2,050",541,"1,139","14,129","5,353","5,688","7,024","9,762","12,245","5,725","13,245","14,355","6,132","6,072","11,050","13,509","16,429"
2021년07월_여_0~9세,"13,212",279,144,490,16,19,46,6,14,21,21,"1,009",103,10,64,12,23,709,200,148,239,454,599,360,"1,500","1,008",298,308,"1,145","1,115","2,852"
2021년07월_여_10~19세,"16,441",297,215,248,49,24,86,15,19,40,56,"1,261",200,20,96,22,49,"1,108",340,293,475,757,"1,102",525,"1,747","1,644",521,531,"1,553","1,231","1,917"
2021년07월_여_20~29세,"20,231",346,195,484,49,49,84,22,23,36,69,987,178,26,150,41,59,"1,945",684,456,839,"1,282","1,629",678,"1,471","1,905",752,649,"1,107","2,357","1,679"
2021년07월_여_30~39세,"19,937",430,212,802,55,50,82,19,29,23,63,"1,170",174,28,101,20,56,"1,258",509,349,558,888,"1,125",624,"1,937","1,511",553,519,"1,293","1,934","3,565"
2021년07월_여_40~49세,"26,921",463,323,543,66,47,116,33,44,49,86,"1,914",303,29,190,36,65,"1,946",710,585,818,"1,340","1,851",771,"2,798","2,552",825,926,"2,157","2,123","3,212"
2021년07월_여_50~59세,"28,810",652,326,673,166,148,224,103,77,102,241,"1,693",388,118,353,78,164,"2,342",868,897,"1,257","1,826","2,560","1,003","2,018","2,716","1,098","1,210","1,645","2,058","1,806"
2021년07월_여_60~69세,"25,203",679,268,539,236,241,250,210,186,153,363,"1,312",399,170,498,119,263,"2,322","1,031","1,378","1,407","1,775","1,982",981,995,"1,580","1,125","1,076","1,205","1,521",939
2021년07월_여_70~79세,"14,475",456,160,247,249,160,208,177,162,125,308,665,319,181,311,90,200,"1,545",629,977,902,974,864,531,488,824,576,519,595,750,283
2021년07월_여_80~89세,"8,857",344,131,187,219,182,203,175,170,141,338,412,229,193,243,100,228,820,311,517,452,410,455,215,251,514,326,286,306,358,141
2021년07월_여_90~99세,"1,503",73,24,42,56,31,21,27,22,31,56,65,42,29,42,21,31,129,65,78,76,55,76,36,37,99,56,45,43,62,33
2021년07월_여_100세 이상,60,2,1,4,1,2,0,0,0,1,2,2,0,1,2,2,1,5,6,10,1,1,2,1,3,2,2,3,1,0,2
2021년08월_계_총인구수,"347,407","8,142","4,018","8,747","2,203","1,889","2,581","1,574","1,481","1,447","3,202","21,022","4,677","1,582","4,007","1,041","2,205","27,700","10,522","10,907","13,917","19,395","24,382","11,626","26,845","27,511","11,649","11,959","21,084","27,437","32,655"
2021년08월_계_연령구간인구수,"347,407","8,142","4,018","8,747","2,203","1,889","2,581","1,574","1,481","1,447","3,202","21,022","4,677","1,582","4,007","1,041","2,205","27,700","10,522","10,907","13,917","19,395","24,382","11,626","26,845","27,511","11,649","11,959","21,084","27,437","32,655"
2021년08월_계_0~9세,"27,301",618,326,991,36,43,97,21,29,39,50,"2,089",218,17,125,24,52,"1,508",422,311,528,924,"1,275",695,"3,244","2,001",623,637,"2,302","2,402","5,654"
2021년08월_계_10~19세,"34,736",634,447,522,102,46,183,43,51,69,131,"2,714",413,49,191,41,91,"2,439",707,640,"1,032","1,556","2,387","1,027","4,002","3,400","1,080","1,230","2,983","2,566","3,960"
2021년08월_계_20~29세,"44,859",779,426,"1,109",135,117,206,66,54,102,199,"2,295",418,74,322,96,138,"4,300","1,433","1,035","1,787","2,866","3,693","1,502","3,315","4,083","1,575","1,517","2,337","5,490","3,390"
2021년08월_계_30~39세,"40,964",894,396,"1,716",121,123,166,61,78,61,148,"2,375",358,56,225,45,107,"2,691","1,123",804,"1,224","1,983","2,490","1,355","3,586","3,004","1,150","1,077","2,372","4,222","6,953"
2021년08월_계_40~49세,"53,493","1,003",647,"1,194",181,136,268,97,144,137,253,"3,692",625,97,414,88,199,"3,877","1,510","1,313","1,816","2,722","3,537","1,681","5,273","4,563","1,575","1,720","4,055","4,095","6,581"
2021년08월_계_50~59세,"56,990","1,374",684,"1,283",362,336,492,258,202,247,569,"3,341",868,283,740,177,381,"4,520","1,710","1,840","2,558","3,493","4,882","2,037","4,113","5,114","2,030","2,317","3,258","3,978","3,543"
2021년08월_계_60~69세,"48,381","1,446",567,"1,141",493,493,521,443,372,316,738,"2,597",851,379,"1,016",256,553,"4,216","1,912","2,443","2,587","3,299","3,759","1,938","2,031","3,081","1,980","2,003","2,291","2,847","1,812"
2021년08월_계_70~79세,"25,807",818,308,481,406,290,355,313,294,249,579,"1,229",545,327,563,154,337,"2,703","1,121","1,675","1,600","1,802","1,617",982,865,"1,386","1,037",991,994,"1,257",529
2021년08월_계_80~89세,"12,950",487,187,259,307,261,264,239,227,189,463,616,329,261,354,134,308,"1,272",493,739,686,680,649,360,362,752,528,403,439,509,193
2021년08월_계_90~99세,"1,850",87,29,47,59,42,27,33,30,37,69,72,52,38,54,24,38,167,84,94,97,69,89,48,49,125,69,60,52,71,38
2021년08월_계_100세 이상,76,2,1,4,1,2,2,0,0,1,3,2,0,1,3,2,1,7,7,13,2,1,4,1,5,2,2,4,1,0,2
2021년08월_남_총인구수,"171,691","4,130","2,018","4,463","1,045",936,"1,262",788,732,728,"1,601","10,544","2,338",775,"1,957",501,"1,069","13,568","5,181","5,247","6,885","9,624","12,154","5,901","13,594","13,173","5,523","5,900","10,041","13,874","16,139"
2021년08월_남_연령구간인구수,"171,691","4,130","2,018","4,463","1,045",936,"1,262",788,732,728,"1,601","10,544","2,338",775,"1,957",501,"1,069","13,568","5,181","5,247","6,885","9,624","12,154","5,901","13,594","13,173","5,523","5,900","10,041","13,874","16,139"
2021년08월_남_0~9세,"14,115",337,179,498,19,24,51,16,13,18,28,"1,093",113,7,63,12,30,803,221,165,296,466,682,335,"1,740","1,007",329,331,"1,164","1,285","2,790"
2021년08월_남_10~19세,"18,304",341,234,268,54,22,97,28,32,30,75,"1,450",210,33,93,19,47,"1,342",370,355,552,802,"1,292",502,"2,264","1,755",558,703,"1,427","1,326","2,023"
2021년08월_남_20~29세,"24,626",434,230,625,87,71,121,45,33,68,128,"1,310",243,46,173,57,78,"2,336",750,581,942,"1,585","2,060",834,"1,846","2,191",825,869,"1,237","3,114","1,707"
2021년08월_남_30~39세,"21,064",468,185,912,67,72,85,43,47,38,87,"1,206",182,28,125,25,51,"1,444",619,457,669,"1,098","1,366",733,"1,662","1,497",599,561,"1,081","2,281","3,376"
2021년08월_남_40~49세,"26,635",543,327,647,116,88,153,63,101,88,166,"1,787",327,67,230,52,135,"1,936",804,731,"1,003","1,393","1,692",910,"2,473","2,017",752,801,"1,915","1,972","3,346"
2021년08월_남_50~59세,"28,182",728,354,613,195,189,267,158,124,145,332,"1,648",473,165,380,100,221,"2,175",849,957,"1,301","1,666","2,339","1,036","2,088","2,395",931,"1,102","1,604","1,915","1,732"
2021년08월_남_60~69세,"23,065",764,300,591,259,251,271,230,186,165,372,"1,276",451,210,518,137,285,"1,892",876,"1,059","1,178","1,509","1,770",952,"1,029","1,490",856,929,"1,077","1,317",865
2021년08월_남_70~79세,"11,297",367,149,234,156,130,147,135,133,121,275,559,229,146,252,64,138,"1,153",492,705,694,824,740,447,373,556,459,472,400,503,244
2021년08월_남_80~89세,"4,051",135,55,69,87,79,62,63,57,49,125,208,97,65,113,32,78,446,181,216,231,266,199,142,108,238,200,120,127,152,51
2021년08월_남_90~99세,337,13,5,6,5,10,6,7,6,6,12,7,13,8,9,3,6,39,18,18,19,15,12,10,9,27,14,11,9,9,5
2021년08월_남_100세 이상,15,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,1,3,0,0,2,0,2,0,0,1,0,0,0
2021년08월_여_총인구수,"175,716","4,012","2,000","4,284","1,158",953,"1,319",786,749,719,"1,601","10,478","2,339",807,"2,050",540,"1,136","14,132","5,341","5,660","7,032","9,771","12,228","5,725","13,251","14,338","6,126","6,059","11,043","13,563","16,516"
2021년08월_여_연령구간인구수,"175,716","4,012","2,000","4,284","1,158",953,"1,319",786,749,719,"1,601","10,478","2,339",807,"2,050",540,"1,136","14,132","5,341","5,660","7,032","9,771","12,228","5,725","13,251","14,338","6,126","6,059","11,043","13,563","16,516"
2021년08월_여_0~9세,"13,186",281,147,493,17,19,46,5,16,21,22,996,105,10,62,12,22,705,201,146,232,458,593,360,"1,504",994,294,306,"1,138","1,117","2,864"
2021년08월_여_10~19세,"16,432",293,213,254,48,24,86,15,19,39,56,"1,264",203,16,98,22,44,"1,097",337,285,480,754,"1,095",525,"1,738","1,645",522,527,"1,556","1,240","1,937"
2021년08월_여_20~29세,"20,233",345,196,484,48,46,85,21,21,34,71,985,175,28,149,39,60,"1,964",683,454,845,"1,281","1,633",668,"1,469","1,892",750,648,"1,100","2,376","1,683"
2021년08월_여_30~39세,"19,900",426,211,804,54,51,81,18,31,23,61,"1,169",176,28,100,20,56,"1,247",504,347,555,885,"1,124",622,"1,924","1,507",551,516,"1,291","1,941","3,577"
2021년08월_여_40~49세,"26,858",460,320,547,65,48,115,34,43,49,87,"1,905",298,30,184,36,64,"1,941",706,582,813,"1,329","1,845",771,"2,800","2,546",823,919,"2,140","2,123","3,235"
2021년08월_여_50~59세,"28,808",646,330,670,167,147,225,100,78,102,237,"1,693",395,118,360,77,160,"2,345",861,883,"1,257","1,827","2,543","1,001","2,025","2,719","1,099","1,215","1,654","2,063","1,811"
2021년08월_여_60~69세,"25,316",682,267,550,234,242,250,213,186,151,366,"1,321",400,169,498,119,268,"2,324","1,036","1,384","1,409","1,790","1,989",986,"1,002","1,591","1,124","1,074","1,214","1,530",947
2021년08월_여_70~79세,"14,510",451,159,247,250,160,208,178,161,128,304,670,316,181,311,90,199,"1,550",629,970,906,978,877,535,492,830,578,519,594,754,285
2021년08월_여_80~89세,"8,899",352,132,190,220,182,202,176,170,140,338,408,232,196,241,102,230,826,312,523,455,414,450,218,254,514,328,283,312,357,142
2021년08월_여_90~99세,"1,513",74,24,41,54,32,21,26,24,31,57,65,39,30,45,21,32,128,66,76,78,54,77,38,40,98,55,49,43,62,33
2021년08월_여_100세 이상,61,2,1,4,1,2,0,0,0,1,2,2,0,1,2,2,1,5,6,10,2,1,2,1,3,2,2,3,1,0,2
2021년09월_계_총인구수,"347,621","8,123","4,015","8,751","2,203","1,892","2,577","1,566","1,476","1,437","3,197","20,998","4,672","1,575","4,015","1,041","2,204","27,755","10,482","10,954","13,940","19,381","24,331","11,611","26,849","27,485","11,634","11,939","21,083","27,600","32,835"
2021년09월_계_연령구간인구수,"347,621","8,123","4,015","8,751","2,203","1,892","2,577","1,566","1,476","1,437","3,197","20,998","4,672","1,575","4,015","1,041","2,204","27,755","10,482","10,954","13,940","19,381","24,331","11,611","26,849","27,485","11,634","11,939","21,083","27,600","32,835"
2021년09월_계_0~9세,"27,179",610,326,986,36,43,96,21,28,39,50,"2,063",219,16,126,23,51,"1,504",411,307,529,905,"1,267",693,"3,233","1,998",616,631,"2,286","2,393","5,673"
2021년09월_계_10~19세,"34,766",632,447,523,103,47,182,42,47,69,129,"2,727",407,46,192,42,89,"2,443",698,636,"1,027","1,563","2,370","1,025","4,000","3,391","1,088","1,231","2,987","2,582","4,001"
2021년09월_계_20~29세,"44,962",771,426,"1,096",135,120,207,68,56,98,198,"2,297",411,75,324,94,142,"4,333","1,433","1,064","1,805","2,859","3,694","1,491","3,291","4,085","1,564","1,516","2,325","5,597","3,387"
2021년09월_계_30~39세,"40,942",887,395,"1,725",120,120,163,60,75,60,147,"2,373",360,54,221,47,102,"2,690","1,113",817,"1,232","1,972","2,455","1,363","3,617","2,984","1,141","1,075","2,368","4,242","6,964"
2021년09월_계_40~49세,"53,441","1,005",642,"1,200",180,138,266,94,142,137,251,"3,675",620,98,415,87,198,"3,872","1,500","1,306","1,804","2,703","3,517","1,683","5,259","4,536","1,581","1,724","4,061","4,096","6,651"
2021년09월_계_50~59세,"57,061","1,372",684,"1,282",359,338,489,252,201,243,562,"3,347",875,282,739,179,383,"4,538","1,702","1,849","2,561","3,513","4,896","2,027","4,123","5,130","2,017","2,302","3,257","3,992","3,567"
2021년09월_계_60~69세,"48,491","1,446",569,"1,151",491,492,521,443,372,314,747,"2,602",855,381,"1,016",257,556,"4,217","1,920","2,441","2,583","3,298","3,763","1,933","2,043","3,096","1,987","2,013","2,302","2,851","1,831"
2021년09월_계_70~79세,"25,799",819,308,475,405,291,358,310,296,248,570,"1,224",543,325,566,153,339,"2,702","1,111","1,679","1,608","1,807","1,624",988,863,"1,374","1,039",979,"1,001","1,265",529
2021년09월_계_80~89세,"13,035",489,188,262,314,259,265,242,229,190,469,618,330,258,354,133,305,"1,281",503,749,694,691,652,358,364,760,530,402,443,510,193
2021년09월_계_90~99세,"1,869",90,29,47,59,42,28,34,30,38,71,71,52,39,59,24,38,168,84,93,95,68,89,49,51,129,69,62,52,72,37
