카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2021년03월_계_90~99세,"3,958","1,255",114,142,124,128,106,106,93,165,136,141,"1,146",47,102,84,164,128,96,145,82,66,108,78,46,713,23,53,57,85,91,67,80,56,113,88,844,65,68,79,73,95,77,44,82,64,36,89,72
2021년03월_계_100세 이상,197,62,8,6,4,4,2,7,7,0,4,20,51,1,11,5,9,5,3,1,3,3,7,2,1,45,3,7,2,6,6,3,7,1,6,4,39,4,5,4,3,2,6,3,1,2,3,2,4
2021년03월_남_총인구수,"597,390","137,079","11,833","23,012","14,579","14,605","21,188","10,289","9,721","14,348","9,173","8,331","185,162","5,144","12,193","9,665","20,663","19,257","12,442","22,562","23,121","12,690","24,149","14,767","8,509","91,240","3,134","5,615","8,471","11,037","13,019","5,659","10,146","8,576","19,839","5,744","183,909","9,083","7,443","18,671","10,744","19,702","17,484","14,015","16,813","15,793","14,033","25,986","14,142"
2021년03월_남_연령구간인구수,"597,390","137,079","11,833","23,012","14,579","14,605","21,188","10,289","9,721","14,348","9,173","8,331","185,162","5,144","12,193","9,665","20,663","19,257","12,442","22,562","23,121","12,690","24,149","14,767","8,509","91,240","3,134","5,615","8,471","11,037","13,019","5,659","10,146","8,576","19,839","5,744","183,909","9,083","7,443","18,671","10,744","19,702","17,484","14,015","16,813","15,793","14,033","25,986","14,142"
2021년03월_남_0~9세,"49,202","9,147",681,"1,562","1,256",946,"1,874",434,565,753,710,366,"16,322",437,587,426,"1,609","1,185",695,"2,477","3,624",663,"2,903",852,864,"5,226",121,221,726,720,"1,004",214,457,563,"1,064",136,"18,507",558,464,"1,449",708,"2,237","1,798","1,295","1,297","1,793","2,242","2,914","1,752"
2021년03월_남_10~19세,"60,988","14,945",950,"2,412","1,874","1,598","3,530",619,948,"1,445","1,019",550,"17,224",322,833,815,"1,840","1,657","1,050","2,615","2,324",905,"2,811","1,128",924,"7,230",168,237,570,"1,022","1,486",365,714,984,"1,436",248,"21,589",955,796,"2,243","1,137","1,901","2,475","1,111","2,285","2,053","1,673","3,398","1,562"
2021년03월_남_20~29세,"98,404","24,073","1,855","6,361","2,191","2,238","3,230","1,390","1,500","2,273","1,518","1,517","28,280",763,"1,900","1,444","3,423","3,068","2,073","3,158","2,510","2,561","3,448","2,849","1,083","15,509",482,997,"1,159","1,604","2,115",743,"1,729","1,981","3,956",743,"30,542","1,701","1,238","3,576","2,012","3,367","2,496","3,150","3,555","2,431","1,644","3,828","1,544"
2021년03월_남_30~39세,"92,437","16,856","1,576","3,047","1,670","1,883","2,123","1,379","1,364","1,769",973,"1,072","29,957",900,"2,051","1,418","2,991","2,887","1,739","3,229","4,412","2,423","3,740","3,024","1,143","14,227",498,941,"1,559","1,306","1,701",645,"1,625","1,137","4,040",775,"31,397","1,258","1,030","3,009","1,665","3,664","2,615","3,744","2,302","2,393","2,672","4,492","2,553"
2021년03월_남_40~49세,"101,710","22,075","1,877","3,209","2,549","2,434","4,134","1,594","1,540","2,236","1,326","1,176","31,701",775,"1,965","1,580","3,119","3,186","1,906","4,068","4,494","1,915","4,327","2,750","1,616","14,499",493,820,"1,349","1,844","2,098",881,"1,565","1,298","3,286",865,"33,435","1,404","1,182","3,369","1,710","3,811","3,343","2,160","2,841","2,846","2,804","5,159","2,806"
2021년03월_남_50~59세,"98,074","24,418","2,198","3,373","2,615","2,642","3,931","1,990","1,778","2,698","1,758","1,435","30,468",892,"2,163","1,681","3,668","3,371","2,377","3,697","2,884","2,087","3,717","2,474","1,457","15,744",599,"1,027","1,365","1,968","2,465","1,101","1,785","1,300","2,930","1,204","27,444","1,634","1,313","2,872","1,803","2,449","2,814","1,590","2,771","2,586","1,852","3,808","1,952"
2021년03월_남_60~69세,"61,355","15,534","1,680","1,951","1,484","1,635","1,530","1,750","1,275","1,905","1,109","1,215","20,318",635,"1,629","1,394","2,622","2,469","1,679","2,136","1,918","1,461","2,256","1,189",930,"11,444",454,842,"1,009","1,522","1,379",998,"1,361",850,"2,000","1,029","14,059","1,020",912,"1,420","1,120","1,491","1,291",632,"1,244","1,217",810,"1,641","1,261"
2021년03월_남_70~79세,"25,305","6,938",734,747,652,845,565,818,534,890,454,699,"7,986",303,758,676,"1,022","1,083",680,828,721,505,711,337,362,"5,342",228,382,538,771,543,518,675,327,832,528,"5,039",430,379,542,426,582,420,219,344,351,248,560,538
2021년03월_남_80~89세,"8,969","2,767",253,308,262,353,251,293,191,329,259,268,"2,642",108,270,211,343,325,220,314,216,155,215,148,117,"1,835",81,124,185,256,204,179,219,124,274,189,"1,725",112,116,179,146,181,211,103,162,112,80,164,159
2021년03월_남_90~99세,900,313,27,42,25,30,20,20,24,50,44,31,251,9,33,19,25,24,23,40,17,14,18,16,13,172,9,21,11,22,22,14,15,12,20,26,164,10,12,12,16,19,18,10,12,11,8,22,14
2021년03월_남_100세 이상,46,13,2,0,1,1,0,2,2,0,3,2,13,0,4,1,1,2,0,0,1,1,3,0,0,12,1,3,0,2,2,1,1,0,1,1,8,1,1,0,1,0,3,1,0,0,0,0,1
2021년03월_여_총인구수,"588,594","134,839","11,639","20,369","14,956","15,176","21,155","9,813","9,884","14,142","9,860","7,845","181,391","5,112","11,426","9,495","20,095","18,572","12,211","23,086","23,343","12,160","24,975","12,646","8,270","89,503","2,785","4,875","8,208","11,653","13,390","5,467","10,207","8,525","19,409","4,984","182,861","9,008","7,537","17,496","11,199","19,197","18,057","12,423","16,112","15,552","14,085","27,050","15,145"
2021년03월_여_연령구간인구수,"588,594","134,839","11,639","20,369","14,956","15,176","21,155","9,813","9,884","14,142","9,860","7,845","181,391","5,112","11,426","9,495","20,095","18,572","12,211","23,086","23,343","12,160","24,975","12,646","8,270","89,503","2,785","4,875","8,208","11,653","13,390","5,467","10,207","8,525","19,409","4,984","182,861","9,008","7,537","17,496","11,199","19,197","18,057","12,423","16,112","15,552","14,085","27,050","15,145"
2021년03월_여_0~9세,"46,143","8,589",639,"1,493","1,193",939,"1,663",400,546,690,683,343,"15,359",412,550,489,"1,484","1,172",697,"2,386","3,337",611,"2,631",791,799,"5,021",118,200,663,739,937,184,416,581,"1,053",130,"17,174",542,398,"1,348",623,"2,093","1,710","1,233","1,260","1,639","2,046","2,609","1,673"
2021년03월_여_10~19세,"56,800","13,538",876,"2,028","1,606","1,523","3,310",573,789,"1,319","1,022",492,"15,916",284,751,718,"1,688","1,501",992,"2,326","2,305",803,"2,588","1,090",870,"6,914",149,239,611,"1,058","1,444",327,652,804,"1,413",217,"20,432",911,708,"2,114","1,092","1,726","2,308","1,040","2,060","1,985","1,569","3,425","1,494"
2021년03월_여_20~29세,"88,353","19,864","1,536","3,969","1,914","2,111","3,001","1,289","1,497","2,014","1,407","1,126","25,746",725,"1,689","1,270","2,882","2,701","1,840","2,977","2,529","2,510","3,190","2,484",949,"14,442",399,812,"1,145","1,547","1,955",610,"1,520","1,642","4,051",761,"28,301","1,392","1,221","2,905","1,778","3,147","2,404","2,388","3,036","2,064","1,712","4,609","1,645"
2021년03월_여_30~39세,"85,233","15,346","1,400","2,686","1,735","1,743","2,229","1,060","1,237","1,454","1,050",752,"27,323",786,"1,490","1,138","2,730","2,344","1,498","3,308","4,595","2,062","4,054","2,217","1,101","11,991",423,711,"1,265","1,239","1,728",521,"1,262","1,044","3,266",532,"30,573","1,117",891,"2,484","1,534","3,622","2,746","2,950","2,095","2,506","2,881","4,957","2,790"
2021년03월_여_40~49세,"99,940","22,501","1,767","3,218","2,803","2,537","4,712","1,315","1,511","2,158","1,542",938,"29,491",679,"1,701","1,443","2,954","2,811","1,759","4,089","3,990","1,768","4,622","2,138","1,537","13,478",351,607,"1,153","1,884","2,322",723,"1,404","1,406","3,052",576,"34,470","1,512","1,205","3,374","1,969","3,474","3,695","2,040","3,188","2,954","2,756","5,495","2,808"
2021년03월_여_50~59세,"98,422","24,368","2,146","3,367","2,675","2,711","3,585","1,921","1,867","2,715","2,063","1,318","31,392",966,"2,090","1,743","3,837","3,365","2,439","3,943","3,141","2,062","4,212","2,142","1,452","15,259",476,881,"1,325","2,082","2,586",960,"1,841","1,390","2,852",866,"27,403","1,650","1,437","2,771","1,973","2,333","2,914","1,568","2,623","2,581","1,846","3,467","2,240"
2021년03월_여_60~69세,"62,743","15,981","1,730","1,928","1,612","1,832","1,347","1,799","1,349","1,947","1,018","1,419","20,776",682,"1,793","1,469","2,578","2,614","1,718","2,227","2,013","1,394","2,362","1,011",915,"11,964",457,763,"1,106","1,647","1,297","1,078","1,646",923,"2,103",944,"14,022","1,120",918,"1,398","1,272","1,627","1,237",626,"1,019","1,060",777,"1,487","1,481"
2021년03월_여_70~79세,"31,220","8,779",934,985,842,"1,127",772,952,671,"1,090",560,846,"9,447",364,870,794,"1,143","1,327",747,"1,105",881,588,804,429,395,"6,633",259,423,641,965,647,673,956,456,"1,000",613,"6,361",485,458,633,568,724,639,358,465,470,291,633,637
2021년03월_여_80~89세,"16,531","4,882",518,589,474,552,448,413,343,640,422,483,"5,008",175,416,362,652,630,445,619,485,308,418,280,218,"3,227",137,203,251,425,401,336,439,234,521,280,"3,414",221,241,398,331,373,342,184,295,238,176,299,316
2021년03월_여_90~99세,"3,058",942,87,100,99,98,86,86,69,115,92,110,895,38,69,65,139,104,73,105,65,52,90,62,33,541,14,32,46,63,69,53,65,44,93,62,680,55,56,67,57,76,59,34,70,53,28,67,58
2021년03월_여_100세 이상,151,49,6,6,3,3,2,5,5,0,1,18,38,1,7,4,8,3,3,1,2,2,4,2,1,33,2,4,2,4,4,2,6,1,5,3,31,3,4,4,2,2,3,2,1,2,3,2,3
2021년04월_계_총인구수,"1,185,532","271,170","23,459","43,236","29,434","29,682","42,278","20,023","19,610","28,408","18,925","16,115","365,778","10,246","23,574","19,091","40,622","37,743","24,525","45,622","46,430","24,835","48,989","27,368","16,733","182,377","5,932","10,494","18,603","22,600","26,409","11,071","20,324","17,081","39,192","10,671","366,207","18,015","14,935","36,154","21,884","38,889","35,440","26,394","32,916","31,250","28,023","52,998","29,309"
2021년04월_계_연령구간인구수,"1,185,532","271,170","23,459","43,236","29,434","29,682","42,278","20,023","19,610","28,408","18,925","16,115","365,778","10,246","23,574","19,091","40,622","37,743","24,525","45,622","46,430","24,835","48,989","27,368","16,733","182,377","5,932","10,494","18,603","22,600","26,409","11,071","20,324","17,081","39,192","10,671","366,207","18,015","14,935","36,154","21,884","38,889","35,440","26,394","32,916","31,250","28,023","52,998","29,309"
2021년04월_계_0~9세,"94,805","17,609","1,322","3,033","2,430","1,859","3,517",826,"1,118","1,443","1,374",687,"31,392",836,"1,127",912,"3,065","2,332","1,369","4,817","6,906","1,276","5,492","1,617","1,643","10,361",239,421,"1,542","1,466","1,943",392,872,"1,140","2,085",261,"35,443","1,092",850,"2,768","1,302","4,318","3,485","2,517","2,550","3,392","4,263","5,484","3,422"
2021년04월_계_10~19세,"117,430","28,305","1,814","4,406","3,465","3,112","6,805","1,183","1,732","2,715","2,031","1,042","33,028",601,"1,580","1,523","3,508","3,136","2,027","4,944","4,633","1,695","5,386","2,205","1,790","14,203",314,476,"1,313","2,071","2,908",690,"1,360","1,773","2,838",460,"41,894","1,833","1,501","4,352","2,228","3,638","4,750","2,135","4,307","4,022","3,238","6,826","3,064"
2021년04월_계_20~29세,"186,516","43,729","3,388","10,286","4,055","4,315","6,226","2,666","2,981","4,283","2,897","2,632","53,874","1,496","3,590","2,701","6,263","5,771","3,893","6,150","5,012","5,082","6,586","5,309","2,021","30,218",885,"1,799","2,583","3,145","4,084","1,354","3,235","3,618","8,023","1,492","58,695","3,079","2,464","6,450","3,756","6,504","4,886","5,522","6,597","4,484","3,327","8,434","3,192"
2021년04월_계_30~39세,"177,506","32,149","2,975","5,738","3,422","3,608","4,365","2,416","2,593","3,217","2,002","1,813","56,995","1,679","3,526","2,542","5,677","5,222","3,221","6,525","8,938","4,462","7,743","5,232","2,228","26,591",928,"1,667","3,153","2,571","3,424","1,158","2,878","2,205","7,294","1,313","61,771","2,362","1,900","5,512","3,189","7,240","5,369","6,674","4,412","4,877","5,483","9,426","5,327"
2021년04월_계_40~49세,"201,444","44,353","3,627","6,396","5,294","4,970","8,798","2,882","3,060","4,366","2,840","2,120","61,108","1,454","3,654","3,016","6,079","5,968","3,638","8,127","8,538","3,676","8,960","4,863","3,135","28,136",844,"1,427","2,801","3,682","4,402","1,582","2,955","2,699","6,316","1,428","67,847","2,907","2,377","6,756","3,677","7,302","6,981","4,193","6,031","5,777","5,579","10,638","5,629"
2021년04월_계_50~59세,"196,348","48,647","4,332","6,715","5,301","5,320","7,503","3,902","3,645","5,389","3,815","2,725","61,656","1,859","4,225","3,386","7,453","6,685","4,772","7,639","6,057","4,136","7,902","4,630","2,912","31,205","1,071","1,908","3,021","4,020","5,046","2,044","3,616","2,680","5,762","2,037","54,840","3,278","2,742","5,619","3,779","4,785","5,727","3,180","5,391","5,169","3,680","7,300","4,190"
2021년04월_계_60~69세,"125,117","31,703","3,429","3,904","3,104","3,497","2,919","3,560","2,635","3,877","2,142","2,636","41,424","1,319","3,444","2,878","5,228","5,127","3,420","4,409","3,958","2,881","4,656","2,240","1,864","23,721",916,"1,608","2,365","3,149","2,704","2,075","3,015","1,775","4,127","1,987","28,269","2,144","1,835","2,854","2,389","3,137","2,544","1,262","2,284","2,299","1,615","3,145","2,761"
2021년04월_계_70~79세,"56,593","15,698","1,676","1,708","1,503","1,956","1,338","1,772","1,207","1,980","1,012","1,546","17,435",667,"1,623","1,470","2,176","2,406","1,426","1,939","1,596","1,097","1,517",763,755,"12,064",486,797,"1,298","1,714","1,193","1,189","1,633",782,"1,836","1,136","11,396",911,836,"1,180","1,002","1,311","1,056",575,813,815,544,"1,187","1,166"
2021년04월_계_80~89세,"25,609","7,661",771,901,735,906,697,703,544,973,678,753,"7,660",289,691,577,"1,000",953,659,926,704,460,635,426,340,"5,127",223,330,466,693,612,517,672,352,795,467,"5,161",340,358,579,487,555,556,288,449,349,253,467,480
2021년04월_계_90~99세,"3,965","1,255",117,142,121,135,108,106,88,165,131,142,"1,154",45,103,82,165,138,97,143,85,67,105,80,44,706,23,54,58,84,87,67,81,56,110,86,850,65,67,80,72,97,79,45,81,64,38,89,73
2021년04월_계_100세 이상,199,61,8,7,4,4,2,7,7,0,3,19,52,1,11,4,8,5,3,3,3,3,7,3,1,45,3,7,3,5,6,3,7,1,6,4,41,4,5,4,3,2,7,3,1,2,3,2,5
2021년04월_남_총인구수,"597,136","136,718","11,825","22,951","14,528","14,551","21,134","10,249","9,724","14,333","9,117","8,306","184,768","5,141","12,176","9,628","20,587","19,230","12,368","22,548","23,105","12,690","24,081","14,737","8,477","92,024","3,130","5,618","9,409","11,001","12,991","5,629","10,138","8,571","19,830","5,707","183,626","9,052","7,411","18,666","10,708","19,697","17,438","13,997","16,810","15,763","13,983","25,948","14,153"
2021년04월_남_연령구간인구수,"597,136","136,718","11,825","22,951","14,528","14,551","21,134","10,249","9,724","14,333","9,117","8,306","184,768","5,141","12,176","9,628","20,587","19,230","12,368","22,548","23,105","12,690","24,081","14,737","8,477","92,024","3,130","5,618","9,409","11,001","12,991","5,629","10,138","8,571","19,830","5,707","183,626","9,052","7,411","18,666","10,708","19,697","17,438","13,997","16,810","15,763","13,983","25,948","14,153"
2021년04월_남_0~9세,"48,905","9,071",681,"1,547","1,245",931,"1,868",432,561,755,698,353,"16,171",429,581,428,"1,597","1,171",682,"2,467","3,603",660,"2,872",834,847,"5,261",120,221,795,724,999,209,456,560,"1,045",132,"18,402",552,458,"1,429",694,"2,236","1,790","1,292","1,291","1,767","2,239","2,893","1,761"
2021년04월_남_10~19세,"60,760","14,853",942,"2,398","1,862","1,596","3,509",609,945,"1,421","1,020",551,"17,157",323,831,809,"1,827","1,653","1,031","2,613","2,324",899,"2,800","1,125",922,"7,250",169,240,628,"1,026","1,465",365,708,977,"1,425",247,"21,500",939,790,"2,231","1,132","1,905","2,450","1,105","2,262","2,046","1,672","3,399","1,569"
2021년04월_남_20~29세,"98,254","23,968","1,861","6,333","2,168","2,208","3,219","1,385","1,500","2,282","1,500","1,512","28,193",769,"1,906","1,442","3,396","3,071","2,065","3,156","2,496","2,561","3,436","2,824","1,071","15,614",479,988,"1,300","1,600","2,118",742,"1,726","1,983","3,954",724,"30,479","1,692","1,237","3,569","1,992","3,354","2,504","3,137","3,543","2,433","1,634","3,830","1,554"
2021년04월_남_30~39세,"92,457","16,850","1,571","3,051","1,694","1,879","2,129","1,367","1,365","1,763",960,"1,071","29,841",899,"2,042","1,405","2,966","2,887","1,730","3,237","4,380","2,416","3,716","3,022","1,141","14,437",503,946,"1,729","1,332","1,699",638,"1,613","1,148","4,053",776,"31,329","1,255","1,018","3,027","1,666","3,656","2,615","3,736","2,329","2,391","2,618","4,478","2,540"
2021년04월_남_40~49세,"101,582","21,996","1,869","3,202","2,521","2,430","4,114","1,580","1,548","2,232","1,317","1,183","31,635",767,"1,961","1,570","3,126","3,168","1,892","4,045","4,515","1,913","4,328","2,747","1,603","14,581",491,821,"1,504","1,815","2,085",869,"1,568","1,298","3,268",862,"33,370","1,396","1,174","3,374","1,714","3,812","3,310","2,159","2,840","2,830","2,816","5,139","2,806"
2021년04월_남_50~59세,"98,028","24,322","2,186","3,356","2,608","2,632","3,916","1,988","1,776","2,687","1,754","1,419","30,412",893,"2,151","1,667","3,646","3,358","2,357","3,695","2,905","2,093","3,707","2,479","1,461","15,854",597,"1,029","1,522","1,946","2,462","1,095","1,787","1,295","2,933","1,188","27,440","1,633","1,316","2,867","1,796","2,456","2,817","1,602","2,766","2,587","1,848","3,808","1,944"
2021년04월_남_60~69세,"61,817","15,626","1,691","1,970","1,487","1,657","1,546","1,751","1,278","1,921","1,111","1,214","20,456",635,"1,638","1,398","2,635","2,486","1,696","2,151","1,927","1,473","2,271","1,206",940,"11,591",453,845,"1,126","1,509","1,391","1,002","1,361",844,"2,022","1,038","14,144","1,027",910,"1,429","1,119","1,499","1,299",630,"1,258","1,233",819,"1,656","1,265"
2021년04월_남_70~79세,"25,359","6,931",740,740,658,831,564,825,531,891,453,698,"7,990",307,760,676,"1,019","1,081",675,833,719,509,712,338,361,"5,398",225,378,602,760,544,515,682,330,837,525,"5,040",431,376,544,429,580,417,220,346,353,249,558,537
2021년04월_남_80~89세,"9,032","2,780",255,312,259,356,249,290,196,330,260,273,"2,648",110,269,213,349,327,217,313,216,151,218,147,118,"1,856",83,126,192,264,206,180,220,125,272,188,"1,748",116,118,184,149,180,214,104,162,113,81,165,162
2021년04월_남_90~99세,895,307,27,41,25,30,20,20,22,51,41,30,252,9,33,19,25,26,23,38,19,14,18,15,13,170,9,21,11,23,20,13,16,11,20,26,166,10,13,12,16,19,19,11,13,10,7,22,14
2021년04월_남_100세 이상,47,14,2,1,1,1,0,2,2,0,3,2,13,0,4,1,1,2,0,0,1,1,3,0,0,12,1,3,0,2,2,1,1,0,1,1,8,1,1,0,1,0,3,1,0,0,0,0,1
2021년04월_여_총인구수,"588,396","134,452","11,634","20,285","14,906","15,131","21,144","9,774","9,886","14,075","9,808","7,809","181,010","5,105","11,398","9,463","20,035","18,513","12,157","23,074","23,325","12,145","24,908","12,631","8,256","90,353","2,802","4,876","9,194","11,599","13,418","5,442","10,186","8,510","19,362","4,964","182,581","8,963","7,524","17,488","11,176","19,192","18,002","12,397","16,106","15,487","14,040","27,050","15,156"
2021년04월_여_연령구간인구수,"588,396","134,452","11,634","20,285","14,906","15,131","21,144","9,774","9,886","14,075","9,808","7,809","181,010","5,105","11,398","9,463","20,035","18,513","12,157","23,074","23,325","12,145","24,908","12,631","8,256","90,353","2,802","4,876","9,194","11,599","13,418","5,442","10,186","8,510","19,362","4,964","182,581","8,963","7,524","17,488","11,176","19,192","18,002","12,397","16,106","15,487","14,040","27,050","15,156"
2021년04월_여_0~9세,"45,900","8,538",641,"1,486","1,185",928,"1,649",394,557,688,676,334,"15,221",407,546,484,"1,468","1,161",687,"2,350","3,303",616,"2,620",783,796,"5,100",119,200,747,742,944,183,416,580,"1,040",129,"17,041",540,392,"1,339",608,"2,082","1,695","1,225","1,259","1,625","2,024","2,591","1,661"
