카테고리,경상북도,경상북도 포항시,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 영천시,경상북도 상주시,경상북도 문경시,경상북도 경산시,경상북도 군위군,경상북도 의성군,경상북도 청송군,경상북도 영양군,경상북도 영덕군,경상북도 청도군,경상북도 고령군,경상북도 성주군,경상북도 칠곡군,경상북도 예천군,경상북도 봉화군,경상북도 울진군,경상북도 울릉군
2020년09월_남_60~69세,"199,270","37,966","17,900","20,066","19,915","10,622","12,211","19,689","8,664","9,141","8,849","6,357","16,674","2,775","5,829","2,713","1,690","3,503","4,770","3,224","4,767","6,944","4,580","3,485","3,964",938
2020년09월_남_70~79세,"107,025","17,106","8,126","8,980","10,796","5,841","7,451","7,003","5,317","5,575","5,447","4,031","8,474","1,858","3,886","1,767","1,168","2,377","3,001","1,804","2,681","3,302","3,066","2,119","2,479",476
2020년09월_남_80~89세,"43,817","4,942","2,146","2,796","4,054","2,653","3,297","2,469","2,371","2,237","2,627","1,696","3,136",883,"1,990",861,562,"1,171","1,331",871,"1,124","1,434","1,646","1,121","1,144",197
2020년09월_남_90~99세,"3,798",381,136,245,339,247,312,211,213,196,248,159,229,63,176,62,60,95,124,74,109,140,119,117,103,21
2020년09월_남_100세 이상,209,30,17,13,22,11,15,7,13,13,11,15,12,1,8,5,6,7,1,4,6,7,3,5,2,5
2020년09월_여_총인구수,"1,310,595","249,105","111,951","137,154","126,570","69,964","80,225","202,770","52,219","50,026","49,771","36,381","130,226","11,437","26,523","12,557","8,430","19,257","21,596","15,344","20,863","54,896","28,168","15,715","24,370","4,182"
2020년09월_여_연령구간인구수,"1,310,595","249,105","111,951","137,154","126,570","69,964","80,225","202,770","52,219","50,026","49,771","36,381","130,226","11,437","26,523","12,557","8,430","19,257","21,596","15,344","20,863","54,896","28,168","15,715","24,370","4,182"
2020년09월_여_0~9세,"93,181","19,427","8,560","10,867","8,036","5,109","5,123","20,264","3,010","2,877","2,533","1,960","10,156",328,940,476,351,876,763,705,954,"4,698","2,261",687,"1,450",197
2020년09월_여_10~19세,"107,761","22,305","10,105","12,200","10,026","5,585","6,579","21,666","4,278","3,089","3,647","2,612","10,945",449,"1,109",579,458,"1,029","1,111",973,"1,002","5,442","2,034",868,"1,736",239
2020년09월_여_20~29세,"123,429","24,185","10,816","13,369","11,727","6,426","7,518","25,343","3,997","4,155","3,450","2,668","16,114",603,"1,320",683,478,"1,041","1,159","1,055","1,444","5,269","1,767",844,"1,844",339
2020년09월_여_30~39세,"137,352","28,501","12,587","15,914","12,003","7,226","7,525","30,941","4,015","4,272","3,469","2,726","15,411",595,"1,473",707,485,"1,211","1,354","1,044","1,479","6,933","2,732",913,"1,976",361
2020년09월_여_40~49세,"183,991","38,522","17,311","21,211","17,655","9,171","10,763","36,283","6,762","5,758","5,440","4,087","20,294",899,"1,954","1,010",715,"1,759","1,954","1,712","1,899","9,443","3,199","1,355","2,852",505
2020년09월_여_50~59세,"222,524","45,152","20,082","25,070","22,661","11,444","13,029","34,095","8,901","8,532","8,009","5,827","22,168","1,896","4,046","2,251","1,361","2,931","3,511","2,602","3,876","8,916","3,864","2,687","3,972",793
2020년09월_여_60~69세,"202,848","39,419","18,272","21,147","20,543","11,022","12,989","18,770","9,434","9,167","9,241","6,857","17,469","2,503","5,810","2,728","1,702","3,831","4,757","2,944","4,348","6,460","4,668","3,254","4,107",825
2020년09월_여_70~79세,"134,153","19,541","8,943","10,598","13,631","7,629","9,241","8,974","6,576","6,913","7,226","5,281","10,778","2,188","5,124","2,289","1,530","3,588","3,591","2,292","3,135","4,324","3,847","2,634","3,259",562
2020년09월_여_80~89세,"89,827","10,243","4,515","5,728","8,840","5,383","6,269","5,461","4,415","4,637","5,692","3,677","6,007","1,704","4,084","1,580","1,144","2,545","2,900","1,773","2,335","2,909","3,229","2,071","2,628",301
2020년09월_여_90~99세,"14,754","1,731",722,"1,009","1,378",924,"1,141",926,783,598,"1,014",646,828,257,625,238,186,425,478,239,370,469,536,377,531,54
2020년09월_여_100세 이상,775,79,38,41,70,45,48,47,48,28,50,40,56,15,38,16,20,21,18,5,21,33,31,25,15,6
2020년10월_계_총인구수,"2,639,763","503,456","230,800","272,656","253,282","140,413","158,834","416,722","103,386","101,840","97,633","71,318","262,566","23,351","51,879","25,110","16,670","36,473","42,409","31,398","43,205","114,780","55,437","31,625","48,776","9,200"
2020년10월_계_연령구간인구수,"2,639,763","503,456","230,800","272,656","253,282","140,413","158,834","416,722","103,386","101,840","97,633","71,318","262,566","23,351","51,879","25,110","16,670","36,473","42,409","31,398","43,205","114,780","55,437","31,625","48,776","9,200"
2020년10월_계_0~9세,"191,307","40,108","17,674","22,434","16,357","10,521","10,736","41,714","6,150","5,776","5,248","4,090","20,629",696,"1,954",982,742,"1,695","1,554","1,426","1,920","9,609","4,625","1,421","2,946",408
2020년10월_계_10~19세,"226,880","46,889","21,319","25,570","20,935","12,135","13,821","45,204","8,945","6,684","7,655","5,624","22,716",987,"2,327","1,233",951,"2,130","2,284","2,071","2,283","11,542","4,343","1,858","3,792",471
2020년10월_계_20~29세,"283,897","56,539","26,227","30,312","26,888","14,687","16,651","56,661","9,646","10,157","8,222","6,130","35,844","1,524","3,155","1,722","1,127","2,466","2,868","2,512","3,477","12,144","4,076","2,030","4,518",853
2020년10월_계_30~39세,"293,035","60,119","27,187","32,932","25,542","15,256","15,521","65,998","8,595","9,464","7,536","5,763","33,155","1,347","3,291","1,716","1,037","2,448","2,843","2,297","3,259","15,174","5,471","2,000","4,314",889
2020년10월_계_40~49세,"384,467","77,218","35,690","41,528","36,835","19,374","22,412","73,395","13,982","12,727","11,592","8,809","41,549","2,179","4,735","2,400","1,734","3,931","4,462","3,904","4,762","20,533","7,069","3,252","6,306","1,307"
2020년10월_계_50~59세,"460,369","90,502","41,622","48,880","46,779","23,943","26,560","69,766","18,077","18,311","16,839","12,036","44,664","4,340","8,786","4,733","2,994","6,232","7,364","5,911","8,542","19,579","8,089","5,817","8,627","1,878"
2020년10월_계_60~69세,"404,700","77,846","36,351","41,495","40,711","21,742","25,347","38,845","18,225","18,444","18,190","13,283","34,414","5,314","11,710","5,486","3,406","7,337","9,563","6,204","9,149","13,547","9,289","6,780","8,099","1,769"
2020년10월_계_70~79세,"241,358","36,753","17,101","19,652","24,477","13,452","16,675","15,981","11,900","12,532","12,673","9,312","19,286","4,030","8,998","4,064","2,701","5,953","6,592","4,103","5,838","7,637","6,898","4,745","5,718","1,040"
2020년10월_계_80~89세,"134,094","15,257","6,711","8,546","12,934","8,062","9,600","7,959","6,809","6,908","8,344","5,404","9,167","2,594","6,075","2,450","1,703","3,734","4,254","2,651","3,457","4,359","4,884","3,193","3,799",497
2020년10월_계_90~99세,"18,666","2,114",863,"1,251","1,734","1,184","1,447","1,147",996,795,"1,273",811,"1,075",324,800,302,249,518,606,309,491,616,659,500,640,76
2020년10월_계_100세 이상,990,111,55,56,90,57,64,52,61,42,61,56,67,16,48,22,26,29,19,10,27,40,34,29,17,12
2020년10월_남_총인구수,"1,329,257","254,459","118,884","135,575","126,760","70,434","78,669","213,931","51,227","51,701","47,856","34,924","132,200","11,923","25,355","12,541","8,236","17,279","20,828","16,076","22,357","59,858","27,269","15,925","24,419","5,030"
2020년10월_남_연령구간인구수,"1,329,257","254,459","118,884","135,575","126,760","70,434","78,669","213,931","51,227","51,701","47,856","34,924","132,200","11,923","25,355","12,541","8,236","17,279","20,828","16,076","22,357","59,858","27,269","15,925","24,419","5,030"
2020년10월_남_0~9세,"98,704","20,804","9,159","11,645","8,366","5,448","5,645","21,565","3,173","2,913","2,723","2,128","10,544",372,"1,020",504,395,844,791,727,973,"4,950","2,373",731,"1,500",215
2020년10월_남_10~19세,"119,260","24,587","11,202","13,385","10,947","6,536","7,244","23,567","4,675","3,594","4,023","3,031","11,780",537,"1,222",659,489,"1,099","1,175","1,109","1,284","6,100","2,312",998,"2,060",232
2020년10월_남_20~29세,"160,420","32,378","15,432","16,946","15,145","8,255","9,119","31,346","5,657","5,988","4,767","3,452","19,678",923,"1,817","1,041",654,"1,427","1,717","1,451","2,053","6,881","2,302","1,188","2,667",514
2020년10월_남_30~39세,"156,294","31,744","14,654","17,090","13,616","8,044","8,060","35,151","4,591","5,171","4,076","3,054","17,780",770,"1,830","1,008",553,"1,254","1,505","1,264","1,787","8,303","2,758","1,087","2,352",536
2020년10월_남_40~49세,"200,759","38,794","18,402","20,392","19,243","10,209","11,662","37,118","7,249","7,001","6,164","4,722","21,257","1,287","2,782","1,391","1,023","2,189","2,501","2,196","2,854","11,087","3,869","1,904","3,451",806
2020년10월_남_50~59세,"238,080","45,423","21,575","23,848","24,154","12,517","13,570","35,587","9,226","9,784","8,863","6,215","22,458","2,445","4,761","2,501","1,632","3,304","3,890","3,325","4,684","10,618","4,216","3,152","4,667","1,088"
2020년10월_남_60~69세,"200,606","38,187","17,992","20,195","20,050","10,664","12,286","19,888","8,722","9,211","8,905","6,408","16,803","2,792","5,869","2,739","1,694","3,510","4,779","3,244","4,791","7,018","4,608","3,512","3,987",939
2020년10월_남_70~79세,"107,181","17,163","8,147","9,016","10,820","5,837","7,439","7,004","5,330","5,586","5,451","4,023","8,516","1,847","3,884","1,768","1,174","2,375","3,013","1,811","2,692","3,316","3,060","2,113","2,482",477
2020년10월_남_80~89세,"43,922","4,971","2,169","2,802","4,051","2,661","3,317","2,483","2,378","2,248","2,626","1,712","3,135",884,"1,988",863,555,"1,180","1,334",872,"1,123","1,432","1,648","1,117","1,147",197
2020년10월_남_90~99세,"3,821",378,135,243,347,252,312,215,213,192,247,164,237,65,174,61,61,90,122,72,110,146,120,118,104,21
2020년10월_남_100세 이상,210,30,17,13,21,11,15,7,13,13,11,15,12,1,8,6,6,7,1,5,6,7,3,5,2,5
2020년10월_여_총인구수,"1,310,506","248,997","111,916","137,081","126,522","69,979","80,165","202,791","52,159","50,139","49,777","36,394","130,366","11,428","26,524","12,569","8,434","19,194","21,581","15,322","20,848","54,922","28,168","15,700","24,357","4,170"
2020년10월_여_연령구간인구수,"1,310,506","248,997","111,916","137,081","126,522","69,979","80,165","202,791","52,159","50,139","49,777","36,394","130,366","11,428","26,524","12,569","8,434","19,194","21,581","15,322","20,848","54,922","28,168","15,700","24,357","4,170"
2020년10월_여_0~9세,"92,603","19,304","8,515","10,789","7,991","5,073","5,091","20,149","2,977","2,863","2,525","1,962","10,085",324,934,478,347,851,763,699,947,"4,659","2,252",690,"1,446",193
2020년10월_여_10~19세,"107,620","22,302","10,117","12,185","9,988","5,599","6,577","21,637","4,270","3,090","3,632","2,593","10,936",450,"1,105",574,462,"1,031","1,109",962,999,"5,442","2,031",860,"1,732",239
2020년10월_여_20~29세,"123,477","24,161","10,795","13,366","11,743","6,432","7,532","25,315","3,989","4,169","3,455","2,678","16,166",601,"1,338",681,473,"1,039","1,151","1,061","1,424","5,263","1,774",842,"1,851",339
2020년10월_여_30~39세,"136,741","28,375","12,533","15,842","11,926","7,212","7,461","30,847","4,004","4,293","3,460","2,709","15,375",577,"1,461",708,484,"1,194","1,338","1,033","1,472","6,871","2,713",913,"1,962",353
2020년10월_여_40~49세,"183,708","38,424","17,288","21,136","17,592","9,165","10,750","36,277","6,733","5,726","5,428","4,087","20,292",892,"1,953","1,009",711,"1,742","1,961","1,708","1,908","9,446","3,200","1,348","2,855",501
2020년10월_여_50~59세,"222,289","45,079","20,047","25,032","22,625","11,426","12,990","34,179","8,851","8,527","7,976","5,821","22,206","1,895","4,025","2,232","1,362","2,928","3,474","2,586","3,858","8,961","3,873","2,665","3,960",790
2020년10월_여_60~69세,"204,094","39,659","18,359","21,300","20,661","11,078","13,061","18,957","9,503","9,233","9,285","6,875","17,611","2,522","5,841","2,747","1,712","3,827","4,784","2,960","4,358","6,529","4,681","3,268","4,112",830
2020년10월_여_70~79세,"134,177","19,590","8,954","10,636","13,657","7,615","9,236","8,977","6,570","6,946","7,222","5,289","10,770","2,183","5,114","2,296","1,527","3,578","3,579","2,292","3,146","4,321","3,838","2,632","3,236",563
2020년10월_여_80~89세,"90,172","10,286","4,542","5,744","8,883","5,401","6,283","5,476","4,431","4,660","5,718","3,692","6,032","1,710","4,087","1,587","1,148","2,554","2,920","1,779","2,334","2,927","3,236","2,076","2,652",300
2020년10월_여_90~99세,"14,845","1,736",728,"1,008","1,387",932,"1,135",932,783,603,"1,026",647,838,259,626,241,188,428,484,237,381,470,539,382,536,55
2020년10월_여_100세 이상,780,81,38,43,69,46,49,45,48,29,50,41,55,15,40,16,20,22,18,5,21,33,31,24,15,7
2020년11월_계_총인구수,"2,639,245","503,139","230,573","272,566","253,468","140,547","158,803","416,279","103,272","101,904","97,483","71,213","262,988","23,299","51,827","25,077","16,677","36,399","42,332","31,378","43,225","114,951","55,558","31,555","48,743","9,128"
2020년11월_계_연령구간인구수,"2,639,245","503,139","230,573","272,566","253,468","140,547","158,803","416,279","103,272","101,904","97,483","71,213","262,988","23,299","51,827","25,077","16,677","36,399","42,332","31,378","43,225","114,951","55,558","31,555","48,743","9,128"
2020년11월_계_0~9세,"190,349","39,852","17,545","22,307","16,295","10,471","10,695","41,515","6,129","5,739","5,225","4,069","20,546",686,"1,936",976,734,"1,679","1,538","1,424","1,919","9,565","4,625","1,398","2,934",399
2020년11월_계_10~19세,"226,482","46,857","21,297","25,560","20,868","12,220","13,779","45,069","8,911","6,685","7,656","5,592","22,665",978,"2,317","1,217",943,"2,127","2,279","2,058","2,272","11,541","4,340","1,859","3,781",468
2020년11월_계_20~29세,"283,924","56,470","26,175","30,295","26,953","14,676","16,704","56,581","9,656","10,125","8,206","6,135","35,989","1,515","3,146","1,713","1,132","2,446","2,847","2,522","3,483","12,149","4,112","2,030","4,498",836
2020년11월_계_30~39세,"291,865","59,787","27,070","32,717","25,530","15,194","15,469","65,766","8,528","9,450","7,485","5,722","33,148","1,331","3,268","1,713","1,039","2,424","2,811","2,270","3,264","15,061","5,478","1,962","4,297",868
2020년11월_계_40~49세,"384,030","77,179","35,642","41,537","36,763","19,408","22,359","73,244","13,970","12,695","11,568","8,774","41,536","2,173","4,716","2,399","1,722","3,911","4,445","3,883","4,742","20,635","7,083","3,248","6,280","1,297"
2020년11월_계_50~59세,"460,086","90,353","41,508","48,845","46,846","23,926","26,525","69,826","17,994","18,300","16,759","12,006","44,759","4,325","8,762","4,709","3,001","6,194","7,326","5,901","8,525","19,644","8,092","5,803","8,637","1,873"
2020년11월_계_60~69세,"406,917","78,246","36,515","41,731","40,906","21,877","25,514","39,110","18,302","18,593","18,245","13,318","34,639","5,320","11,753","5,502","3,433","7,377","9,616","6,236","9,194","13,671","9,355","6,790","8,161","1,759"
2020년11월_계_70~79세,"241,510","36,865","17,166","19,699","24,522","13,453","16,642","15,989","11,893","12,548","12,673","9,289","19,366","4,031","8,994","4,062","2,692","5,950","6,583","4,107","5,832","7,649","6,885","4,738","5,703","1,044"
2020년11월_계_80~89세,"134,356","15,288","6,723","8,565","12,946","8,084","9,605","7,973","6,827","6,926","8,328","5,440","9,190","2,600","6,087","2,462","1,703","3,744","4,257","2,660","3,475","4,383","4,894","3,191","3,799",494
2020년11월_계_90~99세,"18,731","2,131",875,"1,256","1,748","1,182","1,449","1,152","1,002",801,"1,277",810,"1,084",324,800,302,251,518,610,306,491,612,660,507,636,78
2020년11월_계_100세 이상,995,111,57,54,91,56,62,54,60,42,61,58,66,16,48,22,27,29,20,11,28,41,34,29,17,12
2020년11월_남_총인구수,"1,328,939","254,299","118,801","135,498","126,867","70,498","78,632","213,634","51,170","51,749","47,779","34,874","132,410","11,913","25,326","12,518","8,246","17,226","20,791","16,076","22,349","59,955","27,330","15,878","24,426","4,993"
2020년11월_남_연령구간인구수,"1,328,939","254,299","118,801","135,498","126,867","70,498","78,632","213,634","51,170","51,749","47,779","34,874","132,410","11,913","25,326","12,518","8,246","17,226","20,791","16,076","22,349","59,955","27,330","15,878","24,426","4,993"
2020년11월_남_0~9세,"98,142","20,653","9,075","11,578","8,343","5,425","5,615","21,409","3,165","2,903","2,706","2,114","10,502",371,"1,010",502,391,833,789,731,971,"4,925","2,368",717,"1,490",209
2020년11월_남_10~19세,"119,047","24,582","11,209","13,373","10,905","6,561","7,225","23,514","4,644","3,590","4,025","3,019","11,757",535,"1,216",648,486,"1,091","1,168","1,101","1,271","6,102","2,310","1,000","2,062",235
2020년11월_남_20~29세,"160,482","32,338","15,426","16,912","15,187","8,248","9,151","31,296","5,674","5,977","4,763","3,459","19,758",918,"1,806","1,034",660,"1,414","1,700","1,463","2,056","6,907","2,320","1,184","2,665",504
2020년11월_남_30~39세,"155,646","31,575","14,616","16,959","13,638","8,007","8,030","35,017","4,552","5,160","4,040","3,028","17,766",762,"1,817","1,005",560,"1,237","1,485","1,249","1,788","8,234","2,767","1,066","2,336",527
