카테고리,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2020년11월_남_80~89세,"5,484",176,218,141,207,266,285,129,192,133,347,207,160,273,195,244,100,239,159,302,215,78,217,196,293,145,179,188
2020년11월_남_90~99세,583,16,23,15,17,28,14,17,16,24,45,20,16,28,17,26,12,29,17,38,20,10,20,17,30,21,28,19
2020년11월_남_100세 이상,74,3,2,1,8,4,6,0,2,0,2,1,2,0,3,4,1,1,4,3,0,0,2,11,3,5,6,0
2020년11월_여_총인구수,"345,835","7,101","13,430","6,377","9,772","9,724","9,661","8,392","13,776","9,429","20,416","13,220","10,781","17,077","16,647","13,696","14,309","16,794","10,509","15,790","15,628","15,051","15,131","18,906","18,543","11,313","9,067","5,295"
2020년11월_여_연령구간인구수,"345,835","7,101","13,430","6,377","9,772","9,724","9,661","8,392","13,776","9,429","20,416","13,220","10,781","17,077","16,647","13,696","14,309","16,794","10,509","15,790","15,628","15,051","15,131","18,906","18,543","11,313","9,067","5,295"
2020년11월_여_0~9세,"24,610",306,960,326,644,477,474,558,563,609,"1,387",629,810,806,805,796,"1,482","1,227",655,844,"1,197","2,362",634,"2,039","1,591","1,390",749,290
2020년11월_여_10~19세,"28,883",434,"1,028",475,727,817,670,829,588,"1,269","1,543",705,975,957,978,922,"1,136","1,678",738,707,"1,366","1,869",907,"2,955","2,003","1,143",853,611
2020년11월_여_20~29세,"49,249",818,"2,162",861,"1,087","1,143","1,141","1,207","2,916","1,027","2,722","2,527","1,551","3,064","2,963","2,161","1,817","2,275","1,659","3,241","2,055","1,404","2,868","1,754","2,045","1,040","1,067",674
2020년11월_여_30~39세,"57,744",947,"2,296",826,"1,311",997,"1,039","1,187","3,036","1,015","2,915","2,798","1,633","3,651","3,387","2,349","2,851","2,503","1,759","4,053","2,401","2,814","3,165","2,479","2,601","1,846","1,321",564
2020년11월_여_40~49세,"56,759","1,006","2,103",988,"1,558","1,411","1,316","1,478","1,879","1,905","3,112","1,882","1,655","2,513","2,720","1,987","2,280","2,941","1,490","2,215","2,461","2,950","2,331","4,669","3,393","2,251","1,481",784
2020년11월_여_50~59세,"52,957","1,284","1,904","1,147","1,701","1,688","1,847","1,426","1,961","1,583","3,669","1,919","1,779","2,460","2,429","2,446","2,132","2,736","1,812","1,826","2,638","1,700","2,174","2,218","2,699","1,483","1,430",866
2020년11월_여_60~69세,"44,310","1,312","1,720",983,"1,435","1,643","1,668","1,022","1,721","1,279","3,001","1,667","1,505","2,128","2,015","1,827","1,717","2,100","1,502","1,668","2,001","1,196","1,833","1,568","2,480","1,298","1,254",767
2020년11월_여_70~79세,"20,613",676,834,521,837,993,967,405,774,453,"1,256",766,549,"1,082",905,798,630,852,589,781,918,463,851,854,"1,225",579,592,463
2020년11월_여_80~89세,"8,563",266,348,211,379,462,405,233,283,217,649,258,251,352,343,349,212,393,245,372,451,212,306,286,390,213,256,221
2020년11월_여_90~99세,"1,928",47,68,38,86,80,106,40,54,72,155,60,63,56,92,57,48,79,50,77,136,77,51,64,107,55,58,52
2020년11월_여_100세 이상,219,5,7,1,7,13,28,7,1,0,7,9,10,8,10,4,4,10,10,6,4,4,11,20,9,15,6,3
2020년12월_계_총인구수,"667,960","13,901","25,518","12,980","19,243","19,731","19,561","16,188","26,169","18,484","39,504","24,813","20,646","32,527","31,455","27,057","27,792","33,015","20,689","29,378","30,199","30,305","28,572","36,110","35,316","21,721","17,198","9,888"
2020년12월_계_연령구간인구수,"667,960","13,901","25,518","12,980","19,243","19,731","19,561","16,188","26,169","18,484","39,504","24,813","20,646","32,527","31,455","27,057","27,792","33,015","20,689","29,378","30,199","30,305","28,572","36,110","35,316","21,721","17,198","9,888"
2020년12월_계_0~9세,"50,744",691,"1,980",670,"1,346",989,918,"1,095","1,220","1,321","2,866","1,246","1,637","1,627","1,596","1,646","3,251","2,582","1,351","1,683","2,421","4,925","1,281","4,167","3,298","2,844","1,486",607
2020년12월_계_10~19세,"59,068",900,"2,066","1,024","1,571","1,619","1,379","1,688","1,249","2,812","3,229","1,388","1,947","1,930","2,036","1,882","2,207","3,560","1,529","1,470","2,802","3,890","1,801","5,881","4,056","2,366","1,755","1,031"
2020년12월_계_20~29세,"94,119","1,721","3,840","1,849","2,246","2,383","2,476","2,488","5,184","2,183","5,605","4,603","2,925","5,625","5,383","4,197","3,548","4,581","3,303","5,276","4,123","2,919","5,109","3,305","3,917","2,035","2,011","1,284"
2020년12월_계_30~39세,"110,590","1,943","4,297","1,756","2,686","2,235","2,295","2,280","5,993","1,717","5,693","5,426","3,071","7,044","6,676","4,787","5,341","4,839","3,591","7,524","4,828","5,297","6,173","4,096","4,486","3,120","2,370","1,026"
2020년12월_계_40~49세,"109,299","1,995","4,063","1,959","3,039","2,859","2,774","2,693","3,663","3,404","5,844","3,506","3,187","4,925","5,195","3,894","4,451","5,652","2,895","4,321","4,808","6,151","4,448","8,705","6,297","4,387","2,776","1,408"
2020년12월_계_50~59세,"102,566","2,449","3,703","2,333","3,331","3,615","3,717","2,700","3,652","3,131","6,878","3,517","3,365","4,732","4,515","4,754","4,028","5,273","3,392","3,550","4,906","3,504","4,138","4,852","5,307","2,898","2,657","1,669"
2020년12월_계_60~69세,"84,184","2,436","3,280","1,927","2,749","3,274","3,389","1,952","3,162","2,445","5,679","3,072","2,842","3,931","3,680","3,648","3,283","4,070","2,933","3,136","3,759","2,276","3,389","2,898","4,659","2,434","2,436","1,445"
2020년12월_계_70~79세,"40,440","1,242","1,626","1,042","1,573","1,906","1,769",859,"1,503","1,023","2,510","1,496","1,169","1,996","1,717","1,572","1,305","1,701","1,207","1,621","1,720",950,"1,621","1,601","2,450","1,174","1,157",930
2020년12월_계_80~89세,"14,132",452,563,364,583,730,693,366,468,350,993,470,413,623,538,587,313,637,406,675,670,301,525,491,695,365,449,412
2020년12월_계_90~99세,"2,519",64,91,53,103,103,117,60,72,97,197,79,78,86,106,82,60,109,68,112,158,89,74,83,139,78,88,73
2020년12월_계_100세 이상,299,8,9,3,16,18,34,7,3,1,10,10,12,8,13,8,5,11,14,10,4,3,13,31,12,20,13,3
2020년12월_남_총인구수,"322,299","6,829","12,133","6,579","9,451","10,071","9,919","7,803","12,316","9,090","19,152","11,629","9,908","15,501","14,838","13,410","13,505","16,240","10,203","13,608","14,627","14,751","13,495","17,248","16,824","10,438","8,119","4,612"
2020년12월_남_연령구간인구수,"322,299","6,829","12,133","6,579","9,451","10,071","9,919","7,803","12,316","9,090","19,152","11,629","9,908","15,501","14,838","13,410","13,505","16,240","10,203","13,608","14,627","14,751","13,495","17,248","16,824","10,438","8,119","4,612"
2020년12월_남_0~9세,"26,202",386,"1,034",354,708,517,454,545,656,717,"1,485",632,839,828,813,851,"1,759","1,345",700,840,"1,237","2,494",645,"2,135","1,718","1,468",730,312
2020년12월_남_10~19세,"30,245",468,"1,034",541,842,828,715,869,669,"1,554","1,709",681,968,981,"1,066",981,"1,068","1,884",801,769,"1,439","1,933",903,"2,936","2,061","1,216",902,427
2020년12월_남_20~29세,"44,784",904,"1,686",974,"1,155","1,242","1,328","1,270","2,194","1,151","2,896","2,064","1,373","2,554","2,409","2,054","1,752","2,308","1,637","2,036","2,077","1,468","2,255","1,555","1,874","1,002",953,613
2020년12월_남_30~39세,"53,058","1,011","2,036",932,"1,367","1,236","1,269","1,090","2,926",719,"2,791","2,651","1,458","3,396","3,286","2,435","2,525","2,343","1,843","3,492","2,434","2,408","3,021","1,648","1,920","1,303","1,051",467
2020년12월_남_40~49세,"52,639",991,"1,964",980,"1,485","1,474","1,459","1,236","1,791","1,505","2,736","1,635","1,527","2,432","2,485","1,914","2,166","2,726","1,406","2,095","2,351","3,123","2,143","4,052","2,921","2,128","1,290",624
2020년12월_남_50~59세,"49,788","1,184","1,802","1,181","1,624","1,928","1,890","1,273","1,705","1,556","3,226","1,620","1,606","2,284","2,103","2,323","1,895","2,548","1,594","1,737","2,294","1,733","1,959","2,643","2,602","1,437","1,230",811
2020년12월_남_60~69세,"39,689","1,117","1,554",931,"1,313","1,644","1,689",916,"1,441","1,161","2,676","1,397","1,341","1,815","1,654","1,813","1,566","1,966","1,433","1,468","1,757","1,031","1,552","1,305","2,169","1,124","1,178",678
2020년12월_남_70~79세,"19,724",570,782,526,729,898,810,457,727,567,"1,245",719,618,912,809,766,660,848,608,829,804,470,775,744,"1,228",584,567,472
2020년12월_남_80~89세,"5,501",178,217,144,205,269,284,130,188,135,344,209,160,272,192,242,102,241,159,301,212,82,217,202,295,151,182,188
2020년12월_남_90~99세,591,17,22,14,15,31,15,17,17,24,41,20,16,27,18,27,11,30,18,37,22,9,23,17,33,20,30,20
2020년12월_남_100세 이상,78,3,2,2,8,4,6,0,2,1,3,1,2,0,3,4,1,1,4,4,0,0,2,11,3,5,6,0
2020년12월_여_총인구수,"345,661","7,072","13,385","6,401","9,792","9,660","9,642","8,385","13,853","9,394","20,352","13,184","10,738","17,026","16,617","13,647","14,287","16,775","10,486","15,770","15,572","15,554","15,077","18,862","18,492","11,283","9,079","5,276"
2020년12월_여_연령구간인구수,"345,661","7,072","13,385","6,401","9,792","9,660","9,642","8,385","13,853","9,394","20,352","13,184","10,738","17,026","16,617","13,647","14,287","16,775","10,486","15,770","15,572","15,554","15,077","18,862","18,492","11,283","9,079","5,276"
2020년12월_여_0~9세,"24,542",305,946,316,638,472,464,550,564,604,"1,381",614,798,799,783,795,"1,492","1,237",651,843,"1,184","2,431",636,"2,032","1,580","1,376",756,295
2020년12월_여_10~19세,"28,823",432,"1,032",483,729,791,664,819,580,"1,258","1,520",707,979,949,970,901,"1,139","1,676",728,701,"1,363","1,957",898,"2,945","1,995","1,150",853,604
2020년12월_여_20~29세,"49,335",817,"2,154",875,"1,091","1,141","1,148","1,218","2,990","1,032","2,709","2,539","1,552","3,071","2,974","2,143","1,796","2,273","1,666","3,240","2,046","1,451","2,854","1,750","2,043","1,033","1,058",671
2020년12월_여_30~39세,"57,532",932,"2,261",824,"1,319",999,"1,026","1,190","3,067",998,"2,902","2,775","1,613","3,648","3,390","2,352","2,816","2,496","1,748","4,032","2,394","2,889","3,152","2,448","2,566","1,817","1,319",559
2020년12월_여_40~49세,"56,660","1,004","2,099",979,"1,554","1,385","1,315","1,457","1,872","1,899","3,108","1,871","1,660","2,493","2,710","1,980","2,285","2,926","1,489","2,226","2,457","3,028","2,305","4,653","3,376","2,259","1,486",784
2020년12월_여_50~59세,"52,778","1,265","1,901","1,152","1,707","1,687","1,827","1,427","1,947","1,575","3,652","1,897","1,759","2,448","2,412","2,431","2,133","2,725","1,798","1,813","2,612","1,771","2,179","2,209","2,705","1,461","1,427",858
2020년12월_여_60~69세,"44,495","1,319","1,726",996,"1,436","1,630","1,700","1,036","1,721","1,284","3,003","1,675","1,501","2,116","2,026","1,835","1,717","2,104","1,500","1,668","2,002","1,245","1,837","1,593","2,490","1,310","1,258",767
2020년12월_여_70~79세,"20,716",672,844,516,844,"1,008",959,402,776,456,"1,265",777,551,"1,084",908,806,645,853,599,792,916,480,846,857,"1,222",590,590,458
2020년12월_여_80~89세,"8,631",274,346,220,378,461,409,236,280,215,649,261,253,351,346,345,211,396,247,374,458,219,308,289,400,214,267,224
2020년12월_여_90~99세,"1,928",47,69,39,88,72,102,43,55,73,156,59,62,59,88,55,49,79,50,75,136,80,51,66,106,58,58,53
2020년12월_여_100세 이상,221,5,7,1,8,14,28,7,1,0,7,9,10,8,10,4,4,10,10,6,4,3,11,20,9,15,7,3
2021년01월_계_총인구수,"667,222","13,820","25,485","12,928","19,229","19,646","19,482","16,156","26,159","18,454","39,462","24,763","20,535","32,377","31,379","27,029","27,653","32,927","20,664","29,308","30,062","31,337","28,490","36,017","35,131","21,700","17,162","9,867"
2021년01월_계_연령구간인구수,"667,222","13,820","25,485","12,928","19,229","19,646","19,482","16,156","26,159","18,454","39,462","24,763","20,535","32,377","31,379","27,029","27,653","32,927","20,664","29,308","30,062","31,337","28,490","36,017","35,131","21,700","17,162","9,867"
2021년01월_계_0~9세,"50,373",690,"1,973",650,"1,343",960,898,"1,074","1,194","1,305","2,850","1,232","1,612","1,591","1,573","1,622","3,222","2,561","1,351","1,670","2,376","5,077","1,279","4,120","3,263","2,820","1,474",593
2021년01월_계_10~19세,"58,871",889,"2,049","1,008","1,556","1,606","1,353","1,666","1,241","2,794","3,212","1,374","1,920","1,894","2,023","1,881","2,188","3,535","1,521","1,453","2,763","4,084","1,786","5,876","4,046","2,387","1,732","1,034"
2021년01월_계_20~29세,"93,905","1,704","3,840","1,847","2,247","2,371","2,468","2,502","5,177","2,195","5,593","4,582","2,919","5,601","5,385","4,166","3,501","4,558","3,297","5,249","4,119","2,992","5,088","3,309","3,866","2,023","2,023","1,283"
2021년01월_계_30~39세,"110,044","1,922","4,289","1,744","2,704","2,222","2,285","2,267","6,006","1,706","5,655","5,420","3,045","7,007","6,634","4,789","5,265","4,815","3,577","7,516","4,791","5,390","6,162","4,012","4,407","3,060","2,340","1,014"
2021년01월_계_40~49세,"109,224","1,973","4,064","1,939","3,030","2,818","2,748","2,682","3,679","3,371","5,834","3,493","3,163","4,889","5,211","3,904","4,424","5,629","2,901","4,326","4,795","6,370","4,451","8,683","6,274","4,399","2,775","1,399"
2021년01월_계_50~59세,"102,505","2,423","3,675","2,343","3,330","3,622","3,703","2,708","3,628","3,135","6,869","3,537","3,341","4,725","4,500","4,729","4,033","5,250","3,384","3,520","4,876","3,638","4,110","4,879","5,305","2,913","2,654","1,675"
2021년01월_계_60~69세,"84,533","2,443","3,296","1,930","2,749","3,283","3,402","1,959","3,178","2,465","5,705","3,058","2,846","3,933","3,678","3,690","3,306","4,098","2,941","3,145","3,782","2,371","3,370","2,911","4,647","2,446","2,452","1,449"
2021년01월_계_70~79세,"40,707","1,247","1,634","1,047","1,573","1,917","1,784",864,"1,510","1,034","2,533","1,505","1,180","2,005","1,718","1,572","1,337","1,714","1,202","1,630","1,722",993,"1,629","1,614","2,461","1,184","1,165",933
2021년01월_계_80~89세,"14,213",452,564,363,576,723,691,364,468,347,996,477,416,635,541,590,313,646,407,676,676,325,530,496,712,369,449,411
2021년01월_계_90~99세,"2,547",69,91,53,105,107,116,63,75,101,204,76,81,88,103,79,59,109,70,114,158,94,72,86,138,78,85,73
2021년01월_계_100세 이상,300,8,10,4,16,17,34,7,3,1,11,9,12,9,13,7,5,12,13,9,4,3,13,31,12,21,13,3
2021년01월_남_총인구수,"321,948","6,785","12,113","6,549","9,450","10,036","9,883","7,792","12,309","9,074","19,134","11,601","9,851","15,430","14,810","13,391","13,442","16,193","10,210","13,547","14,556","15,262","13,456","17,203","16,728","10,427","8,112","4,604"
2021년01월_남_연령구간인구수,"321,948","6,785","12,113","6,549","9,450","10,036","9,883","7,792","12,309","9,074","19,134","11,601","9,851","15,430","14,810","13,391","13,442","16,193","10,210","13,547","14,556","15,262","13,456","17,203","16,728","10,427","8,112","4,604"
2021년01월_남_0~9세,"25,984",388,"1,034",341,703,506,440,534,638,706,"1,473",628,829,806,805,829,"1,738","1,330",705,831,"1,215","2,576",639,"2,102","1,692","1,464",726,306
2021년01월_남_10~19세,"30,176",456,"1,028",529,843,822,707,856,667,"1,553","1,705",677,949,960,"1,065",979,"1,056","1,867",798,753,"1,418","2,036",894,"2,953","2,061","1,229",888,427
2021년01월_남_20~29세,"44,680",893,"1,681",980,"1,153","1,230","1,325","1,277","2,172","1,156","2,892","2,055","1,361","2,556","2,416","2,039","1,736","2,298","1,641","2,032","2,073","1,506","2,246","1,553","1,840",993,963,613
2021년01월_남_30~39세,"52,816","1,003","2,026",923,"1,375","1,236","1,266","1,089","2,939",709,"2,775","2,648","1,448","3,373","3,258","2,433","2,485","2,340","1,839","3,473","2,410","2,456","3,020","1,626","1,885","1,271","1,042",468
2021년01월_남_40~49세,"52,609",980,"1,964",968,"1,492","1,455","1,436","1,233","1,808","1,488","2,727","1,634","1,519","2,411","2,494","1,930","2,157","2,715","1,402","2,086","2,349","3,229","2,154","4,022","2,923","2,133","1,283",617
2021년01월_남_50~59세,"49,747","1,178","1,784","1,187","1,616","1,936","1,898","1,272","1,696","1,555","3,218","1,620","1,600","2,283","2,108","2,302","1,891","2,540","1,596","1,718","2,279","1,798","1,935","2,648","2,597","1,442","1,237",813
2021년01월_남_60~69세,"39,844","1,117","1,566",931,"1,306","1,647","1,689",925,"1,453","1,170","2,698","1,393","1,338","1,817","1,638","1,839","1,580","1,974","1,436","1,474","1,772","1,073","1,542","1,314","2,163","1,131","1,181",677
2021년01월_남_70~79세,"19,864",572,785,530,734,905,815,458,727,574,"1,254",715,627,917,815,769,681,850,609,837,806,491,783,744,"1,232",587,571,476
2021년01월_남_80~89세,"5,539",176,219,144,205,263,284,130,188,135,344,211,162,279,191,241,105,248,161,303,212,87,218,210,299,152,185,187
2021년01월_남_90~99세,608,19,23,13,15,32,17,18,19,27,45,19,16,27,17,26,12,30,19,36,22,10,23,20,33,20,30,20
2021년01월_남_100세 이상,81,3,3,3,8,4,6,0,2,1,3,1,2,1,3,4,1,1,4,4,0,0,2,11,3,5,6,0
2021년01월_여_총인구수,"345,274","7,035","13,372","6,379","9,779","9,610","9,599","8,364","13,850","9,380","20,328","13,162","10,684","16,947","16,569","13,638","14,211","16,734","10,454","15,761","15,506","16,075","15,034","18,814","18,403","11,273","9,050","5,263"
2021년01월_여_연령구간인구수,"345,274","7,035","13,372","6,379","9,779","9,610","9,599","8,364","13,850","9,380","20,328","13,162","10,684","16,947","16,569","13,638","14,211","16,734","10,454","15,761","15,506","16,075","15,034","18,814","18,403","11,273","9,050","5,263"
2021년01월_여_0~9세,"24,389",302,939,309,640,454,458,540,556,599,"1,377",604,783,785,768,793,"1,484","1,231",646,839,"1,161","2,501",640,"2,018","1,571","1,356",748,287
2021년01월_여_10~19세,"28,695",433,"1,021",479,713,784,646,810,574,"1,241","1,507",697,971,934,958,902,"1,132","1,668",723,700,"1,345","2,048",892,"2,923","1,985","1,158",844,607
2021년01월_여_20~29세,"49,225",811,"2,159",867,"1,094","1,141","1,143","1,225","3,005","1,039","2,701","2,527","1,558","3,045","2,969","2,127","1,765","2,260","1,656","3,217","2,046","1,486","2,842","1,756","2,026","1,030","1,060",670
2021년01월_여_30~39세,"57,228",919,"2,263",821,"1,329",986,"1,019","1,178","3,067",997,"2,880","2,772","1,597","3,634","3,376","2,356","2,780","2,475","1,738","4,043","2,381","2,934","3,142","2,386","2,522","1,789","1,298",546
2021년01월_여_40~49세,"56,615",993,"2,100",971,"1,538","1,363","1,312","1,449","1,871","1,883","3,107","1,859","1,644","2,478","2,717","1,974","2,267","2,914","1,499","2,240","2,446","3,141","2,297","4,661","3,351","2,266","1,492",782
2021년01월_여_50~59세,"52,758","1,245","1,891","1,156","1,714","1,686","1,805","1,436","1,932","1,580","3,651","1,917","1,741","2,442","2,392","2,427","2,142","2,710","1,788","1,802","2,597","1,840","2,175","2,231","2,708","1,471","1,417",862
