카테고리,강원도 원주시,강원도 원주시 문막읍,강원도 원주시 소초면,강원도 원주시 호저면,강원도 원주시 지정면,강원도 원주시 부론면,강원도 원주시 귀래면,강원도 원주시 흥업면,강원도 원주시 판부면,강원도 원주시 신림면,강원도 원주시 중앙동,강원도 원주시 원인동,강원도 원주시 개운동,강원도 원주시 명륜1동,강원도 원주시 명륜2동,강원도 원주시 단구동,강원도 원주시 일산동,강원도 원주시 학성동,강원도 원주시 단계동,강원도 원주시 우산동,강원도 원주시 태장1동,강원도 원주시 태장2동,강원도 원주시 봉산동,강원도 원주시 행구동,강원도 원주시 무실동,강원도 원주시 반곡관설동
2021년10월_계_80~89세,"12,811",828,565,400,437,281,213,484,290,376,270,295,675,422,671,"1,149",433,312,779,455,404,935,553,322,607,655
2021년10월_계_90~99세,"1,959",121,105,54,79,45,42,56,49,50,49,38,92,60,97,155,71,53,120,72,42,117,95,54,117,126
2021년10월_계_100세 이상,61,4,1,1,4,1,0,2,2,3,0,2,3,1,0,3,2,2,3,1,3,2,4,7,3,7
2021년10월_남_총인구수,"176,866","9,089","4,472","1,920","14,239","1,150","1,115","4,805","3,862","1,831","1,393","2,303","6,144","4,080","7,490","22,019","4,107","2,335","14,105","7,223","5,068","12,311","3,965","3,862","16,165","21,813"
2021년10월_남_연령구간인구수,"176,866","9,089","4,472","1,920","14,239","1,150","1,115","4,805","3,862","1,831","1,393","2,303","6,144","4,080","7,490","22,019","4,107","2,335","14,105","7,223","5,068","12,311","3,965","3,862","16,165","21,813"
2021년10월_남_0~9세,"14,010",543,180,58,"2,373",18,21,228,194,28,26,92,303,189,337,"1,721",185,77,"1,094",532,371,869,134,263,"1,535","2,639"
2021년10월_남_10~19세,"18,249",787,242,64,"1,298",39,29,344,341,64,53,175,699,360,809,"2,684",329,155,"1,230",670,582,"1,318",362,443,"2,324","2,848"
2021년10월_남_20~29세,"23,967","1,107",604,195,"1,326",75,82,829,562,95,91,352,842,599,"1,105","3,592",769,286,"2,255","1,150",559,"1,584",478,502,"2,253","2,675"
2021년10월_남_30~39세,"22,995",984,388,123,"3,434",50,76,484,484,112,108,244,606,393,707,"2,836",494,213,"2,255",849,538,"1,399",371,366,"2,078","3,403"
2021년10월_남_40~49세,"27,860","1,472",490,203,"2,627",104,79,650,579,158,160,304,785,518,"1,067","3,729",504,323,"1,894","1,127",863,"2,022",484,561,"2,919","4,238"
2021년10월_남_50~59세,"30,687","1,792",877,392,"1,489",200,245,867,789,384,329,425,"1,176",781,"1,537","3,849",650,475,"2,431","1,242",938,"2,297",800,740,"2,545","3,437"
2021년10월_남_60~69세,"24,597","1,436","1,043",512,"1,178",362,335,891,589,565,366,428,990,743,"1,228","2,359",644,461,"2,014","1,045",730,"1,828",786,624,"1,692","1,748"
2021년10월_남_70~79세,"9,540",646,415,231,357,192,157,325,211,267,154,178,476,320,464,831,338,218,629,413,325,659,349,230,585,570
2021년10월_남_80~89세,"4,507",286,205,133,141,99,85,173,105,143,94,90,247,163,216,384,171,115,281,177,154,306,179,120,212,228
2021년10월_남_90~99세,445,33,28,9,16,11,6,13,8,15,12,15,20,14,20,33,22,12,22,18,8,29,21,13,21,26
2021년10월_남_100세 이상,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
2021년10월_여_총인구수,"179,759","8,677","3,997","1,727","14,723","1,104","1,056","4,310","3,458","1,747","1,207","2,525","6,636","4,384","8,007","22,856","4,442","2,357","14,861","6,427","5,045","12,369","4,024","3,925","16,864","23,031"
2021년10월_여_연령구간인구수,"179,759","8,677","3,997","1,727","14,723","1,104","1,056","4,310","3,458","1,747","1,207","2,525","6,636","4,384","8,007","22,856","4,442","2,357","14,861","6,427","5,045","12,369","4,024","3,925","16,864","23,031"
2021년10월_여_0~9세,"13,511",526,149,44,"2,414",22,18,223,196,31,22,94,319,198,379,"1,613",196,72,978,470,359,796,120,222,"1,481","2,569"
2021년10월_여_10~19세,"17,095",776,259,53,"1,302",50,38,323,289,42,46,151,592,376,794,"2,519",266,111,"1,150",530,524,"1,214",274,426,"2,046","2,944"
2021년10월_여_20~29세,"20,990",895,325,113,"1,405",55,64,600,437,85,80,336,734,489,"1,006","3,056",854,237,"2,061",828,508,"1,348",388,411,"1,958","2,717"
2021년10월_여_30~39세,"22,254",799,292,103,"3,457",37,35,401,378,71,79,256,590,371,678,"2,700",422,179,"2,050",744,497,"1,310",262,379,"2,200","3,964"
2021년10월_여_40~49세,"28,794","1,372",401,127,"2,479",55,73,549,535,105,90,268,907,580,"1,190","4,214",493,264,"2,109","1,016",849,"1,982",483,627,"3,397","4,629"
2021년10월_여_50~59세,"30,422","1,564",782,288,"1,705",140,182,739,652,346,204,460,"1,265",867,"1,546","4,075",712,445,"2,930","1,061",827,"2,253",737,738,"2,704","3,200"
2021년10월_여_60~69세,"24,940","1,342",912,459,"1,187",328,282,775,512,506,286,484,"1,097",776,"1,276","2,548",770,513,"2,189",958,770,"1,861",829,617,"1,873","1,790"
2021년10월_여_70~79세,"11,883",772,439,227,411,200,200,345,231,290,187,246,629,421,606,"1,242",417,296,795,487,424,886,480,255,712,685
2021년10월_여_80~89세,"8,304",542,360,267,296,182,128,311,185,233,176,205,428,259,455,765,262,197,498,278,250,629,374,202,395,427
2021년10월_여_90~99세,"1,514",88,77,45,63,34,36,43,41,35,37,23,72,46,77,122,49,41,98,54,34,88,74,41,96,100
2021년10월_여_100세 이상,52,1,1,1,4,1,0,1,2,3,0,2,3,1,0,2,1,2,3,1,3,2,3,7,2,6
2021년11월_계_총인구수,"357,277","17,859","8,449","3,641","29,011","2,234","2,163","9,228","7,361","3,583","2,583","4,662","12,781","8,416","15,519","44,760","8,555","4,685","28,895","13,611","10,109","24,722","7,996","7,808","33,865","44,781"
2021년11월_계_연령구간인구수,"357,277","17,859","8,449","3,641","29,011","2,234","2,163","9,228","7,361","3,583","2,583","4,662","12,781","8,416","15,519","44,760","8,555","4,685","28,895","13,611","10,109","24,722","7,996","7,808","33,865","44,781"
2021년11월_계_0~9세,"27,466","1,065",322,98,"4,792",38,38,457,394,59,48,183,625,370,709,"3,283",384,152,"2,073",993,734,"1,658",255,486,"3,075","5,175"
2021년11월_계_10~19세,"35,355","1,563",496,118,"2,612",83,69,672,633,106,95,319,"1,279",734,"1,590","5,194",594,263,"2,366","1,195","1,095","2,545",636,869,"4,441","5,788"
2021년11월_계_20~29세,"44,958","2,019",929,306,"2,693",133,143,"1,449","1,002",178,170,669,"1,583","1,082","2,123","6,640","1,596",523,"4,283","1,971","1,062","2,927",864,921,"4,344","5,348"
2021년11월_계_30~39세,"45,353","1,791",679,224,"6,890",87,102,897,861,189,181,486,"1,198",751,"1,371","5,523",930,394,"4,301","1,574","1,028","2,704",644,742,"4,473","7,333"
2021년11월_계_40~49세,"56,762","2,847",889,326,"5,151",151,154,"1,207","1,135",265,245,562,"1,682","1,083","2,268","7,913",989,582,"4,025","2,142","1,705","4,006",968,"1,185","6,405","8,877"
2021년11월_계_50~59세,"61,198","3,381","1,661",673,"3,185",338,429,"1,635","1,436",730,538,858,"2,422","1,652","3,107","7,896","1,367",912,"5,322","2,288","1,766","4,560","1,525","1,484","5,403","6,630"
2021년11월_계_60~69세,"49,850","2,804","1,953",980,"2,392",690,615,"1,693","1,114","1,071",653,863,"2,112","1,505","2,505","4,930","1,418",984,"4,206","2,010","1,508","3,718","1,627","1,255","3,669","3,575"
2021년11월_계_70~79세,"21,429","1,423",848,460,774,386,358,668,444,558,333,400,"1,105",746,"1,072","2,061",772,507,"1,415",908,754,"1,543",822,487,"1,315","1,270"
2021년11월_계_80~89세,"12,889",840,566,401,441,283,213,491,291,374,272,286,679,432,675,"1,162",431,312,777,456,409,945,557,321,618,657
2021년11월_계_90~99세,"1,959",121,105,54,78,44,42,57,49,50,48,35,93,60,99,154,72,54,123,73,45,115,94,52,119,123
2021년11월_계_100세 이상,58,5,1,1,3,1,0,2,2,3,0,1,3,1,0,4,2,2,4,1,3,1,4,6,3,5
2021년11월_남_총인구수,"177,183","9,130","4,469","1,917","14,258","1,138","1,114","4,847","3,876","1,828","1,381","2,232","6,129","4,053","7,506","21,958","4,102","2,326","14,102","7,181","5,074","12,352","3,965","3,873","16,600","21,772"
2021년11월_남_연령구간인구수,"177,183","9,130","4,469","1,917","14,258","1,138","1,114","4,847","3,876","1,828","1,381","2,232","6,129","4,053","7,506","21,958","4,102","2,326","14,102","7,181","5,074","12,352","3,965","3,873","16,600","21,772"
2021년11월_남_0~9세,"13,967",536,174,56,"2,376",17,21,232,197,29,26,93,299,183,337,"1,696",184,76,"1,095",523,370,864,134,264,"1,561","2,624"
2021년11월_남_10~19세,"18,253",791,244,66,"1,307",34,31,348,339,64,51,168,694,359,801,"2,682",329,152,"1,220",666,577,"1,328",362,441,"2,360","2,839"
2021년11월_남_20~29세,"23,983","1,118",603,195,"1,307",77,83,831,560,91,88,344,847,592,"1,111","3,584",756,288,"2,244","1,137",559,"1,585",475,505,"2,347","2,656"
2021년11월_남_30~39세,"23,079",982,389,121,"3,430",50,70,485,482,115,104,244,604,392,709,"2,828",503,216,"2,263",841,534,"1,399",379,366,"2,182","3,391"
2021년11월_남_40~49세,"27,901","1,477",489,198,"2,641",101,80,651,590,159,156,299,788,508,"1,068","3,710",504,322,"1,909","1,123",863,"2,021",485,559,"2,946","4,254"
2021년11월_남_50~59세,"30,712","1,806",878,388,"1,485",198,248,885,788,382,330,415,"1,159",785,"1,547","3,841",644,467,"2,415","1,233",940,"2,314",787,741,"2,620","3,416"
2021년11월_남_60~69세,"24,738","1,445","1,045",515,"1,189",362,333,903,598,565,367,399,999,734,"1,226","2,355",649,467,"2,021","1,045",738,"1,844",790,636,"1,747","1,766"
2021년11월_남_70~79세,"9,576",650,413,234,365,189,158,321,209,268,151,167,473,324,470,839,341,214,625,418,327,661,349,230,601,579
2021년11월_남_80~89세,"4,527",290,207,135,142,99,85,177,105,141,96,88,246,163,216,389,168,112,288,178,158,306,182,118,212,226
2021년11월_남_90~99세,439,32,27,9,16,11,5,13,8,14,12,15,20,13,21,33,23,12,22,17,8,30,21,13,23,21
2021년11월_남_100세 이상,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2021년11월_여_총인구수,"180,094","8,729","3,980","1,724","14,753","1,096","1,049","4,381","3,485","1,755","1,202","2,430","6,652","4,363","8,013","22,802","4,453","2,359","14,793","6,430","5,035","12,370","4,031","3,935","17,265","23,009"
2021년11월_여_연령구간인구수,"180,094","8,729","3,980","1,724","14,753","1,096","1,049","4,381","3,485","1,755","1,202","2,430","6,652","4,363","8,013","22,802","4,453","2,359","14,793","6,430","5,035","12,370","4,031","3,935","17,265","23,009"
2021년11월_여_0~9세,"13,499",529,148,42,"2,416",21,17,225,197,30,22,90,326,187,372,"1,587",200,76,978,470,364,794,121,222,"1,514","2,551"
2021년11월_여_10~19세,"17,102",772,252,52,"1,305",49,38,324,294,42,44,151,585,375,789,"2,512",265,111,"1,146",529,518,"1,217",274,428,"2,081","2,949"
2021년11월_여_20~29세,"20,975",901,326,111,"1,386",56,60,618,442,87,82,325,736,490,"1,012","3,056",840,235,"2,039",834,503,"1,342",389,416,"1,997","2,692"
2021년11월_여_30~39세,"22,274",809,290,103,"3,460",37,32,412,379,74,77,242,594,359,662,"2,695",427,178,"2,038",733,494,"1,305",265,376,"2,291","3,942"
2021년11월_여_40~49세,"28,861","1,370",400,128,"2,510",50,74,556,545,106,89,263,894,575,"1,200","4,203",485,260,"2,116","1,019",842,"1,985",483,626,"3,459","4,623"
2021년11월_여_50~59세,"30,486","1,575",783,285,"1,700",140,181,750,648,348,208,443,"1,263",867,"1,560","4,055",723,445,"2,907","1,055",826,"2,246",738,743,"2,783","3,214"
2021년11월_여_60~69세,"25,112","1,359",908,465,"1,203",328,282,790,516,506,286,464,"1,113",771,"1,279","2,575",769,517,"2,185",965,770,"1,874",837,619,"1,922","1,809"
2021년11월_여_70~79세,"11,853",773,435,226,409,197,200,347,235,290,182,233,632,422,602,"1,222",431,293,790,490,427,882,473,257,714,691
2021년11월_여_80~89세,"8,362",550,359,266,299,184,128,314,186,233,176,198,433,269,459,773,263,200,489,278,251,639,375,203,406,431
2021년11월_여_90~99세,"1,520",89,78,45,62,33,37,44,41,36,36,20,73,47,78,121,49,42,101,56,37,85,73,39,96,102
2021년11월_여_100세 이상,50,2,1,1,3,1,0,1,2,3,0,1,3,1,0,3,1,2,4,1,3,1,3,6,2,5
2021년12월_계_총인구수,"357,757","17,887","8,439","3,643","29,029","2,226","2,163","9,256","7,385","3,574","2,577","4,562","12,740","8,398","15,519","44,736","8,576","4,693","28,820","13,573","10,306","24,745","7,941","7,835","34,415","44,719"
2021년12월_계_연령구간인구수,"357,757","17,887","8,439","3,643","29,029","2,226","2,163","9,256","7,385","3,574","2,577","4,562","12,740","8,398","15,519","44,736","8,576","4,693","28,820","13,573","10,306","24,745","7,941","7,835","34,415","44,719"
2021년12월_계_0~9세,"27,420","1,063",323,102,"4,790",38,42,457,397,58,47,182,611,372,706,"3,266",384,147,"2,067",979,741,"1,648",249,492,"3,118","5,141"
2021년12월_계_10~19세,"35,362","1,558",486,116,"2,624",83,68,673,640,105,94,310,"1,276",729,"1,600","5,181",595,265,"2,372","1,181","1,094","2,535",635,862,"4,480","5,800"
2021년12월_계_20~29세,"44,938","2,017",928,301,"2,621",130,139,"1,463","1,002",182,170,662,"1,585","1,078","2,118","6,611","1,600",530,"4,244","1,961","1,150","2,937",846,942,"4,409","5,312"
2021년12월_계_30~39세,"45,429","1,789",674,225,"6,895",85,105,898,873,190,179,474,"1,184",748,"1,377","5,537",931,390,"4,284","1,573","1,058","2,701",630,739,"4,588","7,302"
2021년12월_계_40~49세,"56,864","2,855",891,322,"5,194",147,155,"1,214","1,128",260,253,544,"1,686","1,076","2,266","7,896",986,589,"4,031","2,126","1,707","4,003",952,"1,193","6,503","8,887"
2021년12월_계_50~59세,"61,255","3,396","1,665",674,"3,183",341,427,"1,628","1,433",728,535,848,"2,400","1,657","3,104","7,901","1,366",911,"5,291","2,301","1,780","4,561","1,519","1,486","5,492","6,628"
2021년12월_계_60~69세,"50,069","2,812","1,959",988,"2,423",691,613,"1,707","1,126","1,066",648,834,"2,125","1,497","2,497","4,954","1,422",984,"4,212","2,014","1,538","3,742","1,628","1,256","3,744","3,589"
2021년12월_계_70~79세,"21,409","1,421",845,457,775,382,356,667,442,557,339,390,"1,101",743,"1,071","2,066",770,507,"1,405",900,768,"1,550",821,485,"1,321","1,270"
2021년12월_계_80~89세,"12,978",847,562,403,443,281,216,487,290,374,265,283,679,437,681,"1,164",446,312,785,464,421,952,561,322,640,663
2021년12월_계_90~99세,"1,978",123,105,54,78,47,42,60,53,51,47,34,91,60,99,156,74,56,125,73,47,115,96,52,118,122
2021년12월_계_100세 이상,55,6,1,1,3,1,0,2,1,3,0,1,2,1,0,4,2,2,4,1,2,1,4,6,2,5
2021년12월_남_총인구수,"177,396","9,149","4,471","1,920","14,255","1,134","1,114","4,873","3,888","1,827","1,378","2,176","6,093","4,039","7,504","21,951","4,134","2,334","14,044","7,172","5,156","12,363","3,927","3,887","16,870","21,737"
2021년12월_남_연령구간인구수,"177,396","9,149","4,471","1,920","14,255","1,134","1,114","4,873","3,888","1,827","1,378","2,176","6,093","4,039","7,504","21,951","4,134","2,334","14,044","7,172","5,156","12,363","3,927","3,887","16,870","21,737"
2021년12월_남_0~9세,"13,933",535,176,58,"2,358",17,24,232,194,28,26,92,290,186,333,"1,694",186,75,"1,090",520,367,862,130,265,"1,590","2,605"
2021년12월_남_10~19세,"18,275",792,241,66,"1,311",33,31,349,342,64,51,166,693,353,803,"2,673",331,152,"1,221",657,576,"1,324",365,439,"2,393","2,849"
2021년12월_남_20~29세,"23,959","1,117",603,190,"1,268",76,79,847,563,94,89,336,851,589,"1,109","3,566",768,294,"2,217","1,139",592,"1,596",462,515,"2,367","2,632"
2021년12월_남_30~39세,"23,135",983,384,121,"3,450",50,70,491,491,116,102,239,589,388,714,"2,836",503,213,"2,249",841,546,"1,397",368,364,"2,243","3,387"
2021년12월_남_40~49세,"27,972","1,485",497,196,"2,652",99,82,649,586,157,162,285,789,509,"1,066","3,715",503,327,"1,913","1,112",872,"2,021",475,569,"2,992","4,259"
2021년12월_남_50~59세,"30,685","1,812",877,389,"1,485",199,246,876,783,378,329,411,"1,147",784,"1,546","3,839",648,468,"2,402","1,239",940,"2,314",781,736,"2,655","3,401"
2021년12월_남_60~69세,"24,863","1,447","1,047",521,"1,209",365,332,921,606,564,361,388,996,731,"1,225","2,363",652,467,"2,017","1,055",760,"1,849",789,640,"1,783","1,775"
2021년12월_남_70~79세,"9,570",652,415,232,365,188,159,318,210,269,155,160,476,319,471,842,344,214,620,412,331,659,349,227,602,581
2021년12월_남_80~89세,"4,556",291,204,138,142,98,85,176,104,142,92,85,242,166,217,388,174,111,293,179,164,311,185,119,222,228
2021년12월_남_90~99세,441,32,27,9,15,9,6,13,9,15,11,14,20,14,20,34,24,13,22,18,8,30,22,13,23,20
2021년12월_남_100세 이상,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2021년12월_여_총인구수,"180,361","8,738","3,968","1,723","14,774","1,092","1,049","4,383","3,497","1,747","1,199","2,386","6,647","4,359","8,015","22,785","4,442","2,359","14,776","6,401","5,150","12,382","4,014","3,948","17,545","22,982"
2021년12월_여_연령구간인구수,"180,361","8,738","3,968","1,723","14,774","1,092","1,049","4,383","3,497","1,747","1,199","2,386","6,647","4,359","8,015","22,785","4,442","2,359","14,776","6,401","5,150","12,382","4,014","3,948","17,545","22,982"
2021년12월_여_0~9세,"13,487",528,147,44,"2,432",21,18,225,203,30,21,90,321,186,373,"1,572",198,72,977,459,374,786,119,227,"1,528","2,536"
2021년12월_여_10~19세,"17,087",766,245,50,"1,313",50,37,324,298,41,43,144,583,376,797,"2,508",264,113,"1,151",524,518,"1,211",270,423,"2,087","2,951"
2021년12월_여_20~29세,"20,979",900,325,111,"1,353",54,60,616,439,88,81,326,734,489,"1,009","3,045",832,236,"2,027",822,558,"1,341",384,427,"2,042","2,680"
2021년12월_여_30~39세,"22,294",806,290,104,"3,445",35,35,407,382,74,77,235,595,360,663,"2,701",428,177,"2,035",732,512,"1,304",262,375,"2,345","3,915"
2021년12월_여_40~49세,"28,892","1,370",394,126,"2,542",48,73,565,542,103,91,259,897,567,"1,200","4,181",483,262,"2,118","1,014",835,"1,982",477,624,"3,511","4,628"
2021년12월_여_50~59세,"30,570","1,584",788,285,"1,698",142,181,752,650,350,206,437,"1,253",873,"1,558","4,062",718,443,"2,889","1,062",840,"2,247",738,750,"2,837","3,227"
2021년12월_여_60~69세,"25,206","1,365",912,467,"1,214",326,281,786,520,502,287,446,"1,129",766,"1,272","2,591",770,517,"2,195",959,778,"1,893",839,616,"1,961","1,814"
2021년12월_여_70~79세,"11,839",769,430,225,410,194,197,349,232,288,184,230,625,424,600,"1,224",426,293,785,488,437,891,472,258,719,689
2021년12월_여_80~89세,"8,422",556,358,265,301,183,131,311,186,232,173,198,437,271,464,776,272,201,492,285,257,641,376,203,418,435
2021년12월_여_90~99세,"1,537",91,78,45,63,38,36,47,44,36,36,20,71,46,79,122,50,43,103,55,39,85,74,39,95,102
2021년12월_여_100세 이상,48,3,1,1,3,1,0,1,1,3,0,1,2,1,0,3,1,2,4,1,2,1,3,6,2,5
