카테고리,전국,서울특별시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,세종특별자치시,경기도,강원도,충청북도,충청남도,전라북도,전라남도,경상북도,경상남도,제주특별자치도
2020년10월_여_90~99세,"193,824","31,236","11,687","7,248","9,606","4,568","4,492","2,560",920,"39,458","8,648","7,138","10,907","10,567","12,795","14,845","13,727","3,422"
2020년10월_여_100세 이상,"16,415","4,929","1,461",553,699,366,274,137,43,"3,140",590,412,712,679,749,780,644,247
2020년11월_계_총인구수,"51,834,302","9,679,771","3,395,514","2,421,859","2,942,307","1,451,993","1,465,893","1,137,345","353,430","13,413,459","1,542,374","1,599,680","2,120,607","1,805,204","1,850,557","2,639,245","3,341,063","674,001"
2020년11월_계_연령구간인구수,"51,834,302","9,679,771","3,395,514","2,421,859","2,942,307","1,451,993","1,465,893","1,137,345","353,430","13,413,459","1,542,374","1,599,680","2,120,607","1,805,204","1,850,557","2,639,245","3,341,063","674,001"
2020년11월_계_0~9세,"3,984,472","627,357","233,339","178,930","229,469","120,143","115,090","98,943","47,222","1,148,218","105,908","123,832","173,387","129,144","132,563","190,349","270,050","60,528"
2020년11월_계_10~19세,"4,807,963","785,233","272,860","226,927","274,765","157,750","147,075","112,596","42,306","1,332,593","138,054","149,743","203,066","175,514","167,726","226,482","324,645","70,628"
2020년11월_계_20~29세,"6,804,936","1,461,133","431,909","322,503","401,509","209,837","212,799","145,257","36,994","1,804,745","179,792","198,695","242,686","211,644","200,124","283,924","378,918","82,467"
2020년11월_계_30~39세,"6,884,029","1,478,727","420,436","295,408","406,373","186,451","194,743","152,323","61,240","1,906,454","166,313","194,818","269,140","189,435","186,419","291,865","401,183","82,701"
2020년11월_계_40~49세,"8,305,172","1,531,956","512,124","384,997","484,427","241,635","237,874","188,183","68,318","2,298,870","224,703","241,236","327,972","269,113","260,199","384,030","537,107","112,428"
2020년11월_계_50~59세,"8,653,322","1,526,471","570,554","426,294","512,755","233,918","242,533","209,890","44,970","2,234,028","268,344","274,341","340,648","299,970","313,537","460,086","582,736","112,247"
2020년11월_계_60~69세,"6,707,084","1,239,857","529,755","324,511","365,387","163,259","178,117","144,424","29,785","1,521,458","240,048","221,511","277,356","254,628","271,028","406,917","459,656","79,387"
2020년11월_계_70~79세,"3,693,926","703,243","292,861","175,011","177,282","93,224","91,142","59,874","14,286","764,570","135,592","120,513","171,386","170,103","192,910","241,510","244,909","45,510"
2020년11월_계_80~89세,"1,720,296","276,533","114,826","77,193","77,078","39,530","40,310","22,602","7,080","346,189","71,520","65,204","99,736","91,166","109,199","134,356","123,987","23,787"
2020년11월_계_90~99세,"251,328","42,535","14,969","9,355","12,301","5,826","5,846","3,081","1,177","52,032","11,248","9,222","14,314","13,635","15,979","18,731","17,048","4,029"
2020년11월_계_100세 이상,"21,774","6,726","1,881",730,961,420,364,172,52,"4,302",852,565,916,852,873,995,824,289
2020년11월_남_총인구수,"25,844,667","4,708,321","1,663,055","1,195,081","1,473,795","718,370","731,701","584,305","176,336","6,748,061","776,079","810,903","1,082,311","897,393","929,986","1,328,939","1,681,719","338,312"
2020년11월_남_연령구간인구수,"25,844,667","4,708,321","1,663,055","1,195,081","1,473,795","718,370","731,701","584,305","176,336","6,748,061","776,079","810,903","1,082,311","897,393","929,986","1,328,939","1,681,719","338,312"
2020년11월_남_0~9세,"2,043,177","322,150","119,651","91,649","117,812","61,716","59,078","50,834","24,193","587,954","54,177","63,315","88,844","66,230","67,558","98,142","138,815","31,059"
2020년11월_남_10~19세,"2,486,789","402,968","141,060","118,587","141,315","81,788","76,123","59,281","21,207","685,381","71,856","77,907","105,463","90,888","87,029","119,047","169,920","36,969"
2020년11월_남_20~29세,"3,573,644","708,862","225,107","172,473","209,376","109,568","111,566","81,504","18,805","950,169","101,050","110,554","133,976","114,282","111,655","160,482","210,604","43,611"
2020년11월_남_30~39세,"3,546,511","739,692","215,058","153,596","210,123","95,156","101,563","80,872","29,868","982,103","87,402","103,297","144,828","97,693","98,106","155,646","209,653","41,855"
2020년11월_남_40~49세,"4,219,100","758,623","257,696","189,849","247,531","119,919","118,585","95,742","34,925","1,168,172","115,326","124,973","174,751","138,765","139,243","200,508","276,528","57,964"
2020년11월_남_50~59세,"4,367,091","749,975","276,797","208,679","256,431","115,948","120,929","106,843","23,384","1,132,149","137,978","141,201","179,977","155,101","167,976","237,956","297,450","58,317"
2020년11월_남_60~69세,"3,280,340","585,409","250,776","154,521","181,049","77,787","86,615","72,840","14,738","756,203","119,420","110,832","138,420","125,721","136,489","201,758","228,418","39,344"
2020년11월_남_70~79세,"1,661,611","320,133","131,981","76,427","80,775","41,285","41,385","28,376","6,548","346,710","60,705","54,280","77,499","74,976","84,314","107,356","108,200","20,661"
2020년11월_남_80~89세,"604,332","107,577","41,233","27,066","26,471","13,900","14,408","7,459","2,398","125,663","25,344","22,328","34,995","30,526","34,328","44,007","38,722","7,907"
2020년11월_남_90~99세,"56,764","11,164","3,280","2,058","2,656","1,249","1,362",520,259,"12,399","2,559","2,058","3,354","3,034","3,167","3,827","3,233",585
2020년11월_남_100세 이상,"5,308","1,768",416,176,256,54,87,34,11,"1,158",262,158,204,177,121,210,176,40
2020년11월_여_총인구수,"25,989,635","4,971,450","1,732,459","1,226,778","1,468,512","733,623","734,192","553,040","177,094","6,665,398","766,295","788,777","1,038,296","907,811","920,571","1,310,306","1,659,344","335,689"
2020년11월_여_연령구간인구수,"25,989,635","4,971,450","1,732,459","1,226,778","1,468,512","733,623","734,192","553,040","177,094","6,665,398","766,295","788,777","1,038,296","907,811","920,571","1,310,306","1,659,344","335,689"
2020년11월_여_0~9세,"1,941,295","305,207","113,688","87,281","111,657","58,427","56,012","48,109","23,029","560,264","51,731","60,517","84,543","62,914","65,005","92,207","131,235","29,469"
2020년11월_여_10~19세,"2,321,174","382,265","131,800","108,340","133,450","75,962","70,952","53,315","21,099","647,212","66,198","71,836","97,603","84,626","80,697","107,435","154,725","33,659"
2020년11월_여_20~29세,"3,231,292","752,271","206,802","150,030","192,133","100,269","101,233","63,753","18,189","854,576","78,742","88,141","108,710","97,362","88,469","123,442","168,314","38,856"
2020년11월_여_30~39세,"3,337,518","739,035","205,378","141,812","196,250","91,295","93,180","71,451","31,372","924,351","78,911","91,521","124,312","91,742","88,313","136,219","191,530","40,846"
2020년11월_여_40~49세,"4,086,072","773,333","254,428","195,148","236,896","121,716","119,289","92,441","33,393","1,130,698","109,377","116,263","153,221","130,348","120,956","183,522","260,579","54,464"
2020년11월_여_50~59세,"4,286,231","776,496","293,757","217,615","256,324","117,970","121,604","103,047","21,586","1,101,879","130,366","133,140","160,671","144,869","145,561","222,130","285,286","53,930"
2020년11월_여_60~69세,"3,426,744","654,448","278,979","169,990","184,338","85,472","91,502","71,584","15,047","765,255","120,628","110,679","138,936","128,907","134,539","205,159","231,238","40,043"
2020년11월_여_70~79세,"2,032,315","383,110","160,880","98,584","96,507","51,939","49,757","31,498","7,738","417,860","74,887","66,233","93,887","95,127","108,596","134,154","136,709","24,849"
2020년11월_여_80~89세,"1,115,964","168,956","73,593","50,127","50,607","25,630","25,902","15,143","4,682","220,526","46,176","42,876","64,741","60,640","74,871","90,349","85,265","15,880"
2020년11월_여_90~99세,"194,564","31,371","11,689","7,297","9,645","4,577","4,484","2,561",918,"39,633","8,689","7,164","10,960","10,601","12,812","14,904","13,815","3,444"
2020년11월_여_100세 이상,"16,466","4,958","1,465",554,705,366,277,138,41,"3,144",590,407,712,675,752,785,648,249
2020년12월_계_총인구수,"51,829,023","9,668,465","3,391,946","2,418,346","2,942,828","1,450,062","1,463,882","1,136,017","355,831","13,427,014","1,542,840","1,600,837","2,121,029","1,804,104","1,851,549","2,639,422","3,340,216","674,635"
2020년12월_계_연령구간인구수,"51,829,023","9,668,465","3,391,946","2,418,346","2,942,828","1,450,062","1,463,882","1,136,017","355,831","13,427,014","1,542,840","1,600,837","2,121,029","1,804,104","1,851,549","2,639,422","3,340,216","674,635"
2020년12월_계_0~9세,"3,970,070","623,745","232,356","178,226","228,634","119,692","114,529","98,506","47,283","1,145,984","105,598","123,371","172,628","128,692","132,202","189,561","268,766","60,297"
2020년12월_계_10~19세,"4,793,336","781,866","272,014","225,898","274,162","157,144","146,436","112,420","42,677","1,328,214","137,508","149,379","202,548","174,963","167,308","225,924","324,214","70,661"
2020년12월_계_20~29세,"6,806,153","1,460,411","430,987","321,534","401,546","209,375","212,488","144,569","37,453","1,807,848","180,015","199,209","243,200","211,464","200,709","284,163","378,436","82,746"
2020년12월_계_30~39세,"6,873,117","1,475,106","419,014","294,310","406,146","185,867","194,088","151,705","61,492","1,907,459","166,349","194,677","268,598","189,012","186,064","291,117","399,558","82,555"
2020년12월_계_40~49세,"8,294,787","1,528,182","511,148","383,839","483,977","240,867","237,216","187,808","68,831","2,299,423","224,378","241,194","327,791","268,277","259,749","383,508","536,223","112,376"
2020년12월_계_50~59세,"8,645,014","1,523,556","568,913","425,479","512,167","233,822","241,921","209,521","45,205","2,234,920","267,815","273,800","340,183","299,522","313,679","459,662","582,448","112,401"
2020년12월_계_60~69세,"6,744,506","1,243,954","531,620","325,957","367,879","163,784","179,153","145,347","30,139","1,532,434","241,578","223,341","279,372","255,829","272,377","409,250","462,731","79,761"
2020년12월_계_70~79세,"3,698,246","704,076","293,299","175,276","177,503","93,541","91,320","60,168","14,392","765,815","135,459","120,519","171,439","170,340","192,906","241,411","245,191","45,591"
2020년12월_계_80~89세,"1,729,422","278,094","115,680","77,665","77,504","39,671","40,519","22,712","7,109","348,213","72,012","65,569","99,965","91,504","109,618","135,047","124,648","23,892"
2020년12월_계_90~99세,"252,460","42,683","15,028","9,429","12,341","5,875","5,841","3,086","1,200","52,389","11,264","9,209","14,384","13,645","16,067","18,786","17,174","4,059"
2020년12월_계_100세 이상,"21,912","6,792","1,887",733,969,424,371,175,50,"4,315",864,569,921,856,870,993,827,296
2020년12월_남_총인구수,"25,841,029","4,701,723","1,661,000","1,193,109","1,473,943","717,348","730,699","583,708","177,568","6,754,469","776,505","811,591","1,082,634","896,874","930,615","1,329,211","1,681,423","338,609"
2020년12월_남_연령구간인구수,"25,841,029","4,701,723","1,661,000","1,193,109","1,473,943","717,348","730,699","583,708","177,568","6,754,469","776,505","811,591","1,082,634","896,874","930,615","1,329,211","1,681,423","338,609"
2020년12월_남_0~9세,"2,035,712","320,275","119,173","91,285","117,356","61,487","58,822","50,619","24,188","586,787","54,030","63,068","88,428","66,002","67,356","97,729","138,139","30,968"
2020년12월_남_10~19세,"2,478,773","401,285","140,558","118,103","141,025","81,458","75,777","59,174","21,419","682,846","71,555","77,703","105,190","90,603","86,808","118,670","169,631","36,968"
2020년12월_남_20~29세,"3,573,667","707,669","224,517","171,675","209,363","109,335","111,421","81,200","19,050","951,737","101,305","110,849","134,208","114,209","112,080","160,830","210,511","43,708"
2020년12월_남_30~39세,"3,541,548","737,901","214,297","153,070","210,025","94,869","101,293","80,565","30,004","982,843","87,423","103,283","144,598","97,465","97,929","155,283","208,912","41,788"
2020년12월_남_40~49세,"4,214,971","756,950","257,288","189,358","247,402","119,545","118,238","95,644","35,188","1,168,836","115,276","124,974","174,709","138,330","138,946","200,206","276,112","57,969"
2020년12월_남_50~59세,"4,362,544","748,582","276,068","208,340","256,037","115,860","120,638","106,610","23,494","1,132,305","137,661","140,958","179,676","154,888","168,090","237,742","297,249","58,346"
2020년12월_남_60~69세,"3,298,604","587,294","251,584","155,170","182,261","78,051","87,060","73,250","14,935","761,522","120,154","111,733","139,575","126,312","137,191","202,941","230,016","39,555"
2020년12월_남_70~79세,"1,664,340","320,416","132,206","76,599","80,868","41,434","41,509","28,575","6,602","347,382","60,730","54,272","77,607","75,155","84,379","107,476","108,436","20,694"
2020년12월_남_80~89세,"608,461","108,339","41,604","27,260","26,682","13,995","14,485","7,503","2,415","126,549","25,547","22,539","35,055","30,700","34,535","44,291","38,987","7,975"
2020년12월_남_90~99세,"57,058","11,221","3,285","2,073","2,665","1,259","1,367",533,263,"12,505","2,558","2,051","3,384","3,033","3,179","3,831","3,253",598
2020년12월_남_100세 이상,"5,351","1,791",420,176,259,55,89,35,10,"1,157",266,161,204,177,122,212,177,40
2020년12월_여_총인구수,"25,987,994","4,966,742","1,730,946","1,225,237","1,468,885","732,714","733,183","552,309","178,263","6,672,545","766,335","789,246","1,038,395","907,230","920,934","1,310,211","1,658,793","336,026"
2020년12월_여_연령구간인구수,"25,987,994","4,966,742","1,730,946","1,225,237","1,468,885","732,714","733,183","552,309","178,263","6,672,545","766,335","789,246","1,038,395","907,230","920,934","1,310,211","1,658,793","336,026"
2020년12월_여_0~9세,"1,934,358","303,470","113,183","86,941","111,278","58,205","55,707","47,887","23,095","559,197","51,568","60,303","84,200","62,690","64,846","91,832","130,627","29,329"
2020년12월_여_10~19세,"2,314,563","380,581","131,456","107,795","133,137","75,686","70,659","53,246","21,258","645,368","65,953","71,676","97,358","84,360","80,500","107,254","154,583","33,693"
2020년12월_여_20~29세,"3,232,486","752,742","206,470","149,859","192,183","100,040","101,067","63,369","18,403","856,111","78,710","88,360","108,992","97,255","88,629","123,333","167,925","39,038"
2020년12월_여_30~39세,"3,331,569","737,205","204,717","141,240","196,121","90,998","92,795","71,140","31,488","924,616","78,926","91,394","124,000","91,547","88,135","135,834","190,646","40,767"
