카테고리,광주광역시 북구,광주광역시 북구 중흥1동,광주광역시 북구 중흥2동,광주광역시 북구 중흥3동,광주광역시 북구 중앙동,광주광역시 북구 임동,광주광역시 북구 신안동,광주광역시 북구 용봉동,광주광역시 북구 운암1동,광주광역시 북구 운암2동,광주광역시 북구 운암3동,광주광역시 북구 동림동,광주광역시 북구 우산동,광주광역시 북구 풍향동,광주광역시 북구 문화동,광주광역시 북구 문흥1동,광주광역시 북구 문흥2동,광주광역시 북구 두암1동,광주광역시 북구 두암2동,광주광역시 북구 두암3동,광주광역시 북구 삼각동,광주광역시 북구 일곡동,광주광역시 북구 매곡동,광주광역시 북구 오치1동,광주광역시 북구 오치2동,광주광역시 북구 석곡동,광주광역시 북구 건국동,광주광역시 북구 양산동,광주광역시 북구 신용동
2021년07월_여_80~89세,"8,086",110,187,113,101,167,277,573,252,301,249,326,382,140,495,297,341,210,335,587,192,432,229,191,406,142,362,494,195
2021년07월_여_90~99세,"1,401",12,23,13,31,42,33,88,45,41,53,56,70,25,81,42,64,37,70,85,37,62,49,40,70,24,71,100,37
2021년07월_여_100세 이상,59,1,1,2,4,2,4,2,1,3,0,3,1,2,6,2,2,1,1,5,0,4,1,2,0,2,2,4,1
2021년08월_계_총인구수,"427,773","4,861","6,814","4,807","3,110","8,878","11,916","38,476","19,369","12,045","12,784","23,524","10,456","5,802","20,980","16,069","15,746","7,807","16,117","13,534","14,174","29,947","13,945","11,011","12,562","2,532","22,508","37,982","30,017"
2021년08월_계_연령구간인구수,"427,773","4,861","6,814","4,807","3,110","8,878","11,916","38,476","19,369","12,045","12,784","23,524","10,456","5,802","20,980","16,069","15,746","7,807","16,117","13,534","14,174","29,947","13,945","11,011","12,562","2,532","22,508","37,982","30,017"
2021년08월_계_0~9세,"32,460",233,257,252,80,661,443,"2,572","1,702",514,906,"2,150",391,518,"1,669","1,075","1,022",265,843,434,966,"2,317","1,122",599,504,65,"2,664","3,873","4,363"
2021년08월_계_10~19세,"41,839",173,455,289,109,599,694,"3,725","2,259",864,"1,371","2,268",649,517,"1,633","1,856","1,413",619,"1,324",782,"1,648","4,475","1,732",998,771,121,"2,550","4,082","3,863"
2021년08월_계_20~29세,"61,536",901,"1,379",911,465,"1,140","2,227","7,194","2,463","1,707","1,806","3,033","1,321",706,"2,567","2,310","2,507","1,153","2,285","1,558","2,247","4,658","1,954","1,741","1,882",235,"2,726","5,162","3,298"
2021년08월_계_30~39세,"54,871",956,773,701,399,"1,360","1,787","4,754","2,241","1,300","1,443","3,506",967,777,"3,020","1,594","1,951",749,"1,717","1,275","1,667","2,882","1,649","1,228","1,447",210,"3,477","5,835","5,206"
2021년08월_계_40~49세,"66,208",618,846,704,377,"1,266","1,557","5,505","3,094","1,612","1,820","3,849","1,238",911,"2,974","2,401","2,321",983,"2,181","1,520","2,367","5,511","2,236","1,590","1,525",212,"4,029","6,552","6,409"
2021년08월_계_50~59세,"71,189",650,980,655,543,"1,313","1,870","6,657","3,063","2,077","2,239","3,867","1,773",879,"3,427","2,980","2,538","1,368","2,885","2,556","2,649","5,679","2,429","2,135","2,395",511,"3,370","5,909","3,792"
2021년08월_계_60~69세,"55,326",676,978,623,560,"1,285","1,728","4,661","2,756","2,108","1,909","2,869","2,066",754,"3,095","2,247","2,154","1,325","2,694","2,831","1,559","2,506","1,637","1,585","2,230",575,"2,084","3,870","1,961"
2021년08월_계_70~79세,"29,837",447,772,461,369,880,"1,090","2,374","1,300","1,278",854,"1,392","1,380",496,"1,727","1,089","1,207",937,"1,533","1,639",730,"1,181",763,789,"1,153",357,"1,013","1,832",794
2021년08월_계_80~89세,"12,665",187,330,190,164,321,476,916,430,524,372,514,586,215,755,459,546,357,568,822,295,648,363,297,576,215,514,739,286
2021년08월_계_90~99세,"1,777",18,43,19,39,51,41,115,60,58,64,71,84,27,106,56,84,50,86,112,46,86,59,47,79,30,79,123,44
2021년08월_계_100세 이상,65,2,1,2,5,2,3,3,1,3,0,5,1,2,7,2,3,1,1,5,0,4,1,2,0,1,2,5,1
2021년08월_남_총인구수,"212,410","2,510","3,464","2,543","1,664","4,396","6,276","19,175","9,356","6,069","6,129","11,611","5,091","2,901","10,333","7,805","7,500","3,890","7,976","6,500","7,305","14,684","6,829","5,592","6,137","1,322","11,382","19,106","14,864"
2021년08월_남_연령구간인구수,"212,410","2,510","3,464","2,543","1,664","4,396","6,276","19,175","9,356","6,069","6,129","11,611","5,091","2,901","10,333","7,805","7,500","3,890","7,976","6,500","7,305","14,684","6,829","5,592","6,137","1,322","11,382","19,106","14,864"
2021년08월_남_0~9세,"16,585",112,132,135,45,345,220,"1,275",875,238,459,"1,107",200,257,829,501,526,150,424,221,518,"1,200",580,306,228,31,"1,371","2,047","2,253"
2021년08월_남_10~19세,"22,056",97,224,158,49,316,366,"1,973","1,154",433,732,"1,218",347,255,893,968,733,328,692,415,916,"2,432",944,522,433,73,"1,317","2,068","2,000"
2021년08월_남_20~29세,"32,378",391,701,471,221,574,"1,154","3,813","1,269",899,985,"1,589",682,385,"1,355","1,242","1,272",605,"1,202",795,"1,273","2,545","1,057",914,968,139,"1,470","2,716","1,691"
2021년08월_남_30~39세,"28,600",506,459,419,242,699,"1,038","2,566","1,069",751,711,"1,775",535,399,"1,563",812,"1,040",401,935,695,864,"1,374",808,676,800,126,"1,744","3,071","2,522"
2021년08월_남_40~49세,"33,243",376,449,407,237,673,927,"2,742","1,420",838,847,"1,959",672,485,"1,568","1,107","1,143",530,"1,114",795,"1,142","2,401","1,036",828,800,122,"2,036","3,331","3,258"
2021년08월_남_50~59세,"34,938",375,515,370,321,660,"1,015","3,153","1,439","1,080",991,"1,834",902,469,"1,634","1,398","1,146",676,"1,429","1,267","1,359","2,792","1,101","1,084","1,132",287,"1,773","2,923","1,813"
2021년08월_남_60~69세,"26,331",365,476,303,298,569,858,"2,212","1,287",993,889,"1,280",940,347,"1,445","1,104",936,598,"1,219","1,385",789,"1,220",819,783,"1,092",311,"1,042","1,870",901
2021년08월_남_70~79세,"13,365",204,342,199,177,403,493,"1,074",652,602,378,646,602,228,760,501,477,440,716,668,334,480,343,370,506,154,469,817,330
2021년08월_남_80~89세,"4,545",76,150,75,65,150,194,340,177,220,124,185,197,74,262,160,205,148,230,236,102,216,132,101,170,74,152,240,90
2021년08월_남_90~99세,364,7,16,6,8,7,11,27,14,15,13,17,14,2,23,12,21,14,15,23,8,24,9,8,8,5,8,23,6
2021년08월_남_100세 이상,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021년08월_여_총인구수,"215,363","2,351","3,350","2,264","1,446","4,482","5,640","19,301","10,013","5,976","6,655","11,913","5,365","2,901","10,647","8,264","8,246","3,917","8,141","7,034","6,869","15,263","7,116","5,419","6,425","1,210","11,126","18,876","15,153"
2021년08월_여_연령구간인구수,"215,363","2,351","3,350","2,264","1,446","4,482","5,640","19,301","10,013","5,976","6,655","11,913","5,365","2,901","10,647","8,264","8,246","3,917","8,141","7,034","6,869","15,263","7,116","5,419","6,425","1,210","11,126","18,876","15,153"
2021년08월_여_0~9세,"15,875",121,125,117,35,316,223,"1,297",827,276,447,"1,043",191,261,840,574,496,115,419,213,448,"1,117",542,293,276,34,"1,293","1,826","2,110"
2021년08월_여_10~19세,"19,783",76,231,131,60,283,328,"1,752","1,105",431,639,"1,050",302,262,740,888,680,291,632,367,732,"2,043",788,476,338,48,"1,233","2,014","1,863"
2021년08월_여_20~29세,"29,158",510,678,440,244,566,"1,073","3,381","1,194",808,821,"1,444",639,321,"1,212","1,068","1,235",548,"1,083",763,974,"2,113",897,827,914,96,"1,256","2,446","1,607"
2021년08월_여_30~39세,"26,271",450,314,282,157,661,749,"2,188","1,172",549,732,"1,731",432,378,"1,457",782,911,348,782,580,803,"1,508",841,552,647,84,"1,733","2,764","2,684"
2021년08월_여_40~49세,"32,965",242,397,297,140,593,630,"2,763","1,674",774,973,"1,890",566,426,"1,406","1,294","1,178",453,"1,067",725,"1,225","3,110","1,200",762,725,90,"1,993","3,221","3,151"
2021년08월_여_50~59세,"36,251",275,465,285,222,653,855,"3,504","1,624",997,"1,248","2,033",871,410,"1,793","1,582","1,392",692,"1,456","1,289","1,290","2,887","1,328","1,051","1,263",224,"1,597","2,986","1,979"
2021년08월_여_60~69세,"28,995",311,502,320,262,716,870,"2,449","1,469","1,115","1,020","1,589","1,126",407,"1,650","1,143","1,218",727,"1,475","1,446",770,"1,286",818,802,"1,138",264,"1,042","2,000","1,060"
2021년08월_여_70~79세,"16,472",243,430,262,192,477,597,"1,300",648,676,476,746,778,268,967,588,730,497,817,971,396,701,420,419,647,203,544,"1,015",464
2021년08월_여_80~89세,"8,120",111,180,115,99,171,282,576,253,304,248,329,389,141,493,299,341,209,338,586,193,432,231,196,406,141,362,499,196
2021년08월_여_90~99세,"1,413",11,27,13,31,44,30,88,46,43,51,54,70,25,83,44,63,36,71,89,38,62,50,39,71,25,71,100,38
2021년08월_여_100세 이상,60,1,1,2,4,2,3,3,1,3,0,4,1,2,6,2,2,1,1,5,0,4,1,2,0,1,2,5,1
2021년09월_계_총인구수,"428,082","4,847","6,851","4,823","3,119","9,036","12,220","38,635","19,354","12,031","12,743","23,488","10,391","5,785","20,983","16,055","15,759","7,809","16,062","13,502","14,173","29,901","13,942","10,984","12,572","2,535","22,459","37,962","30,061"
2021년09월_계_연령구간인구수,"428,082","4,847","6,851","4,823","3,119","9,036","12,220","38,635","19,354","12,031","12,743","23,488","10,391","5,785","20,983","16,055","15,759","7,809","16,062","13,502","14,173","29,901","13,942","10,984","12,572","2,535","22,459","37,962","30,061"
2021년09월_계_0~9세,"32,324",227,255,247,75,679,468,"2,579","1,680",507,894,"2,141",386,522,"1,659","1,063","1,009",263,840,430,965,"2,304","1,121",596,502,68,"2,639","3,860","4,345"
2021년09월_계_10~19세,"41,717",169,456,297,114,599,697,"3,706","2,253",870,"1,367","2,256",635,510,"1,642","1,860","1,410",613,"1,314",780,"1,642","4,444","1,722",981,764,122,"2,535","4,080","3,879"
2021년09월_계_20~29세,"61,728",899,"1,410",902,468,"1,188","2,299","7,310","2,465","1,694","1,793","3,020","1,301",709,"2,579","2,300","2,533","1,152","2,261","1,557","2,229","4,638","1,959","1,734","1,895",239,"2,742","5,169","3,283"
2021년09월_계_30~39세,"54,894",949,776,712,407,"1,401","1,909","4,763","2,232","1,304","1,435","3,498",952,760,"3,016","1,577","1,949",742,"1,695","1,275","1,676","2,890","1,646","1,234","1,448",213,"3,430","5,811","5,194"
2021년09월_계_40~49세,"66,128",625,847,715,374,"1,265","1,580","5,498","3,094","1,614","1,820","3,844","1,237",911,"2,963","2,413","2,314",977,"2,181","1,506","2,351","5,482","2,224","1,584","1,519",207,"4,023","6,536","6,424"
2021년09월_계_50~59세,"71,238",645,992,653,537,"1,334","1,913","6,657","3,069","2,070","2,236","3,861","1,755",880,"3,427","2,952","2,539","1,374","2,878","2,534","2,655","5,690","2,427","2,123","2,391",505,"3,390","5,926","3,825"
2021년09월_계_60~69세,"55,545",677,970,629,568,"1,312","1,745","4,693","2,765","2,109","1,906","2,869","2,062",759,"3,087","2,269","2,158","1,338","2,702","2,847","1,571","2,521","1,653","1,592","2,235",579,"2,087","3,873","1,969"
2021년09월_계_70~79세,"29,884",449,770,456,368,884,"1,085","2,394","1,305","1,271",853,"1,399","1,383",488,"1,735","1,101","1,200",937,"1,526","1,633",734,"1,191",760,790,"1,162",360,"1,011","1,834",805
2021년09월_계_80~89세,"12,764",187,332,191,162,322,482,914,430,530,370,519,598,216,764,460,560,361,577,824,303,650,368,301,575,213,522,745,288
2021년09월_계_90~99세,"1,796",18,42,19,41,50,39,119,60,59,69,76,81,28,104,58,84,50,87,111,47,87,61,47,81,28,78,124,48
2021년09월_계_100세 이상,64,2,1,2,5,2,3,2,1,3,0,5,1,2,7,2,3,2,1,5,0,4,1,2,0,1,2,4,1
2021년09월_남_총인구수,"212,526","2,504","3,492","2,547","1,667","4,468","6,428","19,246","9,344","6,057","6,102","11,587","5,047","2,892","10,332","7,800","7,498","3,884","7,951","6,478","7,313","14,664","6,828","5,587","6,138","1,325","11,375","19,084","14,888"
2021년09월_남_연령구간인구수,"212,526","2,504","3,492","2,547","1,667","4,468","6,428","19,246","9,344","6,057","6,102","11,587","5,047","2,892","10,332","7,800","7,498","3,884","7,951","6,478","7,313","14,664","6,828","5,587","6,138","1,325","11,375","19,084","14,888"
2021년09월_남_0~9세,"16,529",107,131,133,42,355,233,"1,282",859,235,452,"1,106",198,258,826,498,520,147,428,220,521,"1,191",582,304,226,34,"1,358","2,033","2,250"
2021년09월_남_10~19세,"21,968",94,226,161,52,317,370,"1,958","1,159",431,727,"1,211",336,253,895,967,717,321,686,413,913,"2,420",939,520,426,71,"1,311","2,064","2,010"
2021년09월_남_20~29세,"32,449",394,722,463,223,584,"1,189","3,863","1,257",892,980,"1,582",666,386,"1,362","1,241","1,294",604,"1,188",795,"1,263","2,534","1,054",916,972,142,"1,482","2,712","1,689"
2021년09월_남_30~39세,"28,602",497,461,429,245,722,"1,102","2,561","1,068",753,712,"1,766",525,390,"1,560",807,"1,036",398,917,690,876,"1,381",811,675,796,129,"1,724","3,058","2,513"
2021년09월_남_40~49세,"33,202",384,448,411,233,674,931,"2,741","1,421",837,841,"1,964",670,486,"1,562","1,111","1,142",524,"1,122",785,"1,135","2,387","1,027",827,801,118,"2,037","3,323","3,260"
2021년09월_남_50~59세,"34,974",374,525,371,316,667,"1,043","3,151","1,441","1,084",989,"1,820",895,468,"1,638","1,389","1,147",683,"1,420","1,258","1,357","2,797","1,101","1,076","1,130",283,"1,782","2,942","1,827"
2021년09월_남_60~69세,"26,458",365,475,302,303,585,865,"2,238","1,289",986,889,"1,285",940,353,"1,440","1,109",937,602,"1,226","1,394",793,"1,230",826,787,"1,097",315,"1,050","1,869",908
2021년09월_남_70~79세,"13,385",206,338,194,179,407,489,"1,085",655,601,377,648,603,221,760,507,473,441,711,661,342,485,346,373,511,154,469,815,334
2021년09월_남_80~89세,"4,582",76,150,77,64,150,196,338,181,223,122,186,201,75,267,158,209,150,237,240,104,213,132,101,171,74,154,243,90
2021년09월_남_90~99세,372,6,16,6,9,7,10,29,14,15,13,18,13,2,21,13,22,14,16,22,9,26,10,8,8,5,8,25,7
2021년09월_남_100세 이상,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021년09월_여_총인구수,"215,556","2,343","3,359","2,276","1,452","4,568","5,792","19,389","10,010","5,974","6,641","11,901","5,344","2,893","10,651","8,255","8,261","3,925","8,111","7,024","6,860","15,237","7,114","5,397","6,434","1,210","11,084","18,878","15,173"
2021년09월_여_연령구간인구수,"215,556","2,343","3,359","2,276","1,452","4,568","5,792","19,389","10,010","5,974","6,641","11,901","5,344","2,893","10,651","8,255","8,261","3,925","8,111","7,024","6,860","15,237","7,114","5,397","6,434","1,210","11,084","18,878","15,173"
2021년09월_여_0~9세,"15,795",120,124,114,33,324,235,"1,297",821,272,442,"1,035",188,264,833,565,489,116,412,210,444,"1,113",539,292,276,34,"1,281","1,827","2,095"
2021년09월_여_10~19세,"19,749",75,230,136,62,282,327,"1,748","1,094",439,640,"1,045",299,257,747,893,693,292,628,367,729,"2,024",783,461,338,51,"1,224","2,016","1,869"
2021년09월_여_20~29세,"29,279",505,688,439,245,604,"1,110","3,447","1,208",802,813,"1,438",635,323,"1,217","1,059","1,239",548,"1,073",762,966,"2,104",905,818,923,97,"1,260","2,457","1,594"
2021년09월_여_30~39세,"26,292",452,315,283,162,679,807,"2,202","1,164",551,723,"1,732",427,370,"1,456",770,913,344,778,585,800,"1,509",835,559,652,84,"1,706","2,753","2,681"
2021년09월_여_40~49세,"32,926",241,399,304,141,591,649,"2,757","1,673",777,979,"1,880",567,425,"1,401","1,302","1,172",453,"1,059",721,"1,216","3,095","1,197",757,718,89,"1,986","3,213","3,164"
2021년09월_여_50~59세,"36,264",271,467,282,221,667,870,"3,506","1,628",986,"1,247","2,041",860,412,"1,789","1,563","1,392",691,"1,458","1,276","1,298","2,893","1,326","1,047","1,261",222,"1,608","2,984","1,998"
2021년09월_여_60~69세,"29,087",312,495,327,265,727,880,"2,455","1,476","1,123","1,017","1,584","1,122",406,"1,647","1,160","1,221",736,"1,476","1,453",778,"1,291",827,805,"1,138",264,"1,037","2,004","1,061"
2021년09월_여_70~79세,"16,499",243,432,262,189,477,596,"1,309",650,670,476,751,780,267,975,594,727,496,815,972,392,706,414,417,651,206,542,"1,019",471
2021년09월_여_80~89세,"8,182",111,182,114,98,172,286,576,249,307,248,333,397,141,497,302,351,211,340,584,199,437,236,200,404,139,368,502,198
2021년09월_여_90~99세,"1,424",12,26,13,32,43,29,90,46,44,56,58,68,26,83,45,62,36,71,89,38,61,51,39,73,23,70,99,41
2021년09월_여_100세 이상,59,1,1,2,4,2,3,2,1,3,0,4,1,2,6,2,2,2,1,5,0,4,1,2,0,1,2,4,1
2021년10월_계_총인구수,"427,684","4,817","6,864","4,788","3,108","9,110","12,326","38,559","19,369","12,024","12,707","23,441","10,343","5,776","20,953","16,039","15,742","7,798","16,054","13,489","14,151","29,907","13,921","10,969","12,555","2,529","22,394","37,923","30,028"
2021년10월_계_연령구간인구수,"427,684","4,817","6,864","4,788","3,108","9,110","12,326","38,559","19,369","12,024","12,707","23,441","10,343","5,776","20,953","16,039","15,742","7,798","16,054","13,489","14,151","29,907","13,921","10,969","12,555","2,529","22,394","37,923","30,028"
2021년10월_계_0~9세,"32,160",229,261,246,70,690,482,"2,577","1,671",504,893,"2,124",379,524,"1,660","1,061",995,267,830,422,957,"2,279","1,114",593,500,71,"2,612","3,824","4,325"
2021년10월_계_10~19세,"41,561",163,456,295,112,596,696,"3,668","2,245",869,"1,354","2,241",630,510,"1,625","1,860","1,408",602,"1,301",770,"1,639","4,459","1,702",974,753,122,"2,519","4,098","3,894"
2021년10월_계_20~29세,"61,615",866,"1,409",885,473,"1,215","2,321","7,258","2,485","1,688","1,778","3,000","1,295",721,"2,588","2,298","2,515","1,167","2,267","1,567","2,218","4,610","1,956","1,719","1,902",235,"2,738","5,173","3,268"
2021년10월_계_30~39세,"54,733",954,790,706,406,"1,405","1,948","4,798","2,209","1,312","1,432","3,476",940,751,"2,994","1,571","1,962",734,"1,687","1,263","1,666","2,908","1,648","1,243","1,435",212,"3,376","5,756","5,151"
2021년10월_계_40~49세,"65,944",630,846,707,369,"1,280","1,589","5,454","3,107","1,607","1,811","3,837","1,223",914,"2,947","2,405","2,299",968,"2,169","1,503","2,346","5,449","2,204","1,562","1,509",211,"4,023","6,548","6,427"
2021년10월_계_50~59세,"71,297",636,989,647,529,"1,347","1,936","6,650","3,073","2,068","2,225","3,866","1,747",875,"3,432","2,946","2,546","1,373","2,889","2,518","2,662","5,713","2,438","2,128","2,383",499,"3,403","5,937","3,842"
2021년10월_계_60~69세,"55,728",676,969,628,572,"1,316","1,745","4,710","2,770","2,105","1,914","2,904","2,058",754,"3,098","2,278","2,146","1,336","2,705","2,864","1,573","2,551","1,653","1,596","2,252",584,"2,113","3,881","1,977"
2021년10월_계_70~79세,"29,923",451,770,457,368,886,"1,083","2,394","1,318","1,282",854,"1,391","1,386",484,"1,726","1,099","1,207",934,"1,540","1,635",739,"1,196",769,795,"1,158",358,"1,008","1,828",807
2021년10월_계_80~89세,"12,847",194,333,194,164,324,482,931,433,524,373,521,599,215,768,458,576,365,578,829,303,653,371,308,582,208,521,751,289
2021년10월_계_90~99세,"1,806",16,40,21,39,49,41,116,57,61,73,74,85,26,108,61,85,50,87,113,48,86,64,48,81,28,79,123,47
2021년10월_계_100세 이상,70,2,1,2,6,2,3,3,1,4,0,7,1,2,7,2,3,2,1,5,0,3,2,3,0,1,2,4,1
2021년10월_남_총인구수,"212,370","2,485","3,508","2,529","1,664","4,506","6,491","19,199","9,356","6,070","6,089","11,559","5,024","2,887","10,323","7,779","7,484","3,887","7,944","6,490","7,287","14,675","6,828","5,572","6,138","1,320","11,344","19,054","14,878"
2021년10월_남_연령구간인구수,"212,370","2,485","3,508","2,529","1,664","4,506","6,491","19,199","9,356","6,070","6,089","11,559","5,024","2,887","10,323","7,779","7,484","3,887","7,944","6,490","7,287","14,675","6,828","5,572","6,138","1,320","11,344","19,054","14,878"
2021년10월_남_0~9세,"16,450",108,135,134,40,364,244,"1,280",855,235,450,"1,098",192,260,833,496,511,148,421,215,513,"1,184",584,299,227,36,"1,344","2,006","2,238"
2021년10월_남_10~19세,"21,880",90,228,158,54,312,366,"1,929","1,153",432,725,"1,201",337,252,884,963,721,314,679,406,912,"2,418",933,514,420,70,"1,306","2,084","2,019"
2021년10월_남_20~29세,"32,422",375,728,454,224,595,"1,204","3,842","1,271",892,969,"1,575",664,392,"1,373","1,240","1,280",614,"1,195",806,"1,254","2,520","1,050",913,977,139,"1,484","2,704","1,688"
2021년10월_남_30~39세,"28,536",502,466,426,243,724,"1,129","2,578","1,059",758,718,"1,754",519,388,"1,543",802,"1,038",397,902,681,872,"1,398",814,676,792,131,"1,691","3,045","2,490"
2021년10월_남_40~49세,"33,153",391,446,406,230,683,937,"2,722","1,428",835,837,"1,963",663,484,"1,555","1,108","1,139",520,"1,123",794,"1,129","2,373","1,020",823,804,119,"2,037","3,321","3,263"
2021년10월_남_50~59세,"34,983",364,524,370,312,675,"1,052","3,150","1,444","1,083",983,"1,823",885,465,"1,639","1,378","1,153",682,"1,426","1,251","1,359","2,809","1,105","1,075","1,123",282,"1,785","2,947","1,839"
2021년10월_남_60~69세,"26,529",362,475,300,305,593,862,"2,235","1,290",992,892,"1,300",943,351,"1,451","1,112",928,602,"1,225","1,404",790,"1,244",824,787,"1,103",315,"1,066","1,866",912
2021년10월_남_70~79세,"13,421",207,340,194,181,404,490,"1,088",659,605,379,640,606,219,757,509,477,441,719,663,343,490,356,375,513,153,470,808,335
2021년10월_남_80~89세,"4,613",80,151,80,64,148,197,346,184,222,122,188,201,74,264,156,215,154,238,245,106,214,132,102,171,70,153,249,87
2021년10월_남_90~99세,377,5,15,7,10,8,10,29,13,16,14,15,14,2,23,15,21,15,16,25,9,25,10,8,8,5,8,24,7
2021년10월_남_100세 이상,6,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021년10월_여_총인구수,"215,314","2,332","3,356","2,259","1,444","4,604","5,835","19,360","10,013","5,954","6,618","11,882","5,319","2,889","10,630","8,260","8,258","3,911","8,110","6,999","6,864","15,232","7,093","5,397","6,417","1,209","11,050","18,869","15,150"
2021년10월_여_연령구간인구수,"215,314","2,332","3,356","2,259","1,444","4,604","5,835","19,360","10,013","5,954","6,618","11,882","5,319","2,889","10,630","8,260","8,258","3,911","8,110","6,999","6,864","15,232","7,093","5,397","6,417","1,209","11,050","18,869","15,150"
2021년10월_여_0~9세,"15,710",121,126,112,30,326,238,"1,297",816,269,443,"1,026",187,264,827,565,484,119,409,207,444,"1,095",530,294,273,35,"1,268","1,818","2,087"
2021년10월_여_10~19세,"19,681",73,228,137,58,284,330,"1,739","1,092",437,629,"1,040",293,258,741,897,687,288,622,364,727,"2,041",769,460,333,52,"1,213","2,014","1,875"
2021년10월_여_20~29세,"29,193",491,681,431,249,620,"1,117","3,416","1,214",796,809,"1,425",631,329,"1,215","1,058","1,235",553,"1,072",761,964,"2,090",906,806,925,96,"1,254","2,469","1,580"
2021년10월_여_30~39세,"26,197",452,324,280,163,681,819,"2,220","1,150",554,714,"1,722",421,363,"1,451",769,924,337,785,582,794,"1,510",834,567,643,81,"1,685","2,711","2,661"
2021년10월_여_40~49세,"32,791",239,400,301,139,597,652,"2,732","1,679",772,974,"1,874",560,430,"1,392","1,297","1,160",448,"1,046",709,"1,217","3,076","1,184",739,705,92,"1,986","3,227","3,164"
2021년10월_여_50~59세,"36,314",272,465,277,217,672,884,"3,500","1,629",985,"1,242","2,043",862,410,"1,793","1,568","1,393",691,"1,463","1,267","1,303","2,904","1,333","1,053","1,260",217,"1,618","2,990","2,003"
2021년10월_여_60~69세,"29,199",314,494,328,267,723,883,"2,475","1,480","1,113","1,022","1,604","1,115",403,"1,647","1,166","1,218",734,"1,480","1,460",783,"1,307",829,809,"1,149",269,"1,047","2,015","1,065"
2021년10월_여_70~79세,"16,502",244,430,263,187,482,593,"1,306",659,677,475,751,780,265,969,590,730,493,821,972,396,706,413,420,645,205,538,"1,020",472
2021년10월_여_80~89세,"8,234",114,182,114,100,176,285,585,249,302,251,333,398,141,504,302,361,211,340,584,197,439,239,206,411,138,368,502,202
2021년10월_여_90~99세,"1,429",11,25,14,29,41,31,87,44,45,59,59,71,24,85,46,64,35,71,88,39,61,54,40,73,23,71,99,40
2021년10월_여_100세 이상,64,1,1,2,5,2,3,3,1,4,0,5,1,2,6,2,2,2,1,5,0,3,2,3,0,1,2,4,1
2021년11월_계_총인구수,"427,463","4,783","6,867","4,804","3,116","9,135","12,381","38,548","19,359","12,031","12,684","23,413","10,323","5,741","20,925","16,017","15,734","7,775","16,032","13,458","14,136","29,952","13,855","10,949","12,544","2,534","22,412","37,938","30,017"
2021년11월_계_연령구간인구수,"427,463","4,783","6,867","4,804","3,116","9,135","12,381","38,548","19,359","12,031","12,684","23,413","10,323","5,741","20,925","16,017","15,734","7,775","16,032","13,458","14,136","29,952","13,855","10,949","12,544","2,534","22,412","37,938","30,017"
2021년11월_계_0~9세,"32,078",223,265,244,71,692,489,"2,585","1,674",502,878,"2,116",370,520,"1,664","1,066",982,265,820,424,953,"2,264","1,117",588,499,72,"2,623","3,818","4,294"
2021년11월_계_10~19세,"41,495",158,460,294,111,591,683,"3,630","2,243",873,"1,359","2,228",632,502,"1,628","1,856","1,414",590,"1,291",773,"1,626","4,491","1,681",965,754,124,"2,523","4,110","3,905"
2021년11월_계_20~29세,"61,406",852,"1,406",891,478,"1,221","2,343","7,268","2,464","1,680","1,778","2,991","1,291",717,"2,571","2,280","2,494","1,162","2,249","1,559","2,209","4,601","1,954","1,705","1,886",236,"2,725","5,162","3,233"
2021년11월_계_30~39세,"54,691",951,788,711,406,"1,406","1,974","4,790","2,200","1,306","1,425","3,463",942,748,"2,985","1,567","1,963",744,"1,695","1,260","1,678","2,915","1,628","1,246","1,442",215,"3,369","5,735","5,139"
2021년11월_계_40~49세,"65,841",627,853,720,376,"1,293","1,582","5,451","3,102","1,614","1,809","3,825","1,211",912,"2,936","2,388","2,300",956,"2,156","1,482","2,325","5,439","2,188","1,559","1,502",210,"4,014","6,566","6,445"
2021년11월_계_50~59세,"71,317",638,981,641,520,"1,352","1,947","6,654","3,067","2,063","2,210","3,869","1,741",871,"3,429","2,956","2,551","1,364","2,892","2,516","2,655","5,720","2,428","2,123","2,379",494,"3,429","5,955","3,872"
2021년11월_계_60~69세,"55,854",671,967,625,575,"1,321","1,755","4,718","2,779","2,113","1,917","2,920","2,058",753,"3,102","2,286","2,149","1,330","2,711","2,856","1,588","2,575","1,655","1,601","2,257",582,"2,119","3,891","1,980"
2021년11월_계_70~79세,"29,985",449,775,463,368,883,"1,073","2,400","1,334","1,287",861,"1,393","1,393",479,"1,725","1,089","1,213",943,"1,545","1,646",742,"1,205",769,799,"1,158",362,"1,006","1,814",811
2021년11월_계_80~89세,"12,922",196,332,194,166,326,491,936,437,527,373,529,595,213,772,466,579,370,586,825,310,655,371,310,584,208,522,757,292
2021년11월_계_90~99세,"1,808",16,40,19,39,48,42,113,58,62,74,72,89,24,107,61,86,49,86,114,50,83,62,50,83,30,79,127,45
2021년11월_계_100세 이상,66,2,0,2,6,2,2,3,1,4,0,7,1,2,6,2,3,2,1,3,0,4,2,3,0,1,3,3,1
