카테고리,전라남도,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 곡성군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 함평군,전라남도 영광군,전라남도 장성군,전라남도 완도군,전라남도 진도군,전라남도 신안군
2021년04월_남_30~39세,"96,318","12,791","16,370","16,938","7,608","9,765","1,892",901,873,"1,935","1,304","2,337","1,411","1,213","2,597","2,507","5,437","1,077","2,478","1,902","2,115","1,185","1,682"
2021년04월_남_40~49세,"137,655","19,008","22,042","21,265","9,230","12,091","3,021","1,656","1,528","3,597","2,348","4,203","2,203","2,053","4,451","4,383","7,353","2,020","3,590","3,090","3,579","2,069","2,875"
2021년04월_남_50~59세,"167,869","18,100","25,463","24,820","9,477","15,905","4,492","2,705","2,522","5,637","3,709","6,139","3,397","3,015","6,340","5,398","7,138","3,142","4,702","4,251","4,498","2,780","4,239"
2021년04월_남_60~69세,"139,935","13,935","20,504","17,653","8,334","9,168","4,435","2,686","2,387","6,422","3,891","5,124","3,321","3,166","6,281","4,255","5,627","3,174","4,316","3,920","4,326","2,739","4,271"
2021년04월_남_70~79세,"84,394","7,783","11,334","8,575","5,027","3,689","2,824","1,811","1,615","4,935","2,814","3,097","2,303","2,220","4,319","2,666","3,522","2,124","3,040","2,589","3,271","1,986","2,850"
2021년04월_남_80~89세,"35,458","2,453","3,672","3,421","2,038","1,491","1,285","1,011",839,"2,402","1,518","1,464","1,225","1,115","1,901","1,273","1,310","1,045","1,255","1,217","1,420",878,"1,225"
2021년04월_남_90~99세,"3,292",213,304,315,212,134,133,104,84,274,155,156,126,102,155,105,100,114,110,124,111,66,95
2021년04월_남_100세 이상,79,6,17,7,5,2,0,4,2,6,6,3,3,5,0,3,3,0,0,1,2,0,4
2021년04월_여_총인구수,"916,481","110,939","136,975","141,313","57,727","72,074","22,997","14,242","13,040","32,641","20,587","31,469","19,089","17,712","34,494","25,851","43,823","15,719","26,288","21,451","24,644","15,344","18,062"
2021년04월_여_연령구간인구수,"916,481","110,939","136,975","141,313","57,727","72,074","22,997","14,242","13,040","32,641","20,587","31,469","19,089","17,712","34,494","25,851","43,823","15,719","26,288","21,451","24,644","15,344","18,062"
2021년04월_여_0~9세,"63,319","8,438","10,075","11,305","4,943","6,423","1,167",512,562,"1,289",794,"1,671",964,845,"1,903","1,683","3,880",621,"1,816","1,329","1,501",842,756
2021년04월_여_10~19세,"79,565","11,742","12,526","14,275","4,635","7,627","1,425",887,854,"1,742","1,250","2,695","1,262","1,203","2,492","2,073","4,646",975,"1,966","1,524","1,715","1,073",978
2021년04월_여_20~29세,"87,584","12,340","14,524","16,971","5,871","8,302","1,945","1,022",869,"1,697","1,254","3,058","1,313","1,239","2,401","2,098","4,193",974,"2,128","1,708","1,561","1,045","1,071"
2021년04월_여_30~39세,"86,624","11,950","14,141","16,108","6,983","8,414","1,784",792,751,"1,634","1,122","2,284","1,255","1,138","2,306","2,110","5,252",926,"2,304","1,652","1,758","1,002",958
2021년04월_여_40~49세,"119,948","17,870","19,660","21,848","7,400","11,416","2,248","1,334","1,290","2,613","1,769","3,930","1,795","1,646","3,499","2,992","6,635","1,374","2,807","2,356","2,574","1,481","1,411"
2021년04월_여_50~59세,"144,520","17,839","22,933","24,393","7,866","13,203","3,720","2,188","2,006","4,434","2,940","5,101","2,815","2,578","5,100","4,023","5,829","2,215","3,763","3,175","3,517","2,173","2,709"
2021년04월_여_60~69세,"137,342","15,334","21,003","17,600","8,030","8,249","4,099","2,428","2,425","6,484","3,799","4,590","3,329","3,155","6,253","3,972","5,549","2,876","4,201","3,475","4,352","2,656","3,483"
2021년04월_여_70~79세,"107,098","9,809","13,381","10,463","6,439","4,562","3,477","2,404","2,230","6,425","3,758","4,267","3,094","2,931","5,578","3,597","4,305","2,913","4,021","3,246","4,108","2,649","3,441"
2021년04월_여_80~89세,"76,574","4,828","7,251","6,984","4,717","3,216","2,638","2,224","1,731","5,287","3,281","3,338","2,720","2,487","4,217","2,830","2,994","2,442","2,820","2,572","3,062","2,100","2,835"
2021년04월_여_90~99세,"13,330",758,"1,396","1,300",817,647,468,439,305,997,595,508,524,467,704,455,519,390,438,399,481,310,413
2021년04월_여_100세 이상,577,31,85,66,26,15,26,12,17,39,25,27,18,23,41,18,21,13,24,15,15,13,7
2021년05월_계_총인구수,"1,842,423","221,020","278,999","281,745","116,486","150,660","46,650","27,962","25,287","63,434","39,891","62,225","37,095","34,275","68,153","53,370","88,339","31,629","52,571","44,029","49,458","30,421","38,724"
2021년05월_계_연령구간인구수,"1,842,423","221,020","278,999","281,745","116,486","150,660","46,650","27,962","25,287","63,434","39,891","62,225","37,095","34,275","68,153","53,370","88,339","31,629","52,571","44,029","49,458","30,421","38,724"
2021년05월_계_0~9세,"128,551","17,355","20,316","23,050","10,097","13,022","2,320","1,030","1,092","2,572","1,658","3,375","1,914","1,682","3,832","3,370","8,017","1,297","3,703","2,653","3,053","1,622","1,521"
2021년05월_계_10~19세,"165,018","24,042","26,018","29,805","9,602","15,770","2,988","1,953","1,774","3,734","2,545","5,553","2,682","2,457","5,113","4,406","9,414","2,060","4,121","3,215","3,558","2,192","2,016"
2021년05월_계_20~29세,"198,363","26,868","33,519","37,251","12,424","19,830","4,747","2,294","1,898","4,061","2,886","6,708","2,998","2,818","5,508","5,028","9,136","2,419","4,867","4,135","3,761","2,518","2,689"
2021년05월_계_30~39세,"182,218","24,675","30,339","32,980","14,585","18,163","3,674","1,681","1,596","3,551","2,398","4,602","2,637","2,343","4,848","4,574","10,664","1,989","4,750","3,535","3,839","2,167","2,628"
2021년05월_계_40~49세,"256,081","36,675","41,408","42,877","16,615","23,366","5,242","2,958","2,779","6,142","4,068","8,062","3,961","3,674","7,881","7,336","14,025","3,362","6,365","5,403","6,093","3,541","4,248"
2021년05월_계_50~59세,"312,594","36,005","48,383","49,214","17,369","29,157","8,222","4,896","4,529","10,033","6,580","11,248","6,212","5,606","11,445","9,439","13,016","5,373","8,487","7,455","8,002","4,967","6,956"
2021년05월_계_60~69세,"278,221","29,426","41,531","35,382","16,453","17,575","8,601","5,140","4,807","12,902","7,653","9,770","6,666","6,338","12,584","8,254","11,230","6,070","8,533","7,435","8,679","5,408","7,784"
2021년05월_계_70~79세,"191,406","17,646","24,756","19,070","11,467","8,253","6,283","4,191","3,827","11,366","6,531","7,358","5,391","5,139","9,880","6,251","7,850","5,019","7,056","5,833","7,360","4,615","6,264"
2021년05월_계_80~89세,"112,602","7,318","10,965","10,428","6,813","4,707","3,943","3,249","2,576","7,747","4,798","4,851","3,958","3,610","6,147","4,128","4,342","3,514","4,114","3,824","4,494","2,992","4,084"
2021년05월_계_90~99세,"16,760",972,"1,694","1,626","1,031",800,605,554,393,"1,279",750,667,652,579,874,564,620,513,551,524,603,386,523
2021년05월_계_100세 이상,609,38,70,62,30,17,25,16,16,47,24,31,24,29,41,20,25,13,24,17,16,13,11
2021년05월_남_총인구수,"927,074","110,120","142,379","140,637","58,714","78,631","23,648","13,720","12,311","30,819","19,498","30,786","18,032","16,582","33,705","27,608","44,409","15,927","26,288","22,601","24,899","15,089","20,671"
2021년05월_남_연령구간인구수,"927,074","110,120","142,379","140,637","58,714","78,631","23,648","13,720","12,311","30,819","19,498","30,786","18,032","16,582","33,705","27,608","44,409","15,927","26,288","22,601","24,899","15,089","20,671"
2021년05월_남_0~9세,"65,508","8,963","10,290","11,794","5,165","6,616","1,162",526,530,"1,278",874,"1,723",956,833,"1,937","1,696","4,135",679,"1,886","1,347","1,555",789,774
2021년05월_남_10~19세,"85,570","12,306","13,493","15,545","4,946","8,166","1,562","1,051",927,"2,007","1,299","2,877","1,423","1,268","2,643","2,337","4,773","1,098","2,160","1,695","1,850","1,110","1,034"
2021년05월_남_20~29세,"110,985","14,540","19,054","20,316","6,559","11,544","2,796","1,261","1,035","2,366","1,650","3,662","1,696","1,594","3,101","2,949","4,902","1,438","2,750","2,459","2,207","1,483","1,623"
2021년05월_남_30~39세,"95,917","12,754","16,287","16,906","7,623","9,753","1,897",892,852,"1,922","1,287","2,327","1,387","1,201","2,574","2,486","5,430","1,070","2,447","1,892","2,098","1,167","1,665"
2021년05월_남_40~49세,"136,838","18,920","21,871","21,143","9,218","12,053","3,004","1,636","1,517","3,553","2,325","4,155","2,184","2,032","4,406","4,355","7,380","1,996","3,581","3,060","3,552","2,064","2,833"
2021년05월_남_50~59세,"168,207","18,146","25,499","24,839","9,513","15,902","4,512","2,718","2,526","5,636","3,686","6,158","3,396","3,030","6,350","5,442","7,158","3,159","4,716","4,273","4,496","2,792","4,260"
2021년05월_남_60~69세,"140,481","13,997","20,521","17,726","8,371","9,267","4,479","2,710","2,391","6,417","3,889","5,148","3,327","3,180","6,307","4,277","5,656","3,194","4,332","3,936","4,329","2,742","4,285"
2021년05월_남_70~79세,"84,518","7,804","11,358","8,604","5,049","3,703","2,812","1,802","1,613","4,949","2,814","3,100","2,301","2,217","4,319","2,677","3,547","2,117","3,031","2,591","3,263","1,991","2,856"
2021년05월_남_80~89세,"35,674","2,473","3,698","3,439","2,055","1,488","1,291","1,016",835,"2,413","1,515","1,477","1,233","1,121","1,907","1,278","1,325","1,059","1,275","1,226","1,430",879,"1,241"
2021년05월_남_90~99세,"3,308",212,298,319,210,137,133,104,83,272,155,156,126,100,161,109,100,117,110,121,117,72,96
2021년05월_남_100세 이상,68,5,10,6,5,2,0,4,2,6,4,3,3,6,0,2,3,0,0,1,2,0,4
2021년05월_여_총인구수,"915,349","110,900","136,620","141,108","57,772","72,029","23,002","14,242","12,976","32,615","20,393","31,439","19,063","17,693","34,448","25,762","43,930","15,702","26,283","21,428","24,559","15,332","18,053"
2021년05월_여_연령구간인구수,"915,349","110,900","136,620","141,108","57,772","72,029","23,002","14,242","12,976","32,615","20,393","31,439","19,063","17,693","34,448","25,762","43,930","15,702","26,283","21,428","24,559","15,332","18,053"
2021년05월_여_0~9세,"63,043","8,392","10,026","11,256","4,932","6,406","1,158",504,562,"1,294",784,"1,652",958,849,"1,895","1,674","3,882",618,"1,817","1,306","1,498",833,747
2021년05월_여_10~19세,"79,448","11,736","12,525","14,260","4,656","7,604","1,426",902,847,"1,727","1,246","2,676","1,259","1,189","2,470","2,069","4,641",962,"1,961","1,520","1,708","1,082",982
2021년05월_여_20~29세,"87,378","12,328","14,465","16,935","5,865","8,286","1,951","1,033",863,"1,695","1,236","3,046","1,302","1,224","2,407","2,079","4,234",981,"2,117","1,676","1,554","1,035","1,066"
2021년05월_여_30~39세,"86,301","11,921","14,052","16,074","6,962","8,410","1,777",789,744,"1,629","1,111","2,275","1,250","1,142","2,274","2,088","5,234",919,"2,303","1,643","1,741","1,000",963
2021년05월_여_40~49세,"119,243","17,755","19,537","21,734","7,397","11,313","2,238","1,322","1,262","2,589","1,743","3,907","1,777","1,642","3,475","2,981","6,645","1,366","2,784","2,343","2,541","1,477","1,415"
2021년05월_여_50~59세,"144,387","17,859","22,884","24,375","7,856","13,255","3,710","2,178","2,003","4,397","2,894","5,090","2,816","2,576","5,095","3,997","5,858","2,214","3,771","3,182","3,506","2,175","2,696"
2021년05월_여_60~69세,"137,740","15,429","21,010","17,656","8,082","8,308","4,122","2,430","2,416","6,485","3,764","4,622","3,339","3,158","6,277","3,977","5,574","2,876","4,201","3,499","4,350","2,666","3,499"
2021년05월_여_70~79세,"106,888","9,842","13,398","10,466","6,418","4,550","3,471","2,389","2,214","6,417","3,717","4,258","3,090","2,922","5,561","3,574","4,303","2,902","4,025","3,242","4,097","2,624","3,408"
2021년05월_여_80~89세,"76,928","4,845","7,267","6,989","4,758","3,219","2,652","2,233","1,741","5,334","3,283","3,374","2,725","2,489","4,240","2,850","3,017","2,455","2,839","2,598","3,064","2,113","2,843"
2021년05월_여_90~99세,"13,452",760,"1,396","1,307",821,663,472,450,310,"1,007",595,511,526,479,713,455,520,396,441,403,486,314,427
2021년05월_여_100세 이상,541,33,60,56,25,15,25,12,14,41,20,28,21,23,41,18,22,13,24,16,14,13,7
2021년06월_계_총인구수,"1,840,921","220,794","278,481","281,816","116,513","150,591","46,522","27,916","25,255","63,374","39,838","62,153","37,028","34,248","68,055","53,290","88,660","31,526","52,487","43,915","49,404","30,368","38,687"
2021년06월_계_연령구간인구수,"1,840,921","220,794","278,481","281,816","116,513","150,591","46,522","27,916","25,255","63,374","39,838","62,153","37,028","34,248","68,055","53,290","88,660","31,526","52,487","43,915","49,404","30,368","38,687"
2021년06월_계_0~9세,"127,868","17,227","20,191","23,000","10,070","12,969","2,305","1,019","1,076","2,545","1,636","3,338","1,894","1,671","3,788","3,346","8,036","1,278","3,708","2,621","3,032","1,619","1,499"
2021년06월_계_10~19세,"164,787","24,013","25,983","29,683","9,624","15,776","3,021","1,957","1,778","3,734","2,548","5,558","2,671","2,452","5,084","4,378","9,429","2,044","4,103","3,210","3,548","2,180","2,013"
2021년06월_계_20~29세,"197,783","26,806","33,387","37,201","12,373","19,755","4,711","2,293","1,900","4,047","2,860","6,671","2,985","2,809","5,531","5,000","9,178","2,395","4,838","4,082","3,772","2,503","2,686"
2021년06월_계_30~39세,"181,555","24,543","30,192","32,987","14,541","18,099","3,652","1,654","1,583","3,538","2,386","4,587","2,604","2,329","4,804","4,560","10,738","1,950","4,727","3,508","3,808","2,159","2,606"
2021년06월_계_40~49세,"255,665","36,652","41,338","42,865","16,626","23,301","5,235","2,946","2,764","6,128","4,050","8,021","3,950","3,649","7,847","7,321","14,065","3,353","6,348","5,376","6,095","3,506","4,229"
2021년06월_계_50~59세,"311,925","35,959","48,228","49,143","17,339","29,170","8,177","4,837","4,524","10,026","6,539","11,223","6,194","5,591","11,423","9,412","13,031","5,343","8,447","7,432","7,972","4,965","6,950"
2021년06월_계_60~69세,"279,676","29,554","41,661","35,682","16,580","17,711","8,608","5,202","4,817","12,912","7,709","9,838","6,687","6,376","12,627","8,316","11,322","6,103","8,547","7,474","8,700","5,428","7,822"
2021년06월_계_70~79세,"191,213","17,653","24,757","19,096","11,457","8,272","6,228","4,182","3,818","11,343","6,515","7,345","5,380","5,133","9,882","6,244","7,849","5,008","7,039","5,826","7,344","4,588","6,254"
2021년06월_계_80~89세,"113,054","7,377","10,994","10,460","6,840","4,712","3,958","3,257","2,585","7,771","4,810","4,880","3,980","3,630","6,146","4,133","4,372","3,528","4,156","3,845","4,504","3,024","4,092"
2021년06월_계_90~99세,"16,800",971,"1,699","1,636","1,033",808,603,554,394,"1,281",762,660,659,580,882,560,615,510,549,523,613,384,524
2021년06월_계_100세 이상,595,39,51,63,30,18,24,15,16,49,23,32,24,28,41,20,25,14,25,18,16,12,12
2021년06월_남_총인구수,"926,398","109,995","142,137","140,664","58,762","78,601","23,607","13,697","12,304","30,813","19,462","30,733","18,009","16,581","33,683","27,555","44,566","15,889","26,217","22,524","24,895","15,052","20,652"
2021년06월_남_연령구간인구수,"926,398","109,995","142,137","140,664","58,762","78,601","23,607","13,697","12,304","30,813","19,462","30,733","18,009","16,581","33,683","27,555","44,566","15,889","26,217","22,524","24,895","15,052","20,652"
2021년06월_남_0~9세,"65,169","8,897","10,226","11,759","5,162","6,590","1,147",519,527,"1,262",863,"1,704",949,833,"1,914","1,685","4,136",663,"1,887","1,334","1,556",792,764
2021년06월_남_10~19세,"85,428","12,285","13,467","15,474","4,950","8,181","1,567","1,050",936,"2,007","1,304","2,877","1,412","1,264","2,639","2,320","4,780","1,096","2,150","1,690","1,843","1,105","1,031"
2021년06월_남_20~29세,"110,693","14,511","18,993","20,278","6,540","11,513","2,785","1,268","1,038","2,361","1,634","3,643","1,693","1,592","3,117","2,932","4,922","1,428","2,725","2,420","2,214","1,466","1,620"
2021년06월_남_30~39세,"95,564","12,686","16,194","16,929","7,615","9,702","1,886",874,836,"1,924","1,283","2,316","1,371","1,193","2,560","2,475","5,470","1,047","2,441","1,886","2,075","1,157","1,644"
2021년06월_남_40~49세,"136,627","18,898","21,860","21,152","9,219","12,016","3,005","1,629","1,511","3,546","2,308","4,135","2,175","2,015","4,386","4,351","7,388","1,998","3,572","3,033","3,568","2,045","2,817"
2021년06월_남_50~59세,"167,868","18,143","25,418","24,800","9,522","15,911","4,501","2,694","2,521","5,629","3,661","6,126","3,397","3,029","6,331","5,416","7,160","3,137","4,679","4,263","4,479","2,797","4,254"
2021년06월_남_60~69세,"141,267","14,053","20,586","17,877","8,428","9,330","4,493","2,740","2,398","6,423","3,912","5,195","3,339","3,201","6,339","4,314","5,722","3,222","4,334","3,960","4,342","2,745","4,314"
2021년06월_남_70~79세,"84,573","7,811","11,378","8,614","5,042","3,727","2,793","1,803","1,605","4,958","2,819","3,100","2,296","2,220","4,330","2,676","3,559","2,118","3,033","2,579","3,266","1,982","2,864"
2021년06월_남_80~89세,"35,828","2,494","3,706","3,449","2,071","1,487","1,295","1,013",847,"2,428","1,518","1,479","1,248","1,127","1,908","1,275","1,326","1,064","1,287","1,239","1,432",893,"1,242"
2021년06월_남_90~99세,"3,319",212,302,326,208,142,135,104,83,270,157,155,126,101,159,109,100,116,109,119,118,70,98
2021년06월_남_100세 이상,62,5,7,6,5,2,0,3,2,5,3,3,3,6,0,2,3,0,0,1,2,0,4
2021년06월_여_총인구수,"914,523","110,799","136,344","141,152","57,751","71,990","22,915","14,219","12,951","32,561","20,376","31,420","19,019","17,667","34,372","25,735","44,094","15,637","26,270","21,391","24,509","15,316","18,035"
