카테고리,인천광역시 서구,인천광역시 서구 검암경서동,인천광역시 서구 연희동,인천광역시 서구 청라1동,인천광역시 서구 청라2동,인천광역시 서구 청라3동,인천광역시 서구 가정1동,인천광역시 서구 가정2동,인천광역시 서구 가정3동,인천광역시 서구 석남1동,인천광역시 서구 석남2동,인천광역시 서구 석남3동,인천광역시 서구 신현원창동,인천광역시 서구 가좌1동,인천광역시 서구 가좌2동,인천광역시 서구 가좌3동,인천광역시 서구 가좌4동,인천광역시 서구 검단동,인천광역시 서구 불로대곡동,인천광역시 서구 원당동,인천광역시 서구 당하동,인천광역시 서구 오류왕길동,인천광역시 서구 마전동,인천광역시 서구 아라동
2021년10월_계_10~19세,"56,911","4,401","3,357","4,421","6,595","4,043","2,166",359,697,"1,536",895,"1,180","2,957",847,"1,859","1,188",721,"3,342","2,698","3,387","3,222","2,678","3,103","1,259"
2021년10월_계_20~29세,"72,018","6,288","6,397","3,922","5,597","3,373","3,279","1,025","1,529","3,088","1,654","2,035","4,069","1,748","2,746","2,333","1,239","4,611","2,841","2,748","3,815","3,186","3,168","1,327"
2021년10월_계_30~39세,"80,455","7,943","4,841","5,602","7,879","5,542","4,652",897,"1,197","2,932","1,471","1,572","4,262","1,558","2,502","1,846","1,585","4,563","2,414","3,034","4,281","3,356","2,702","3,824"
2021년10월_계_40~49세,"96,774","8,525","5,960","6,438","10,196","6,539","4,615",781,"1,250","3,140","1,814","1,983","4,953","1,799","2,934","2,209","1,534","5,706","4,291","5,309","5,298","4,472","4,252","2,776"
2021년10월_계_50~59세,"94,869","7,063","8,491","4,282","6,820","4,139","4,608","1,533","2,188","4,515","2,655","2,854","5,830","2,455","3,890","3,314","1,909","5,917","4,143","3,818","4,655","4,495","3,937","1,358"
2021년10월_계_60~69세,"64,007","4,403","5,789","2,063","3,768","2,232","3,531","1,106","1,584","3,851","2,375","2,273","4,658","1,976","3,099","3,004","1,766","3,794","2,380","1,873","2,411","3,084","2,158",829
2021년10월_계_70~79세,"25,133","1,781","2,254",678,"1,175",607,"1,362",286,489,"1,542","1,072",942,"1,632",851,"1,093","1,292",666,"1,577","1,341",989,950,"1,262","1,004",288
2021년10월_계_80~89세,"10,995",656,"1,212",315,479,221,545,132,259,606,420,409,588,367,523,597,309,707,667,433,450,566,444,90
2021년10월_계_90~99세,"1,780",125,193,41,79,51,100,34,30,105,68,59,103,38,95,100,49,98,61,81,66,113,72,19
2021년10월_계_100세 이상,78,4,10,1,5,2,5,7,4,4,2,2,3,3,1,2,2,6,3,3,1,7,0,1
2021년10월_남_총인구수,"278,877","23,154","20,721","15,690","24,264","15,575","14,119","3,389","4,819","11,554","6,772","7,011","15,809","6,512","9,762","8,423","5,444","16,932","11,481","12,152","13,867","12,985","11,235","7,207"
2021년10월_남_연령구간인구수,"278,877","23,154","20,721","15,690","24,264","15,575","14,119","3,389","4,819","11,554","6,772","7,011","15,809","6,512","9,762","8,423","5,444","16,932","11,481","12,152","13,867","12,985","11,235","7,207"
2021년10월_남_0~9세,"25,426","2,180","1,102","1,967","3,289","2,367","1,700",158,202,562,315,307,"1,338",318,655,349,372,"1,266",877,"1,172","1,391","1,137","1,020","1,382"
2021년10월_남_10~19세,"29,164","2,327","1,727","2,212","3,390","2,047","1,134",188,366,803,475,580,"1,463",426,956,618,387,"1,697","1,396","1,773","1,646","1,393","1,542",618
2021년10월_남_20~29세,"37,250","3,248","3,450","1,901","2,785","1,707","1,678",575,807,"1,678",934,"1,104","2,123",949,"1,433","1,220",637,"2,431","1,531","1,408","1,876","1,612","1,560",603
2021년10월_남_30~39세,"41,068","4,095","2,624","2,797","3,704","2,601","2,301",480,645,"1,655",821,898,"2,137",909,"1,282","1,034",831,"2,485","1,239","1,512","2,139","1,707","1,330","1,842"
2021년10월_남_40~49세,"49,643","4,482","3,065","3,142","5,009","3,260","2,459",442,648,"1,743",994,"1,040","2,546","1,020","1,391","1,150",845,"2,992","2,172","2,627","2,649","2,344","2,092","1,531"
2021년10월_남_50~59세,"47,986","3,525","4,270","2,215","3,446","2,086","2,256",774,"1,009","2,256","1,342","1,409","2,866","1,331","1,811","1,656",978,"3,108","2,207","2,152","2,361","2,304","1,969",655
2021년10월_남_60~69세,"32,603","2,199","3,028","1,053","1,901","1,160","1,755",588,851,"1,928","1,212","1,120","2,341","1,047","1,537","1,530",948,"1,970","1,182",893,"1,200","1,659","1,090",411
2021년10월_남_70~79세,"11,702",841,981,290,560,288,651,142,217,736,519,426,798,378,521,629,335,735,595,437,415,616,465,127
2021년10월_남_80~89세,"3,666",235,427,110,166,52,166,35,65,168,142,118,185,122,155,212,98,233,263,161,168,196,155,34
2021년10월_남_90~99세,346,19,44,3,14,6,17,4,6,23,18,9,12,10,21,25,13,14,18,17,21,16,12,4
2021년10월_남_100세 이상,23,3,3,0,0,1,2,3,3,2,0,0,0,2,0,0,0,1,1,0,1,1,0,0
2021년10월_여_총인구수,"273,461","22,285","19,981","15,803","24,635","15,843","13,927","3,098","4,824","10,850","6,271","6,836","15,889","5,739","10,255","8,143","5,080","15,860","11,062","11,773","13,972","12,508","11,567","7,260"
2021년10월_여_연령구간인구수,"273,461","22,285","19,981","15,803","24,635","15,843","13,927","3,098","4,824","10,850","6,271","6,836","15,889","5,739","10,255","8,143","5,080","15,860","11,062","11,773","13,972","12,508","11,567","7,260"
2021년10월_여_0~9세,"23,892","2,070","1,096","1,763","3,017","2,302","1,483",169,214,523,302,231,"1,305",291,620,332,372,"1,205",827,"1,078","1,299","1,137",942,"1,314"
2021년10월_여_10~19세,"27,747","2,074","1,630","2,209","3,205","1,996","1,032",171,331,733,420,600,"1,494",421,903,570,334,"1,645","1,302","1,614","1,576","1,285","1,561",641
2021년10월_여_20~29세,"34,768","3,040","2,947","2,021","2,812","1,666","1,601",450,722,"1,410",720,931,"1,946",799,"1,313","1,113",602,"2,180","1,310","1,340","1,939","1,574","1,608",724
2021년10월_여_30~39세,"39,387","3,848","2,217","2,805","4,175","2,941","2,351",417,552,"1,277",650,674,"2,125",649,"1,220",812,754,"2,078","1,175","1,522","2,142","1,649","1,372","1,982"
2021년10월_여_40~49세,"47,131","4,043","2,895","3,296","5,187","3,279","2,156",339,602,"1,397",820,943,"2,407",779,"1,543","1,059",689,"2,714","2,119","2,682","2,649","2,128","2,160","1,245"
2021년10월_여_50~59세,"46,883","3,538","4,221","2,067","3,374","2,053","2,352",759,"1,179","2,259","1,313","1,445","2,964","1,124","2,079","1,658",931,"2,809","1,936","1,666","2,294","2,191","1,968",703
2021년10월_여_60~69세,"31,404","2,204","2,761","1,010","1,867","1,072","1,776",518,733,"1,923","1,163","1,153","2,317",929,"1,562","1,474",818,"1,824","1,198",980,"1,211","1,425","1,068",418
2021년10월_여_70~79세,"13,431",940,"1,273",388,615,319,711,144,272,806,553,516,834,473,572,663,331,842,746,552,535,646,539,161
2021년10월_여_80~89세,"7,329",421,785,205,313,169,379,97,194,438,278,291,403,245,368,385,211,474,404,272,282,370,289,56
2021년10월_여_90~99세,"1,434",106,149,38,65,45,83,30,24,82,50,50,91,28,74,75,36,84,43,64,45,97,60,15
2021년10월_여_100세 이상,55,1,7,1,5,1,3,4,1,2,2,2,3,1,1,2,2,5,2,3,0,6,0,1
2021년11월_계_총인구수,"553,962","45,487","40,709","31,483","48,867","31,513","27,992","6,476","9,607","22,376","13,052","13,838","31,637","12,305","20,002","16,589","10,510","32,779","22,559","23,971","27,788","25,517","22,775","16,130"
2021년11월_계_연령구간인구수,"553,962","45,487","40,709","31,483","48,867","31,513","27,992","6,476","9,607","22,376","13,052","13,838","31,637","12,305","20,002","16,589","10,510","32,779","22,559","23,971","27,788","25,517","22,775","16,130"
2021년11월_계_0~9세,"49,328","4,239","2,184","3,713","6,256","4,645","3,169",327,413,"1,076",615,538,"2,634",616,"1,267",676,732,"2,458","1,680","2,251","2,670","2,264","1,936","2,969"
2021년11월_계_10~19세,"57,100","4,400","3,352","4,415","6,619","4,074","2,170",362,686,"1,540",899,"1,167","2,963",840,"1,852","1,184",720,"3,338","2,698","3,375","3,221","2,702","3,087","1,436"
2021년11월_계_20~29세,"72,070","6,284","6,422","3,914","5,598","3,368","3,256","1,014","1,514","3,071","1,643","2,039","4,033","1,766","2,731","2,336","1,234","4,597","2,848","2,758","3,803","3,187","3,164","1,490"
2021년11월_계_30~39세,"80,585","7,917","4,846","5,602","7,794","5,551","4,613",905,"1,182","2,921","1,470","1,581","4,243","1,571","2,502","1,862","1,581","4,528","2,424","3,035","4,256","3,342","2,697","4,162"
2021년11월_계_40~49세,"97,117","8,552","5,933","6,412","10,244","6,564","4,625",776,"1,248","3,139","1,817","1,963","4,954","1,801","2,927","2,204","1,529","5,708","4,257","5,303","5,308","4,477","4,242","3,134"
2021년11월_계_50~59세,"95,185","7,097","8,481","4,311","6,848","4,159","4,578","1,528","2,184","4,512","2,661","2,851","5,804","2,460","3,881","3,311","1,907","5,941","4,178","3,841","4,641","4,500","3,956","1,555"
2021년11월_계_60~69세,"64,425","4,432","5,812","2,078","3,779","2,251","3,559","1,109","1,595","3,851","2,381","2,286","4,685","1,986","3,122","3,018","1,776","3,812","2,397","1,887","2,420","3,089","2,176",924
2021년11월_계_70~79세,"25,220","1,776","2,240",678,"1,169",622,"1,366",293,490,"1,543","1,074",936,"1,628",855,"1,104","1,298",671,"1,576","1,343","1,001",953,"1,263","1,004",337
2021년11월_계_80~89세,"11,054",659,"1,232",320,478,225,550,129,261,611,423,414,585,369,521,595,306,717,669,434,448,570,440,98
2021년11월_계_90~99세,"1,809",127,197,39,76,52,101,33,30,108,67,61,105,40,94,103,52,99,62,83,67,116,73,24
2021년11월_계_100세 이상,69,4,10,1,6,2,5,0,4,4,2,2,3,1,1,2,2,5,3,3,1,7,0,1
2021년11월_남_총인구수,"279,621","23,198","20,734","15,689","24,252","15,595","14,070","3,386","4,804","11,510","6,778","7,008","15,795","6,538","9,747","8,438","5,435","16,918","11,490","12,137","13,842","12,999","11,222","8,036"
2021년11월_남_연령구간인구수,"279,621","23,198","20,734","15,689","24,252","15,595","14,070","3,386","4,804","11,510","6,778","7,008","15,795","6,538","9,747","8,438","5,435","16,918","11,490","12,137","13,842","12,999","11,222","8,036"
2021년11월_남_0~9세,"25,418","2,173","1,093","1,960","3,252","2,352","1,697",157,199,552,317,306,"1,334",322,655,346,364,"1,263",860,"1,165","1,390","1,135","1,003","1,523"
2021년11월_남_10~19세,"29,262","2,320","1,723","2,205","3,416","2,065","1,129",188,359,802,478,573,"1,475",420,946,619,385,"1,687","1,402","1,768","1,643","1,406","1,539",714
2021년11월_남_20~29세,"37,243","3,251","3,466","1,897","2,775","1,700","1,662",570,800,"1,654",926,"1,102","2,098",961,"1,425","1,220",631,"2,440","1,537","1,398","1,879","1,613","1,555",683
2021년11월_남_30~39세,"41,120","4,084","2,637","2,809","3,672","2,587","2,270",485,642,"1,650",819,907,"2,131",913,"1,276","1,041",831,"2,446","1,248","1,514","2,116","1,704","1,337","2,001"
2021년11월_남_40~49세,"49,877","4,518","3,059","3,130","5,040","3,271","2,467",439,648,"1,736",994,"1,033","2,553","1,019","1,387","1,151",844,"3,004","2,160","2,622","2,658","2,350","2,083","1,711"
2021년11월_남_50~59세,"48,086","3,542","4,251","2,221","3,451","2,099","2,237",774,"1,006","2,262","1,350","1,407","2,853","1,338","1,810","1,657",979,"3,114","2,210","2,151","2,344","2,305","1,969",756
2021년11월_남_60~69세,"32,805","2,213","3,042","1,063","1,909","1,166","1,769",591,857,"1,923","1,216","1,125","2,353","1,049","1,552","1,531",953,"1,979","1,194",897,"1,205","1,655","1,106",457
2021년11월_남_70~79세,"11,753",837,980,290,558,296,654,144,219,735,515,425,797,382,521,634,339,736,598,445,415,620,464,149
2021년11월_남_80~89세,"3,691",236,437,111,165,54,167,34,65,170,145,122,188,122,154,213,96,235,262,159,170,195,154,37
2021년11월_남_90~99세,347,21,43,3,14,4,16,4,6,24,18,8,13,11,21,26,13,13,18,18,21,15,12,5
2021년11월_남_100세 이상,19,3,3,0,0,1,2,0,3,2,0,0,0,1,0,0,0,1,1,0,1,1,0,0
2021년11월_여_총인구수,"274,341","22,289","19,975","15,794","24,615","15,918","13,922","3,090","4,803","10,866","6,274","6,830","15,842","5,767","10,255","8,151","5,075","15,861","11,069","11,834","13,946","12,518","11,553","8,094"
2021년11월_여_연령구간인구수,"274,341","22,289","19,975","15,794","24,615","15,918","13,922","3,090","4,803","10,866","6,274","6,830","15,842","5,767","10,255","8,151","5,075","15,861","11,069","11,834","13,946","12,518","11,553","8,094"
2021년11월_여_0~9세,"23,910","2,066","1,091","1,753","3,004","2,293","1,472",170,214,524,298,232,"1,300",294,612,330,368,"1,195",820,"1,086","1,280","1,129",933,"1,446"
2021년11월_여_10~19세,"27,838","2,080","1,629","2,210","3,203","2,009","1,041",174,327,738,421,594,"1,488",420,906,565,335,"1,651","1,296","1,607","1,578","1,296","1,548",722
2021년11월_여_20~29세,"34,827","3,033","2,956","2,017","2,823","1,668","1,594",444,714,"1,417",717,937,"1,935",805,"1,306","1,116",603,"2,157","1,311","1,360","1,924","1,574","1,609",807
2021년11월_여_30~39세,"39,465","3,833","2,209","2,793","4,122","2,964","2,343",420,540,"1,271",651,674,"2,112",658,"1,226",821,750,"2,082","1,176","1,521","2,140","1,638","1,360","2,161"
2021년11월_여_40~49세,"47,240","4,034","2,874","3,282","5,204","3,293","2,158",337,600,"1,403",823,930,"2,401",782,"1,540","1,053",685,"2,704","2,097","2,681","2,650","2,127","2,159","1,423"
2021년11월_여_50~59세,"47,099","3,555","4,230","2,090","3,397","2,060","2,341",754,"1,178","2,250","1,311","1,444","2,951","1,122","2,071","1,654",928,"2,827","1,968","1,690","2,297","2,195","1,987",799
2021년11월_여_60~69세,"31,620","2,219","2,770","1,015","1,870","1,085","1,790",518,738,"1,928","1,165","1,161","2,332",937,"1,570","1,487",823,"1,833","1,203",990,"1,215","1,434","1,070",467
2021년11월_여_70~79세,"13,467",939,"1,260",388,611,326,712,149,271,808,559,511,831,473,583,664,332,840,745,556,538,643,540,188
2021년11월_여_80~89세,"7,363",423,795,209,313,171,383,95,196,441,278,292,397,247,367,382,210,482,407,275,278,375,286,61
2021년11월_여_90~99세,"1,462",106,154,36,62,48,85,29,24,84,49,53,92,29,73,77,39,86,44,65,46,101,61,19
2021년11월_여_100세 이상,50,1,7,1,6,1,3,0,1,2,2,2,3,0,1,2,2,4,2,3,0,6,0,1
2021년12월_계_총인구수,"555,380","45,483","40,677","31,513","48,916","31,609","28,007","6,505","9,616","22,322","13,044","13,825","31,643","12,442","19,994","16,604","10,502","32,853","22,596","23,987","27,799","25,551","22,801","17,091"
2021년12월_계_연령구간인구수,"555,380","45,483","40,677","31,513","48,916","31,609","28,007","6,505","9,616","22,322","13,044","13,825","31,643","12,442","19,994","16,604","10,502","32,853","22,596","23,987","27,799","25,551","22,801","17,091"
2021년12월_계_0~9세,"49,272","4,213","2,169","3,694","6,242","4,639","3,145",331,410,"1,068",609,531,"2,628",622,"1,252",668,730,"2,461","1,665","2,234","2,655","2,259","1,931","3,116"
2021년12월_계_10~19세,"57,186","4,375","3,337","4,430","6,606","4,094","2,194",362,686,"1,532",893,"1,146","2,959",848,"1,848","1,196",717,"3,336","2,701","3,381","3,212","2,691","3,087","1,555"
2021년12월_계_20~29세,"72,140","6,277","6,405","3,897","5,605","3,383","3,267","1,018","1,516","3,056","1,635","2,049","4,003","1,798","2,719","2,316","1,223","4,603","2,852","2,768","3,800","3,205","3,149","1,596"
2021년12월_계_30~39세,"80,789","7,932","4,862","5,606","7,742","5,546","4,587",910,"1,171","2,920","1,474","1,584","4,249","1,609","2,516","1,873","1,578","4,545","2,429","3,043","4,260","3,319","2,687","4,347"
2021년12월_계_40~49세,"97,411","8,579","5,918","6,437","10,273","6,590","4,628",780,"1,252","3,126","1,811","1,967","4,972","1,808","2,914","2,203","1,529","5,698","4,269","5,289","5,298","4,503","4,245","3,322"
2021년12월_계_50~59세,"95,472","7,118","8,482","4,315","6,876","4,173","4,590","1,522","2,173","4,492","2,668","2,839","5,797","2,477","3,887","3,317","1,903","5,966","4,203","3,854","4,653","4,504","3,989","1,674"
2021년12월_계_60~69세,"64,760","4,436","5,808","2,092","3,822","2,280","3,568","1,125","1,616","3,856","2,391","2,282","4,705","2,000","3,131","3,034","1,777","3,837","2,404","1,892","2,436","3,113","2,175",980
2021년12월_계_70~79세,"25,323","1,773","2,247",682,"1,181",626,"1,362",292,499,"1,548","1,076",947,"1,633",863,"1,109","1,297",681,"1,582","1,333",995,960,"1,260","1,021",356
2021년12월_계_80~89세,"11,136",651,"1,240",320,488,227,553,132,258,609,420,418,590,374,523,592,307,725,673,445,458,573,441,119
2021년12월_계_90~99세,"1,821",124,199,39,75,50,108,33,31,111,65,60,104,41,94,106,55,95,64,83,66,117,76,25
2021년12월_계_100세 이상,70,5,10,1,6,1,5,0,4,4,2,2,3,2,1,2,2,5,3,3,1,7,0,1
2021년12월_남_총인구수,"280,398","23,207","20,729","15,713","24,270","15,650","14,059","3,393","4,811","11,493","6,771","7,011","15,810","6,615","9,750","8,446","5,439","16,973","11,506","12,143","13,838","13,022","11,232","8,517"
2021년12월_남_연령구간인구수,"280,398","23,207","20,729","15,713","24,270","15,650","14,059","3,393","4,811","11,493","6,771","7,011","15,810","6,615","9,750","8,446","5,439","16,973","11,506","12,143","13,838","13,022","11,232","8,517"
2021년12월_남_0~9세,"25,406","2,174","1,088","1,946","3,246","2,362","1,681",159,199,546,314,300,"1,334",329,651,342,364,"1,265",850,"1,154","1,374","1,128",999,"1,601"
2021년12월_남_10~19세,"29,309","2,301","1,710","2,223","3,419","2,069","1,135",187,360,801,475,566,"1,470",427,938,621,381,"1,699","1,397","1,768","1,635","1,404","1,538",785
2021년12월_남_20~29세,"37,300","3,228","3,471","1,883","2,774","1,712","1,672",570,797,"1,656",922,"1,105","2,082",974,"1,418","1,213",625,"2,439","1,541","1,417","1,882","1,627","1,556",736
2021년12월_남_30~39세,"41,250","4,104","2,646","2,820","3,644","2,579","2,249",488,638,"1,650",819,914,"2,146",942,"1,288","1,042",834,"2,454","1,253","1,516","2,128","1,690","1,329","2,077"
2021년12월_남_40~49세,"50,035","4,532","3,058","3,144","5,051","3,275","2,463",440,654,"1,728",989,"1,039","2,557","1,027","1,386","1,150",845,"3,014","2,168","2,607","2,649","2,363","2,086","1,810"
2021년12월_남_50~59세,"48,218","3,555","4,244","2,222","3,458","2,106","2,249",769,"1,000","2,255","1,353","1,403","2,852","1,344","1,808","1,664",977,"3,121","2,225","2,160","2,346","2,306","1,981",820
2021년12월_남_60~69세,"32,976","2,219","3,043","1,072","1,935","1,187","1,770",598,863,"1,919","1,226","1,123","2,363","1,050","1,557","1,542",955,"1,991","1,199",896,"1,212","1,670","1,105",481
2021년12월_남_70~79세,"11,814",838,987,290,561,300,649,143,225,739,515,431,803,388,528,629,347,741,593,442,417,620,471,157
2021년12월_남_80~89세,"3,725",233,437,109,167,57,170,35,67,171,142,122,190,122,155,218,97,237,261,165,173,198,155,44
2021년12월_남_90~99세,349,20,42,4,15,3,19,4,6,26,16,8,13,11,21,25,14,12,18,18,21,15,12,6
2021년12월_남_100세 이상,16,3,3,0,0,0,2,0,2,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2021년12월_여_총인구수,"274,982","22,276","19,948","15,800","24,646","15,959","13,948","3,112","4,805","10,829","6,273","6,814","15,833","5,827","10,244","8,158","5,063","15,880","11,090","11,844","13,961","12,529","11,569","8,574"
2021년12월_여_연령구간인구수,"274,982","22,276","19,948","15,800","24,646","15,959","13,948","3,112","4,805","10,829","6,273","6,814","15,833","5,827","10,244","8,158","5,063","15,880","11,090","11,844","13,961","12,529","11,569","8,574"
2021년12월_여_0~9세,"23,866","2,039","1,081","1,748","2,996","2,277","1,464",172,211,522,295,231,"1,294",293,601,326,366,"1,196",815,"1,080","1,281","1,131",932,"1,515"
2021년12월_여_10~19세,"27,877","2,074","1,627","2,207","3,187","2,025","1,059",175,326,731,418,580,"1,489",421,910,575,336,"1,637","1,304","1,613","1,577","1,287","1,549",770
2021년12월_여_20~29세,"34,840","3,049","2,934","2,014","2,831","1,671","1,595",448,719,"1,400",713,944,"1,921",824,"1,301","1,103",598,"2,164","1,311","1,351","1,918","1,578","1,593",860
2021년12월_여_30~39세,"39,539","3,828","2,216","2,786","4,098","2,967","2,338",422,533,"1,270",655,670,"2,103",667,"1,228",831,744,"2,091","1,176","1,527","2,132","1,629","1,358","2,270"
2021년12월_여_40~49세,"47,376","4,047","2,860","3,293","5,222","3,315","2,165",340,598,"1,398",822,928,"2,415",781,"1,528","1,053",684,"2,684","2,101","2,682","2,649","2,140","2,159","1,512"
2021년12월_여_50~59세,"47,254","3,563","4,238","2,093","3,418","2,067","2,341",753,"1,173","2,237","1,315","1,436","2,945","1,133","2,079","1,653",926,"2,845","1,978","1,694","2,307","2,198","2,008",854
2021년12월_여_60~69세,"31,784","2,217","2,765","1,020","1,887","1,093","1,798",527,753,"1,937","1,165","1,159","2,342",950,"1,574","1,492",822,"1,846","1,205",996,"1,224","1,443","1,070",499
2021년12월_여_70~79세,"13,509",935,"1,260",392,620,326,713,149,274,809,561,516,830,475,581,668,334,841,740,553,543,640,550,199
2021년12월_여_80~89세,"7,411",418,803,211,321,170,383,97,191,438,278,296,400,252,368,374,210,488,412,280,285,375,286,75
2021년12월_여_90~99세,"1,472",104,157,35,60,47,89,29,25,85,49,52,91,30,73,81,41,83,46,65,45,102,64,19
2021년12월_여_100세 이상,54,2,7,1,6,1,3,0,2,2,2,2,3,1,1,2,2,5,2,3,0,6,0,1
