카테고리,부산광역시 부산진구,부산광역시 부산진구 부전제1동,부산광역시 부산진구 부전제2동,부산광역시 부산진구 연지동,부산광역시 부산진구 초읍동,부산광역시 부산진구 양정제1동,부산광역시 부산진구 양정제2동,부산광역시 부산진구 전포제1동,부산광역시 부산진구 전포제2동,부산광역시 부산진구 부암제1동,부산광역시 부산진구 부암제3동,부산광역시 부산진구 당감제1동,부산광역시 부산진구 당감제2동,부산광역시 부산진구 당감제4동,부산광역시 부산진구 가야제1동,부산광역시 부산진구 가야제2동,부산광역시 부산진구 개금제1동,부산광역시 부산진구 개금제2동,부산광역시 부산진구 개금제3동,부산광역시 부산진구 범천제1동,부산광역시 부산진구 범천제2동
2021년10월_계_30~39세,"47,232","2,586","1,702","2,250","2,384","2,474","2,177","4,321","2,945","3,032","1,622","2,324","1,612","1,227","2,197","1,802","2,669","1,109","3,306","2,361","3,132"
2021년10월_계_40~49세,"50,268","1,787","1,500","3,287","3,109","2,898","1,619","3,082","2,890","3,750","2,794","3,230","1,475","1,671","2,613","2,333","2,389","1,443","4,071","1,540","2,787"
2021년10월_계_50~59세,"56,889","2,458","1,508","3,242","3,629","3,529","1,512","2,699","3,042","3,771","3,251","4,294","1,459","2,170","3,184","2,826","2,492","1,912","5,146","1,653","3,112"
2021년10월_계_60~69세,"57,240","2,440","1,332","3,543","4,066","3,183","1,447","2,387","3,404","3,356","2,876","4,242","1,696","1,997","3,447","3,021","2,203","1,950","5,257","1,686","3,707"
2021년10월_계_70~79세,"31,638","1,299",554,"2,112","2,716","1,749",892,"1,392","2,145","1,926","1,503","2,148",935,"1,050","1,955","1,760","1,194","1,154","2,294",873,"1,987"
2021년10월_계_80~89세,"13,604",571,212,868,"1,131",835,419,655,955,717,589,"1,010",387,457,751,661,522,507,"1,036",427,894
2021년10월_계_90~99세,"1,511",55,44,106,129,95,46,79,82,72,61,139,34,46,72,85,51,41,123,58,93
2021년10월_계_100세 이상,58,0,1,2,4,4,2,3,1,4,3,2,0,0,0,5,0,0,2,2,23
2021년10월_남_총인구수,"170,785","7,978","4,917","9,752","10,700","9,485","5,511","10,487","9,833","11,230","8,619","11,054","4,897","5,555","9,640","8,196","8,049","5,378","13,953","5,678","9,873"
2021년10월_남_연령구간인구수,"170,785","7,978","4,917","9,752","10,700","9,485","5,511","10,487","9,833","11,230","8,619","11,054","4,897","5,555","9,640","8,196","8,049","5,378","13,953","5,678","9,873"
2021년10월_남_0~9세,"10,270",302,331,688,655,560,260,712,465,"1,002",553,535,359,333,399,477,589,279,904,243,624
2021년10월_남_10~19세,"12,251",311,230,908,866,730,245,644,574,947,934,955,348,427,596,693,472,400,"1,208",224,539
2021년10월_남_20~29세,"24,952","1,573",930,"1,068","1,150","1,375","1,166","2,011","1,586","1,311","1,059","1,505",611,665,"1,658","1,107","1,367",807,"1,834","1,039","1,130"
2021년10월_남_30~39세,"24,105","1,387",898,"1,144","1,212","1,201","1,021","2,217","1,471","1,487",830,"1,210",808,641,"1,191",929,"1,370",605,"1,648","1,209","1,626"
2021년10월_남_40~49세,"25,449",997,799,"1,570","1,568","1,408",828,"1,580","1,401","1,889","1,342","1,569",739,854,"1,426","1,160","1,257",738,"2,034",784,"1,506"
2021년10월_남_50~59세,"27,629","1,353",741,"1,513","1,769","1,670",769,"1,322","1,485","1,837","1,597","2,024",693,"1,052","1,589","1,339","1,228",932,"2,390",834,"1,492"
2021년10월_남_60~69세,"26,794","1,231",647,"1,573","1,812","1,502",664,"1,131","1,544","1,602","1,387","1,987",755,968,"1,609","1,369","1,005",915,"2,519",807,"1,767"
2021년10월_남_70~79세,"14,063",600,258,921,"1,218",728,382,606,931,886,694,920,416,449,888,826,554,510,"1,049",368,859
2021년10월_남_80~89세,"4,947",214,72,339,423,281,166,247,365,251,214,325,161,159,277,270,196,185,343,155,304
2021년10월_남_90~99세,313,10,11,27,26,29,9,17,11,17,9,24,7,7,7,26,11,7,24,14,20
2021년10월_남_100세 이상,12,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2021년10월_여_총인구수,"183,643","7,966","4,970","10,918","11,485","10,677","6,559","11,429","11,109","11,737","8,920","12,091","5,380","5,801","9,645","8,691","8,749","5,639","14,954","6,365","10,558"
2021년10월_여_연령구간인구수,"183,643","7,966","4,970","10,918","11,485","10,677","6,559","11,429","11,109","11,737","8,920","12,091","5,380","5,801","9,645","8,691","8,749","5,639","14,954","6,365","10,558"
2021년10월_여_0~9세,"10,041",334,290,724,618,567,240,697,430,891,531,566,359,305,419,481,567,310,853,272,587
2021년10월_여_10~19세,"11,942",261,240,877,698,737,277,656,573,928,912,918,330,439,593,673,527,399,"1,198",219,487
2021년10월_여_20~29세,"26,532","1,967","1,013",995,"1,030","1,426","1,768","2,578","1,850","1,260",851,"1,277",672,569,"1,401",963,"1,756",706,"1,675","1,446","1,329"
2021년10월_여_30~39세,"23,127","1,199",804,"1,106","1,172","1,273","1,156","2,104","1,474","1,545",792,"1,114",804,586,"1,006",873,"1,299",504,"1,658","1,152","1,506"
2021년10월_여_40~49세,"24,819",790,701,"1,717","1,541","1,490",791,"1,502","1,489","1,861","1,452","1,661",736,817,"1,187","1,173","1,132",705,"2,037",756,"1,281"
2021년10월_여_50~59세,"29,260","1,105",767,"1,729","1,860","1,859",743,"1,377","1,557","1,934","1,654","2,270",766,"1,118","1,595","1,487","1,264",980,"2,756",819,"1,620"
2021년10월_여_60~69세,"30,446","1,209",685,"1,970","2,254","1,681",783,"1,256","1,860","1,754","1,489","2,255",941,"1,029","1,838","1,652","1,198","1,035","2,738",879,"1,940"
2021년10월_여_70~79세,"17,575",699,296,"1,191","1,498","1,021",510,786,"1,214","1,040",809,"1,228",519,601,"1,067",934,640,644,"1,245",505,"1,128"
2021년10월_여_80~89세,"8,657",357,140,529,708,554,253,408,590,466,375,685,226,298,474,391,326,322,693,272,590
2021년10월_여_90~99세,"1,198",45,33,79,103,66,37,62,71,55,52,115,27,39,65,59,40,34,99,44,73
2021년10월_여_100세 이상,46,0,1,1,3,3,1,3,1,3,3,2,0,0,0,5,0,0,2,1,17
2021년11월_계_총인구수,"353,769","15,923","9,897","20,638","22,154","20,073","12,007","21,834","20,925","22,991","17,498","23,088","10,292","11,329","19,273","16,874","16,748","10,993","28,912","11,981","20,339"
2021년11월_계_연령구간인구수,"353,769","15,923","9,897","20,638","22,154","20,073","12,007","21,834","20,925","22,991","17,498","23,088","10,292","11,329","19,273","16,874","16,748","10,993","28,912","11,981","20,339"
2021년11월_계_0~9세,"20,198",625,635,"1,413","1,269","1,120",488,"1,408",881,"1,888","1,065","1,088",720,636,809,953,"1,160",580,"1,758",506,"1,196"
2021년11월_계_10~19세,"24,130",567,464,"1,782","1,566","1,456",522,"1,289","1,144","1,885","1,840","1,874",680,862,"1,191","1,358",980,806,"2,400",442,"1,022"
2021년11월_계_20~29세,"51,150","3,542","1,907","2,056","2,158","2,760","2,932","4,549","3,433","2,570","1,888","2,769","1,287","1,233","3,042","2,065","3,108","1,498","3,489","2,430","2,434"
2021년11월_계_30~39세,"47,129","2,586","1,722","2,246","2,368","2,471","2,148","4,331","2,935","3,035","1,603","2,306","1,607","1,224","2,183","1,805","2,652","1,110","3,310","2,366","3,121"
2021년11월_계_40~49세,"50,227","1,782","1,509","3,279","3,119","2,872","1,629","3,071","2,874","3,756","2,792","3,222","1,485","1,670","2,617","2,328","2,388","1,442","4,069","1,546","2,777"
2021년11월_계_50~59세,"56,739","2,441","1,502","3,232","3,614","3,512","1,498","2,694","3,053","3,775","3,253","4,276","1,465","2,154","3,197","2,814","2,486","1,906","5,138","1,644","3,085"
2021년11월_계_60~69세,"57,299","2,452","1,345","3,545","4,070","3,197","1,426","2,365","3,410","3,360","2,890","4,235","1,696","1,988","3,446","3,037","2,209","1,946","5,282","1,684","3,716"
2021년11월_계_70~79세,"31,707","1,298",560,"2,111","2,714","1,753",896,"1,400","2,151","1,928","1,513","2,166",935,"1,054","1,956","1,763","1,186","1,154","2,301",881,"1,987"
2021년11월_계_80~89세,"13,631",573,207,871,"1,143",831,419,645,959,716,590,"1,010",385,460,761,662,528,508,"1,039",424,900
2021년11월_계_90~99세,"1,533",57,45,102,130,99,47,81,84,74,61,140,32,48,71,88,51,43,124,58,98
2021년11월_계_100세 이상,26,0,1,1,3,2,2,1,1,4,3,2,0,0,0,1,0,0,2,0,3
2021년11월_남_총인구수,"170,491","7,960","4,948","9,738","10,681","9,444","5,480","10,454","9,812","11,235","8,606","11,037","4,901","5,539","9,634","8,201","8,036","5,366","13,950","5,632","9,837"
2021년11월_남_연령구간인구수,"170,491","7,960","4,948","9,738","10,681","9,444","5,480","10,454","9,812","11,235","8,606","11,037","4,901","5,539","9,634","8,201","8,036","5,366","13,950","5,632","9,837"
2021년11월_남_0~9세,"10,243",300,337,689,653,561,254,715,460,"1,005",548,528,358,333,395,478,592,277,910,235,615
2021년11월_남_10~19세,"12,230",306,231,912,876,728,244,636,570,951,927,960,353,420,598,689,465,404,"1,205",219,536
2021년11월_남_20~29세,"24,756","1,562",918,"1,055","1,130","1,358","1,154","1,988","1,588","1,301","1,052","1,490",611,668,"1,651","1,098","1,367",801,"1,828","1,011","1,125"
2021년11월_남_30~39세,"24,057","1,381",917,"1,142","1,206","1,194","1,011","2,227","1,466","1,484",817,"1,209",801,644,"1,177",935,"1,367",608,"1,642","1,207","1,622"
2021년11월_남_40~49세,"25,434","1,002",806,"1,564","1,570","1,404",836,"1,568","1,383","1,900","1,344","1,570",746,850,"1,431","1,157","1,249",734,"2,033",784,"1,503"
2021년11월_남_50~59세,"27,567","1,340",743,"1,507","1,761","1,652",761,"1,330","1,487","1,841","1,596","2,017",697,"1,039","1,596","1,335","1,231",928,"2,389",830,"1,487"
2021년11월_남_60~69세,"26,806","1,242",652,"1,583","1,812","1,504",658,"1,114","1,546","1,591","1,398","1,984",755,969,"1,617","1,374","1,005",911,"2,523",807,"1,761"
2021년11월_남_70~79세,"14,118",602,261,923,"1,220",733,385,611,935,891,698,929,416,450,883,836,547,511,"1,052",372,863
2021년11월_남_80~89세,"4,952",214,72,337,425,281,167,246,366,251,217,326,157,158,279,272,200,184,342,153,305
2021년11월_남_90~99세,325,11,11,26,27,29,9,19,11,19,9,24,7,8,7,27,13,8,26,14,20
2021년11월_남_100세 이상,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021년11월_여_총인구수,"183,278","7,963","4,949","10,900","11,473","10,629","6,527","11,380","11,113","11,756","8,892","12,051","5,391","5,790","9,639","8,673","8,712","5,627","14,962","6,349","10,502"
2021년11월_여_연령구간인구수,"183,278","7,963","4,949","10,900","11,473","10,629","6,527","11,380","11,113","11,756","8,892","12,051","5,391","5,790","9,639","8,673","8,712","5,627","14,962","6,349","10,502"
2021년11월_여_0~9세,"9,955",325,298,724,616,559,234,693,421,883,517,560,362,303,414,475,568,303,848,271,581
2021년11월_여_10~19세,"11,900",261,233,870,690,728,278,653,574,934,913,914,327,442,593,669,515,402,"1,195",223,486
2021년11월_여_20~29세,"26,394","1,980",989,"1,001","1,028","1,402","1,778","2,561","1,845","1,269",836,"1,279",676,565,"1,391",967,"1,741",697,"1,661","1,419","1,309"
2021년11월_여_30~39세,"23,072","1,205",805,"1,104","1,162","1,277","1,137","2,104","1,469","1,551",786,"1,097",806,580,"1,006",870,"1,285",502,"1,668","1,159","1,499"
2021년11월_여_40~49세,"24,793",780,703,"1,715","1,549","1,468",793,"1,503","1,491","1,856","1,448","1,652",739,820,"1,186","1,171","1,139",708,"2,036",762,"1,274"
2021년11월_여_50~59세,"29,172","1,101",759,"1,725","1,853","1,860",737,"1,364","1,566","1,934","1,657","2,259",768,"1,115","1,601","1,479","1,255",978,"2,749",814,"1,598"
2021년11월_여_60~69세,"30,493","1,210",693,"1,962","2,258","1,693",768,"1,251","1,864","1,769","1,492","2,251",941,"1,019","1,829","1,663","1,204","1,035","2,759",877,"1,955"
2021년11월_여_70~79세,"17,589",696,299,"1,188","1,494","1,020",511,789,"1,216","1,037",815,"1,237",519,604,"1,073",927,639,643,"1,249",509,"1,124"
2021년11월_여_80~89세,"8,679",359,135,534,718,550,252,399,593,465,373,684,228,302,482,390,328,324,697,271,595
2021년11월_여_90~99세,"1,208",46,34,76,103,70,38,62,73,55,52,116,25,40,64,61,38,35,98,44,78
2021년11월_여_100세 이상,23,0,1,1,2,2,1,1,1,3,3,2,0,0,0,1,0,0,2,0,3
2021년12월_계_총인구수,"353,159","15,902","9,930","20,607","22,133","20,028","11,985","21,776","20,853","22,999","17,437","23,065","10,274","11,323","19,224","16,844","16,724","10,948","28,813","11,965","20,329"
2021년12월_계_연령구간인구수,"353,159","15,902","9,930","20,607","22,133","20,028","11,985","21,776","20,853","22,999","17,437","23,065","10,274","11,323","19,224","16,844","16,724","10,948","28,813","11,965","20,329"
2021년12월_계_0~9세,"20,097",626,632,"1,408","1,272","1,110",476,"1,412",866,"1,861","1,056","1,087",713,641,811,963,"1,156",569,"1,739",511,"1,188"
2021년12월_계_10~19세,"24,034",546,469,"1,771","1,559","1,453",524,"1,284","1,143","1,894","1,835","1,857",678,854,"1,191","1,342",974,799,"2,393",444,"1,024"
2021년12월_계_20~29세,"50,989","3,572","1,945","2,050","2,156","2,746","2,936","4,504","3,413","2,577","1,874","2,765","1,283","1,227","3,007","2,054","3,093","1,495","3,463","2,399","2,430"
2021년12월_계_30~39세,"47,020","2,591","1,707","2,248","2,359","2,469","2,155","4,328","2,934","3,016","1,589","2,297","1,592","1,233","2,163","1,790","2,639","1,106","3,297","2,389","3,118"
2021년12월_계_40~49세,"50,121","1,777","1,516","3,261","3,120","2,855","1,610","3,075","2,850","3,773","2,791","3,215","1,485","1,654","2,616","2,324","2,388","1,439","4,043","1,548","2,781"
2021년12월_계_50~59세,"56,616","2,432","1,497","3,240","3,611","3,522","1,493","2,684","3,039","3,771","3,231","4,275","1,467","2,151","3,194","2,808","2,486","1,895","5,100","1,637","3,083"
2021년12월_계_60~69세,"57,250","2,435","1,350","3,534","4,064","3,186","1,433","2,369","3,394","3,363","2,901","4,230","1,703","1,989","3,442","3,030","2,212","1,941","5,304","1,666","3,704"
2021년12월_계_70~79세,"31,720","1,291",560,"2,124","2,705","1,752",890,"1,382","2,161","1,935","1,505","2,169",936,"1,064","1,956","1,775","1,193","1,155","2,302",879,"1,986"
2021년12월_계_80~89세,"13,738",575,209,873,"1,154",834,416,656,963,726,594,"1,028",382,463,777,667,529,505,"1,042",433,912
2021년12월_계_90~99세,"1,549",57,44,98,130,99,50,81,89,79,60,140,35,47,67,90,53,44,128,59,99
2021년12월_계_100세 이상,25,0,1,0,3,2,2,1,1,4,1,2,0,0,0,1,1,0,2,0,4
2021년12월_남_총인구수,"170,181","7,948","4,953","9,736","10,680","9,427","5,483","10,418","9,761","11,228","8,571","11,013","4,898","5,535","9,624","8,179","8,024","5,343","13,899","5,630","9,831"
2021년12월_남_연령구간인구수,"170,181","7,948","4,953","9,736","10,680","9,427","5,483","10,418","9,761","11,228","8,571","11,013","4,898","5,535","9,624","8,179","8,024","5,343","13,899","5,630","9,831"
2021년12월_남_0~9세,"10,192",304,329,694,655,554,248,717,447,988,543,524,354,338,398,479,592,276,904,238,610
2021년12월_남_10~19세,"12,174",293,230,900,870,727,248,639,579,960,924,950,351,416,598,681,463,396,"1,195",219,535
2021년12월_남_20~29세,"24,653","1,571",936,"1,056","1,129","1,358","1,155","1,968","1,562","1,301","1,046","1,485",606,663,"1,635","1,093","1,351",799,"1,824",997,"1,118"
2021년12월_남_30~39세,"24,003","1,388",906,"1,143","1,202","1,187","1,016","2,208","1,472","1,473",809,"1,204",799,646,"1,165",930,"1,363",607,"1,636","1,225","1,624"
2021년12월_남_40~49세,"25,405",999,809,"1,557","1,576","1,403",829,"1,574","1,368","1,908","1,341","1,562",746,843,"1,440","1,154","1,253",732,"2,018",785,"1,508"
2021년12월_남_50~59세,"27,521","1,333",745,"1,516","1,769","1,658",761,"1,322","1,479","1,837","1,588","2,018",700,"1,034","1,596","1,328","1,228",920,"2,365",833,"1,491"
2021년12월_남_60~69세,"26,771","1,242",654,"1,574","1,803","1,496",667,"1,115","1,531","1,591","1,401","1,986",761,973,"1,617","1,369","1,005",912,"2,536",791,"1,747"
2021년12월_남_70~79세,"14,130",592,262,933,"1,216",728,381,605,940,895,689,928,416,458,888,843,554,509,"1,054",370,869
2021년12월_남_80~89세,"4,986",214,71,339,431,286,166,250,370,253,221,332,156,155,280,276,199,183,341,156,307
2021년12월_남_90~99세,343,12,11,24,28,30,11,20,13,21,9,24,9,9,7,26,16,9,26,16,22
2021년12월_남_100세 이상,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021년12월_여_총인구수,"182,978","7,954","4,977","10,871","11,453","10,601","6,502","11,358","11,092","11,771","8,866","12,052","5,376","5,788","9,600","8,665","8,700","5,605","14,914","6,335","10,498"
2021년12월_여_연령구간인구수,"182,978","7,954","4,977","10,871","11,453","10,601","6,502","11,358","11,092","11,771","8,866","12,052","5,376","5,788","9,600","8,665","8,700","5,605","14,914","6,335","10,498"
2021년12월_여_0~9세,"9,905",322,303,714,617,556,228,695,419,873,513,563,359,303,413,484,564,293,835,273,578
2021년12월_여_10~19세,"11,860",253,239,871,689,726,276,645,564,934,911,907,327,438,593,661,511,403,"1,198",225,489
2021년12월_여_20~29세,"26,336","2,001","1,009",994,"1,027","1,388","1,781","2,536","1,851","1,276",828,"1,280",677,564,"1,372",961,"1,742",696,"1,639","1,402","1,312"
2021년12월_여_30~39세,"23,017","1,203",801,"1,105","1,157","1,282","1,139","2,120","1,462","1,543",780,"1,093",793,587,998,860,"1,276",499,"1,661","1,164","1,494"
2021년12월_여_40~49세,"24,716",778,707,"1,704","1,544","1,452",781,"1,501","1,482","1,865","1,450","1,653",739,811,"1,176","1,170","1,135",707,"2,025",763,"1,273"
2021년12월_여_50~59세,"29,095","1,099",752,"1,724","1,842","1,864",732,"1,362","1,560","1,934","1,643","2,257",767,"1,117","1,598","1,480","1,258",975,"2,735",804,"1,592"
2021년12월_여_60~69세,"30,479","1,193",696,"1,960","2,261","1,690",766,"1,254","1,863","1,772","1,500","2,244",942,"1,016","1,825","1,661","1,207","1,029","2,768",875,"1,957"
2021년12월_여_70~79세,"17,590",699,298,"1,191","1,489","1,024",509,777,"1,221","1,040",816,"1,241",520,606,"1,068",932,639,646,"1,248",509,"1,117"
2021년12월_여_80~89세,"8,752",361,138,534,723,548,250,406,593,473,373,696,226,308,497,391,330,322,701,277,605
2021년12월_여_90~99세,"1,206",45,33,74,102,69,39,61,76,58,51,116,26,38,60,64,37,35,102,43,77
2021년12월_여_100세 이상,22,0,1,0,2,2,1,1,1,3,1,2,0,0,0,1,1,0,2,0,4
